"","timepoints1","timepoints2","timepoints3","timepoints4","timepoints5","timepoints10","timepoints12","timepoints13","timepoints14","timepoints15"
"CEACAM8",0.0623197375900219,-0.070603116500131,-0.0738212896016233,-0.0738212896016233,-0.0738212896016233,-0.0738212896016233,-0.0738212896016233,-0.0738212896016233,-0.0738212896016233,-0.0738212896016233
"CEBPA",-0.198930395764321,-0.198930395764321,0.730218391989537,-0.156267749401934,0.142856563724957,-0.045646514289854,-0.112859144163306,-0.198930395764321,-0.198930395764321,-0.198930395764321
"CEBPB-AS1",-0.0924295141114158,-0.0786169691229953,-0.0924295141114158,-0.0924295141114158,-0.0924295141114158,-0.0924295141114158,-0.0924295141114158,-0.0924295141114158,-0.0924295141114158,-0.0924295141114158
"CEMIP",-0.218731880465927,-0.190965042279317,-0.237489001975793,-0.223633037906572,-0.237489001975793,-0.124581202766928,-0.237489001975793,-0.203702236477292,-0.237489001975793,0.0753320847666816
"CENPA",-0.0172352199256374,-0.083826766977127,0.180527140857513,-0.0783225868973326,-0.156513613138154,-0.156513613138154,-0.156513613138154,-0.156513613138154,-0.156513613138154,-0.156513613138154
"CENPE",-0.0143496347093096,-0.161081019526814,0.030472632902245,-0.208008492169391,-0.266937575122649,-0.266937575122649,-0.266937575122649,-0.244565609231333,-0.266937575122649,-0.00980016451841709
"CENPF",-0.143433483104596,-0.0389800360432689,0.34559566892802,-0.225681785502447,-0.0129847648743208,-0.336626119998391,-0.315599492627739,-0.336626119998391,-0.293122863705126,0.282101534010181
"CENPJ",0.271649228952234,-0.0204334077686065,-0.121292781525053,-0.0111256184806024,0.0564821583466577,-0.387453849339379,-0.359982397020883,-0.374827732488875,-0.356791609998425,-0.387453849339379
"CENPK",-0.206553056449359,-0.0167013006341543,0.275460859077145,0.136291465313844,-0.301122700700512,0.291532996049581,-0.286944507512771,-0.105355830251546,-0.267324402158595,0.203534688626618
"CENPM",-0.202207672892226,-0.187623059416738,-0.0250248183574727,0.19510596789388,-0.299813948810144,0.462858433696988,-0.260721060991517,0.154221209598876,-0.228012561002715,-0.299813948810144
"CENPN",-0.171067885471198,-0.116639745687251,0.585984912818273,0.178829374314974,-0.331804554907491,-0.301771065473885,-0.202305390867296,-0.0671064079979253,-0.224200061723497,0.49333204365573
"CENPU",0.0829663455737042,-0.167820743206755,0.181087348545511,0.0927839548148759,-0.328254921164907,-0.328254921164907,-0.186832692948929,0.0733956126419187,-0.328254921164907,-0.00552297608542814
"CENPW",0.185327380128183,0.211755030973366,-0.2603124625046,-0.0201663128800186,-0.467115794975943,0.245654314334092,0.0282158562153773,-0.360987349796926,0.808814970927346,0.484712413409405
"CEP295NL",-0.0423112930011351,-0.0423112930011351,-0.0423112930011351,-0.0423112930011351,-0.0423112930011351,-0.0423112930011351,-0.0423112930011351,-0.0423112930011351,-0.0423112930011351,-0.0423112930011351
"CEP55",0.330412035578725,-0.0435105495145808,0.242634749570173,-0.110026152836515,-0.121175702611515,-0.121175702611515,-0.0105126845619961,0.184577094917045,-0.121175702611515,-0.121175702611515
"CETP",-0.112989154779678,-0.151783037579424,0.351722064395639,-0.100966846109255,-0.163956898718832,-0.163956898718832,-0.163956898718832,-0.163956898718832,-0.163956898718832,-0.163956898718832
"CFH",-0.192581801077335,-0.203480602491054,-0.0508547612091909,-0.16300457266793,-0.203480602491054,-0.203480602491054,-0.203480602491054,-0.203480602491054,-0.203480602491054,-0.203480602491054
"CFP",-0.168640825145904,-0.150590467630221,0.0418714409767783,-0.0399147993874779,-0.168640825145904,-0.168640825145904,-0.148604416575386,-0.148992038482894,-0.168640825145904,-0.168640825145904
"CGA",-0.842745414322289,-0.864556088161998,-0.220646534338214,0.883953291733827,-0.891599362946642,0.255388165881622,0.982275265547978,-0.466873634786914,0.302803281770275,-0.126726961549326
"CGB3",-0.144998596712281,-0.144998596712281,-0.144998596712281,0.174454400855988,-0.144998596712281,-0.088545611256052,-0.144998596712281,-0.144998596712281,-0.144998596712281,0.324389067466269
"CGB7",-0.123547723603533,-0.123547723603533,-0.123547723603533,0.32321567044463,-0.123547723603533,-0.123547723603533,-0.123547723603533,-0.123547723603533,-0.123547723603533,0.172229192970314
"CGB8",-0.0661886595178458,-0.0661886595178458,-0.0661886595178458,0.528374306390658,-0.0661886595178458,-0.0661886595178458,-0.0661886595178458,-0.0661886595178458,-0.0661886595178458,-0.0661886595178458
"CH25H",0.0735701127867829,-0.0929126498623565,-0.136600348095704,-0.136600348095704,-0.136600348095704,-0.136600348095704,-0.136600348095704,-0.0628368603286576,-0.136600348095704,-0.136600348095704
"CHGA",-0.794969749306012,-0.225669082661614,-0.020903341602505,-0.0998592230544104,-0.642707585239274,-0.47238003190099,-0.0623755899441903,-0.390949013042165,0.468913672118381,-0.63881358298398
"CHGB",1.29367800130248,1.02604190534943,0.830074590003106,0.940343441060159,0.71078823138691,0.662502973615473,1.49172237442192,0.978133688309522,1.20071609753619,0.257235579215033
"CHI3L2",-0.063513552555918,-0.063513552555918,-0.063513552555918,0.103778355370607,-0.063513552555918,-0.063513552555918,-0.063513552555918,-0.063513552555918,-0.063513552555918,-0.063513552555918
"CHMP4B",-0.0733510763616067,0.0435274342775151,0.762879127860589,0.452854538097832,-0.0745604614143758,-0.303163957741038,0.213871068104817,-0.211656638009853,-0.303163957741038,0.255880466456325
"CHRDL2",-0.0460450585622467,-0.0324485708240754,-0.0460450585622467,-0.0460450585622467,-0.0460450585622467,-0.0460450585622467,-0.0460450585622467,-0.0460450585622467,-0.0460450585622467,-0.0460450585622467
"CHRNB4",-0.0641698568815974,0.00249178062600025,-0.0641698568815974,-0.0641698568815974,-0.0641698568815974,-0.0641698568815974,-0.0641698568815974,-0.0641698568815974,-0.0641698568815974,-0.0641698568815974
"CHST5",-0.0873167552237027,0.0367432237135692,-0.0873167552237027,0.0402949447011067,-0.0873167552237027,-0.0873167552237027,-0.0873167552237027,-0.0873167552237027,-0.0873167552237027,-0.0873167552237027
"CHST9",1.48705641373387,0.997282264770506,0.677648192592788,1.39672222026391,-0.307548606994629,1.13203048387354,0.653343262233024,1.14767538343467,1.12606177008773,-0.0390890044920038
"CIDEA",-0.0393774669305534,-0.0393774669305534,-0.0393774669305534,-0.0393774669305534,-0.0393774669305534,-0.0393774669305534,-0.0393774669305534,-0.0393774669305534,-0.0393774669305534,-0.0393774669305534
"CILP",-0.111628241903085,-0.0997491016749627,-0.111628241903085,-0.111628241903085,-0.111628241903085,0.0100372098738219,-0.00599277932954998,-0.111628241903085,-0.111628241903085,-0.111628241903085
"CITED1",-0.109029546135447,0.654404703516876,1.54943483198431,0.425712144148897,0.87535659267173,1.60785889832811,2.74595120268754,0.908912264719304,2.4024626259894,1.78502831096101
"CKAP2",-0.045271747330925,-0.054128484290431,-0.37352783198502,0.0281266375171643,-0.494674080934345,-0.136514969555287,-0.486534668154541,0.0690251279062055,-0.287766225228346,-0.295936703218978
"CKAP2L",-0.0986706842079678,-0.0333767294536663,-0.222773890869093,-0.20852040674059,-0.222773890869093,-0.222773890869093,-0.222773890869093,-0.222773890869093,-0.222773890869093,-0.222773890869093
"CKAP5",0.207562459115991,0.197456141703847,0.199425418948579,0.0592421530038487,0.614067052790825,-0.173490912985943,-0.340338062270609,-0.448743205833237,-0.456021623877704,0.649783234162683
"CKB",0.596705445017662,0.999678316392548,1.59387589986428,1.15011841657389,1.18101978638041,0.777779084163447,1.04555576177907,0.999069286112689,0.970912113504088,0.668060527796628
"CKS1B",0.326848817156529,0.296473548108791,0.749987936429659,0.570951485740188,0.0652730950756691,0.194949431733993,0.0228451916323291,-0.245109368506736,-0.51223215692869,-0.0833865174260833
"CKS2",0.00250159527604263,-0.180106810301671,-0.265210548172317,-0.188751450204867,-0.949898429036366,-0.565922374510089,-0.513726124547477,0.186115951679886,0.0318645212292838,-0.369726463598008
"CLCN5",0.320084740119919,0.89087341666059,-0.329331392972927,0.567111984772492,0.970460008334663,-0.329331392972927,-0.215533784700091,-0.233066877127248,0.298296901376524,-0.263466088563217
"CLDN10",-0.0930008248627838,-0.100411443641513,-0.110694306786923,-0.110694306786923,-0.110694306786923,-0.110694306786923,-0.110694306786923,-0.110694306786923,-0.110694306786923,-0.110694306786923
"CLDN2",-0.00997874468083754,-0.0582984193460633,-0.0582984193460633,-0.0582984193460633,-0.0582984193460633,-0.0582984193460633,-0.0582984193460633,-0.0582984193460633,-0.0582984193460633,-0.0582984193460633
"CLDN20",-0.026852783379168,-0.026852783379168,-0.026852783379168,-0.026852783379168,-0.026852783379168,-0.026852783379168,-0.026852783379168,-0.026852783379168,-0.026852783379168,-0.026852783379168
"CLDN25",-0.0432483456663997,0.118739530876607,-0.0432483456663997,0.020945871706322,-0.0432483456663997,-0.0432483456663997,1.01393569071954,-0.0432483456663997,-0.0432483456663997,1.2121576975419
"CLDN4",0.0547813740991807,0.134690463541436,0.476873110962726,-0.0931084258818594,-0.380021660148511,-0.0215349248750004,-0.102828277086205,-0.262744825190325,-0.332609795811595,0.233120226520081
"CLDN5",-0.138149537462383,-0.157427077516272,0.10608874742017,-0.260100614013828,-0.309455958835411,-0.15739768927687,-0.309455958835411,-0.214540675088529,-0.309455958835411,-0.109707542831633
"CLDN7",0.419971277689022,0.91101029786286,0.331831029842438,1.77605106800801,-0.40977694708424,0.845263586313963,0.408347587017637,0.239125378139636,0.894729548652957,0.776949448613716
"CLEC10A",-0.169859775223941,-0.130606971586982,-0.0332990800482577,-0.16084222867898,-0.169859775223941,-0.169859775223941,-0.151033767948408,-0.169859775223941,-0.169859775223941,-0.169859775223941
"CLEC12A",-0.0938624114464915,-0.114618484972028,-0.119265628557714,-0.119265628557714,-0.119265628557714,-0.119265628557714,-0.0833093058751163,-0.119265628557714,-0.0344562190658066,-0.119265628557714
"CLEC14A",-0.350513826100474,-0.312541777309433,0.391710764576349,-0.344007718455183,-0.368332401552378,-0.368332401552378,-0.368332401552378,-0.313231215533844,-0.368332401552378,-0.368332401552378
"CLEC1B",-0.056837449131774,-0.0364736052363288,-0.056837449131774,-0.056837449131774,-0.056837449131774,-0.056837449131774,-0.056837449131774,-0.056837449131774,-0.056837449131774,-0.056837449131774
"CLEC2B",-0.289262376801084,-0.282425647366905,-0.289262376801084,-0.289262376801084,-0.289262376801084,-0.236493823860712,-0.241844108768949,-0.262252539842077,-0.0624719522887301,-0.289262376801084
"CLEC3B",-0.178285264710892,-0.178285264710892,-0.0819254566719738,-0.155642437197893,-0.178285264710892,-0.144374487045611,-0.165796986268418,-0.178285264710892,-0.178285264710892,-0.178285264710892
"CLEC4A",-0.200398372373448,-0.187038881452849,-0.154127152911322,-0.209913757579212,-0.209913757579212,-0.209913757579212,-0.00620512161181387,-0.18901154592145,-0.209913757579212,-0.0825684478343548
"CLEC4E",-0.103779309099186,-0.103779309099186,-0.103779309099186,-0.103779309099186,-0.103779309099186,-0.103779309099186,-0.103779309099186,-0.103779309099186,-0.103779309099186,-0.103779309099186
"CLEC4F",-0.0722549453995149,-0.0722549453995149,-0.0722549453995149,0.00349002460855824,-0.0722549453995149,-0.0722549453995149,0.00244361852835043,-0.0722549453995149,-0.0722549453995149,-0.0722549453995149
"CLEC5A",-0.0070756857642766,-0.0716807359436193,-0.0791330723349052,-0.0791330723349052,-0.0791330723349052,-0.0791330723349052,-0.0791330723349052,-0.0791330723349052,-0.0791330723349052,-0.0791330723349052
"CLEC9A",-0.0891579934510141,-0.0891579934510141,-0.0891579934510141,-0.0891579934510141,-0.0891579934510141,-0.0891579934510141,-0.0891579934510141,-0.0891579934510141,-0.0891579934510141,-0.0891579934510141
"CLECL1",-0.137443198776343,-0.137443198776343,0.114932564727757,-0.137443198776343,-0.137443198776343,-0.137443198776343,-0.137443198776343,-0.0975495707747005,-0.137443198776343,-0.137443198776343
"CLIC2",-0.0985643677647499,-0.159330493775652,-0.0782982481957348,0.000525904573507589,-0.188534307120898,-0.188534307120898,-0.152545516318235,0.289318690692898,-0.0731280794857413,-0.188534307120898
"CLIC3",-0.155039276075291,0.0324201926725379,-0.155039276075291,0.0649275323443334,-0.155039276075291,-0.114126416349434,-0.000628125705512358,-0.0496611825792989,-0.155039276075291,0.187591520164257
"CLIC4",-0.1894739768094,-0.212268868588576,-0.317205078627394,-0.146218990689405,-0.505532398811277,-0.479983856312555,-0.467052552215777,-0.288841464030247,-0.470665857337888,-0.438426321076279
"CLPSL2",-0.0344978047921494,0.328693240336324,-0.0864724924905095,-0.0864724924905095,-0.0864724924905095,0.383933000068718,-0.0864724924905095,-0.0864724924905095,-0.0864724924905095,-0.0864724924905095
"CLSPN",-0.126868961378263,-0.0753183265137417,-0.0457595817031615,0.0974285626120205,-0.280041857393485,-0.160564717091851,-0.270970474560448,-0.164405032809131,-0.216800154112682,-0.0983868106085665
"CLU",-0.324114030072214,0.0136635541226162,-0.163305969241059,0.56140191220065,0.0501473117311163,0.254300148126832,1.32135182548846,1.49103332318454,0.915431899712917,1.29776238169814
"CMTM2",-0.0701852084380044,-0.0701852084380044,-0.0701852084380044,-0.0701852084380044,-0.0701852084380044,-0.0701852084380044,-0.0701852084380044,-0.0701852084380044,-0.0701852084380044,-0.0701852084380044
"CMYA5",0.983395406893336,1.17761431269197,2.39952571369316,0.700472578529371,-0.305553287012088,-0.115432857732132,-0.128693778088503,0.127091755924816,1.35701286156449,0.737019386823634
"CNNM1",0.565175204815372,0.00907695936073118,0.976474660870749,-0.102781033579281,-0.142315014662921,-0.142315014662921,0.407530349785861,-0.0579248419942775,-0.142315014662921,-0.142315014662921
"CNRIP1",-0.536657465094635,-0.123410899177922,-0.0476599884579197,-0.215820646165883,-0.219308664441297,-0.408468079897302,0.0633025527816678,-0.222245003895465,-0.331935569284434,-0.249393203548928
"CNTN2",-0.132556203893259,-0.132556203893259,-0.132556203893259,-0.132556203893259,-0.132556203893259,-0.132556203893259,-0.0854211780067267,-0.132556203893259,-0.132556203893259,-0.132556203893259
"COL11A1",-0.130381172997603,-0.195889802876663,-0.347394774865009,0.122722292469128,-0.347394774865009,-0.321634790951422,0.184286783659455,-0.141940864442102,-0.312239675605556,0.0233631842703446
"COL12A1",0.271901654885527,-0.152438108813999,-0.0919187882056049,-0.166880171224365,-0.221102015111318,-0.221102015111318,-0.221102015111318,0.191138572321035,-0.159059314591973,-0.221102015111318
"COL13A1",-0.275903867500089,-0.298555653919171,-0.320842523501899,-0.271533149819191,-0.400060329911275,-0.400060329911275,-0.400060329911275,-0.330959563282532,-0.400060329911275,-0.400060329911275
"COL14A1",-0.31739188959845,-0.295982277019445,-0.281738451880468,-0.295300731702769,-0.333901463357106,-0.333901463357106,-0.333901463357106,-0.295634834260897,-0.333901463357106,-0.333901463357106
"COL15A1",-0.169995642570135,-0.207112566892461,-0.0929774724202506,-0.171096214487616,-0.226350340341957,-0.226350340341957,-0.226350340341957,-0.171667806442591,-0.226350340341957,-0.226350340341957
"COL19A1",0.618669585324105,0.0862433901286847,-0.105326502605488,-0.105326502605488,-0.105326502605488,-0.105326502605488,-0.105326502605488,-0.105326502605488,-0.105326502605488,-0.105326502605488
"COL1A1",-0.323815907687511,-0.503198731476955,-0.0371063151955308,-0.447398947264575,-0.521505415022286,-0.510738709619592,-0.462493399958834,-0.103375159179626,-0.616210552286741,-0.589256844570758
"COL1A2",-0.0482191989950363,-0.564778191972793,-0.320081142122643,-0.527413357652065,-0.956715034845817,-0.807401004811032,-0.725914508982024,-0.665390347639084,-0.843823801077735,-0.692955174509137
"COL20A1",0.235119775127113,-0.0814002892448275,-0.0861527420070158,-0.0617799692205767,-0.0861527420070158,-0.0861527420070158,-0.0861527420070158,-0.0861527420070158,-0.0861527420070158,-0.0861527420070158
"COL25A1",0.920812830266081,0.767813955639562,-0.218035260319705,0.667530046102076,-0.218035260319705,-0.218035260319705,0.631736606798862,0.453190751359482,-0.218035260319705,0.617870662528569
"COL28A1",-0.0894426062461658,0.0316287836996329,-0.0894426062461658,-0.0894426062461658,-0.0894426062461658,0.588455425847527,3.13254476773237,2.17007049596369,1.59213116146153,-0.0894426062461658
"COL3A1",-0.459340173857208,-0.559943103104427,-0.129993750671684,-0.370370489401126,-0.627918497243456,-0.651960164465079,-0.641890768754623,-0.536171836361518,-0.635454107155923,-0.639411091848474
"COL4A1",-0.541162551682831,-0.550513986281852,-0.27356323407955,-0.538959609459175,-0.624624955483768,-0.601576994959011,-0.602053082993288,-0.421362409737877,-0.592585502285678,-0.624624955483768
"COL5A2",-0.199126094943782,-0.434774875745238,-0.143645950952569,-0.326337433269097,-0.490902835327266,-0.490902835327266,-0.38283237016276,-0.464810275639451,-0.490902835327266,-0.490902835327266
"COL6A3",-0.572972399089201,-0.502798407723497,-0.227640833112786,-0.501931101884371,-0.622171792123047,-0.421735728402764,-0.6016592076201,-0.517128376944732,-0.622171792123047,-0.592461902244545
"COL6A6",-0.104969849189131,-0.073974084548321,-0.104969849189131,-0.104969849189131,-0.104969849189131,-0.104969849189131,-0.104969849189131,-0.104969849189131,-0.104969849189131,-0.104969849189131
"COL8A1",-0.00243281689494035,-0.225754201977963,-0.26939025339492,-0.26939025339492,-0.26939025339492,-0.26939025339492,-0.26939025339492,-0.23932990146656,-0.26939025339492,-0.26939025339492
"COLEC11",-0.315706289814526,-0.228618467426579,-0.115067423850174,-0.281051465622372,-0.335079578008511,-0.260154975689887,-0.335079578008511,-0.33037415195644,-0.310620014403294,-0.2844280436186
"CORO1A",-0.267873441540777,-0.215624939958816,-0.279601770981846,-0.279601770981846,-0.279601770981846,-0.279601770981846,-0.243311797425632,-0.279601770981846,-0.279601770981846,-0.17888714810903
"CORO2A",-0.1972735602727,0.0153623437752522,0.297249432533515,0.747515655047096,-0.221268059617612,-0.221268059617612,-0.221268059617612,0.212933381675903,-0.221268059617612,-0.160628881978255
"COTL1",0.0493524810625834,-0.131220093264353,0.2394350680122,-0.188319573111714,-0.371138620462385,-0.167404816196571,-0.405834464814992,-0.305182361359241,-0.181232124585681,-0.681522767056273
"COX4I2",0.013871294686829,-0.040576533070194,-0.12501816874479,-0.114661742345839,-0.12501816874479,-0.12501816874479,-0.12501816874479,-0.12501816874479,-0.12501816874479,-0.12501816874479
"COX6A2",-0.171536446245533,-0.14057273054576,-0.181343583213343,-0.152113383047791,-0.181343583213343,-0.181343583213343,0.112024898721292,0.0948524449455114,-0.181343583213343,1.86998913672887
"COX7A1",-0.27225016883619,0.376124442790219,0.695664544748032,0.591669681937096,-0.074425259852874,0.0578245619664729,0.81270505882092,0.904013883810158,0.435578377349931,0.802251589321671
"CP",-0.0824315902327298,-0.0445671011931198,-0.0824315902327298,-0.0306198565769997,-0.0824315902327298,-0.0824315902327298,-0.0207280629920859,-0.0824315902327298,0.2444114284708,-0.0824315902327298
"CPA5",0.170919650543838,-0.134512207569591,-0.134512207569591,-0.134512207569591,-0.134512207569591,-0.134512207569591,0.434068058333408,-0.134512207569591,-0.134512207569591,0.658272586072601
"CPED1",-0.442399745334679,-0.541883958542449,-0.125889765961669,-0.496602907438641,-0.616863793778384,-0.55374925752812,-0.616863793778384,-0.58563580410661,-0.616863793778384,-0.616863793778384
"CPLX3",-0.174132564841813,-0.152603884235424,-0.174132564841813,0.0337720709657298,-0.174132564841813,-0.174132564841813,-0.0976603873282065,-0.174132564841813,-0.0330925576849793,-0.174132564841813
"CPVL",-0.319775751270229,-0.22582247154747,-0.225367953957317,-0.35146104067618,-0.35613071791477,-0.241077076739114,-0.183427137704683,-0.28941784123968,-0.309542949612723,-0.318992422341985
"CPZ",0.115529290313284,-0.0536753854192082,0.317921306957683,-0.277627221664486,-0.380185640842459,-0.262033332438492,-0.335844880063032,-0.314898200697368,-0.350518466484708,-0.380185640842459
"CR1L",-0.126250911473439,-0.0512851429428114,-0.0669633349340583,-0.115965873635933,-0.126250911473439,-0.126250911473439,-0.126250911473439,-0.0664569211470082,-0.067703692883449,-0.126250911473439
"CRABP1",0.0231975066937093,-0.094968364311731,-0.10748007003682,0.0217729257652071,-0.174008929527626,-0.174008929527626,-0.174008929527626,-0.161842587782714,-0.174008929527626,-0.174008929527626
"CRELD2",1.04556054850571,0.155761436485721,0.235507735524639,0.431653714956352,0.697663155489038,-0.156781140189015,0.412150711538091,0.882708240887932,-0.760348951712471,0.952522570482283
"CRH",-0.080346387149899,-0.0766494777284076,-0.080346387149899,-0.0304615725733689,-0.080346387149899,-0.080346387149899,0.0347631405331681,0.0965868484211515,-0.080346387149899,-0.080346387149899
"CRISP2",-0.0826415775716331,0.388249543969868,-0.0826415775716331,0.39748421183654,-0.0826415775716331,-0.0826415775716331,0.448023768616348,-0.0826415775716331,-0.0826415775716331,2.30596731107735
"CRISP3",0.0217256367206034,-0.0518330022810194,-0.0518330022810194,-0.0518330022810194,-0.0518330022810194,-0.0518330022810194,-0.0518330022810194,-0.0518330022810194,-0.0518330022810194,-0.0518330022810194
"CRNDE",0.624097426708575,0.683257260754728,0.00309794354018382,0.394017643710469,-0.183475775732071,-0.183475775732071,0.121688160348701,-0.0567779909847013,-0.183475775732071,-0.0314411050619367
"CRTAM",-0.0795148322977709,0.0830579875779996,-0.0795148322977709,-0.0795148322977709,-0.0795148322977709,-0.0795148322977709,-0.0795148322977709,-0.0188607790423636,-0.0795148322977709,-0.0795148322977709
"CRTC3-AS1",0.0522205904447639,0.190418535857176,-0.0829573787397848,-0.0829573787397848,-0.0829573787397848,-0.0829573787397848,-0.0829573787397848,0.312060149141337,-0.0829573787397848,-0.0829573787397848
"CRYAB",0.755492924461694,0.45490852562576,0.217002020245251,0.204368994044767,0.709582110960002,0.561738814697086,0.857494453854489,1.15091646648784,1.20130602096007,0.217378574268468
"CRYBA2",-0.231182457920225,-0.0857832269984139,-0.231182457920225,-0.203190950183411,-0.231182457920225,-0.231182457920225,1.83666170422734,0.60728869788138,-0.231182457920225,0.171260860414636
"CRYBB1",-0.119625367683471,-0.0337017300535698,-0.119625367683471,-0.119625367683471,-0.119625367683471,-0.119625367683471,0.033195868869168,-0.119625367683471,-0.119625367683471,-0.119625367683471
"CRYBG3",-0.125456371226374,-0.0915603966164197,-0.189385007812367,0.0603971352643219,-0.320208364288088,-0.320208364288088,-0.093024570793571,-0.137427965348722,-0.320208364288088,0.101949268452869
"CRYGA",-0.0275558732687388,-0.0275558732687388,-0.0275558732687388,-0.0275558732687388,-0.0275558732687388,-0.0275558732687388,-0.0275558732687388,-0.0275558732687388,-0.0275558732687388,-0.0275558732687388
"CRYGC",-0.0505651783304041,-0.0814259183650513,-0.0814259183650513,-0.053425064509006,-0.0814259183650513,-0.0814259183650513,-0.0814259183650513,-0.0814259183650513,-0.0814259183650513,-0.0814259183650513
"CRYGD",0.258999223519144,0.110096828109941,-0.18138619562597,-0.172477346917272,-0.18138619562597,-0.18138619562597,-0.161409614005845,-0.0922159861653083,-0.18138619562597,-0.18138619562597
"CRYM",-0.0744260041649746,-0.181188440956354,-0.139318338191321,-0.309953503994239,-0.331373330910767,-0.331373330910767,-0.325084654316949,-0.293290492434714,-0.0880852190269079,-0.331373330910767
"CSE1L-AS1",-0.0298806486468622,-0.0298806486468622,-0.0298806486468622,0.0458736083279167,-0.0298806486468622,-0.0298806486468622,0.298357948863286,-0.0298806486468622,-0.0298806486468622,-0.0298806486468622
"CSF1",-0.171832747759935,-0.136686807164337,-0.171832747759935,-0.171832747759935,-0.171832747759935,-0.171832747759935,-0.171832747759935,-0.171832747759935,-0.171832747759935,-0.171832747759935
"CSF1R",-0.289745891134236,-0.306153283080969,-0.30928230451752,-0.291048577877491,-0.327999908565576,-0.239430417417326,-0.167681495747047,-0.320251578969304,-0.309516041967411,-0.235674987220659
"CSF3",-0.0429692582569695,-0.0429692582569695,-0.0429692582569695,-0.0429692582569695,-0.0429692582569695,-0.0429692582569695,-0.0429692582569695,-0.0429692582569695,-0.0429692582569695,-0.0429692582569695
"CSF3R",-0.171084140932742,0.646234144481407,0.703480252071167,-0.0215705973298149,-0.226477179536388,-0.226477179536388,-0.185530481557533,-0.226477179536388,-0.226477179536388,-0.0577167986677741
"CSHL1",-0.0609005623721031,-0.0609005623721031,-0.0609005623721031,-0.0227536041808949,-0.0609005623721031,-0.0609005623721031,0.000964276583654124,-0.0609005623721031,-0.0609005623721031,-0.0609005623721031
"CSNK1A1L",-0.0677310649152888,-0.0618848196759032,-0.0677310649152888,-0.0677310649152888,-0.0677310649152888,-0.0677310649152888,-0.0677310649152888,-0.0677310649152888,-0.0677310649152888,-0.0677310649152888
"CSNK1E",-0.026297388693979,-0.026297388693979,-0.026297388693979,-0.026297388693979,-0.026297388693979,-0.026297388693979,-0.026297388693979,-0.026297388693979,-0.026297388693979,-0.026297388693979
"CSRP2",-0.303718571801821,-0.372659585549576,-0.354680699460543,-0.445633049409892,-0.656015722656154,-0.656015722656154,-0.34861284910676,-0.524334215147728,-0.531190754687922,-0.409724654629952
"CST3",-0.281711841623274,-0.0177734981520346,0.390791107738837,0.0033155758773895,0.193711887644708,0.241661254649878,0.523168609641899,0.158089564230788,-0.115344639017779,-0.191917121521259
"CST7",-0.10558480616119,-0.10558480616119,-0.10558480616119,-0.10558480616119,-0.10558480616119,0.0931388409337872,-0.10558480616119,-0.0962719598421166,-0.10558480616119,-0.10558480616119
"CSTA",-0.164589672888687,-0.179349596816387,-0.19523103325793,-0.19523103325793,-0.19523103325793,-0.19523103325793,-0.164058438218436,-0.19523103325793,-0.19523103325793,-0.19523103325793
"CCN2",-0.63534326176867,-0.592372593630845,-0.603761320219451,-0.0966749305767448,-0.682254883634571,-0.463183245265901,-0.437262440948473,-0.354788659471253,-0.278279503188809,-0.318130971001332
"CTLA4",-0.0588141561450706,-0.0588141561450706,-0.0588141561450706,-0.0588141561450706,-0.0588141561450706,-0.0588141561450706,-0.0588141561450706,-0.0588141561450706,-0.0588141561450706,-0.0588141561450706
"CTRL",-0.0776810968904055,-0.0707860093432858,0.393913492158744,-0.0776810968904055,-0.0776810968904055,-0.0776810968904055,-0.0776810968904055,-0.0776810968904055,-0.0776810968904055,-0.0776810968904055
"CTSB",-0.213660328864372,-0.32074075882065,-0.510066652478943,-0.44915450180865,-0.45187241940273,0.407064018173974,0.796460342571833,0.504654839389739,0.431294865934692,0.332954963160416
"CTSC",-0.672055244579851,-0.663075858058098,-0.710066445421817,-0.546111219315008,-0.962065165268082,-0.681874579028,-0.788453260631714,-0.83024221925508,-0.758822596488795,-0.703868818920138
"CTSD",-0.194016755474731,0.0485642450817699,0.741665755914744,0.0986456839579137,-0.12959802834253,0.993821390000905,0.602183419269683,0.277333090081068,-0.568737073973714,-0.453277291147847
"CTSE",-0.0755640355301528,0.315350413461857,-0.0755640355301528,-0.0755640355301528,-0.0755640355301528,-0.0755640355301528,0.163446496181648,0.511291962117573,-0.0755640355301528,-0.0755640355301528
"CTSS",-0.346922328760028,-0.34268731036117,-0.0972691825391157,-0.324706812551067,-0.368227078827219,-0.368227078827219,-0.279413335848017,-0.196448181139393,-0.266602693154499,-0.302068029968359
"CTSV",-0.312636360441273,-0.219472325300361,0.8959789035159,-0.0487362339803854,-0.150338642300765,-0.357809613797174,0.556439537249194,-0.174385421539737,0.703438194037123,-0.288484123367982
"CTSW",-0.112371896300992,-0.112371896300992,-0.112371896300992,-0.112371896300992,-0.112371896300992,-0.112371896300992,-0.0512387929452109,-0.112371896300992,-0.046806613950412,0.000675448906313493
"CTXN2",0.575933853695925,0.129725316073545,-0.255803928807474,0.270796960135632,-0.255803928807474,-0.0234196604212683,0.28940769037455,0.0115564163461905,0.685207180545443,0.111461749492914
"CX3CR1",-0.175386073570276,-0.16960903088915,-0.0293825703992249,-0.164125284584216,-0.175386073570276,-0.175386073570276,-0.175386073570276,-0.175386073570276,-0.175386073570276,-0.175386073570276
