"","timepoints2","timepoints3","timepoints4","timepoints5","timepoints6","timepoints7","timepoints9","timepoints10","timepoints11","timepoints12","timepoints13","timepoints14","timepoints15"
"CCN2",-0.242152118372945,0.199317095321554,0.300064812719719,-0.324012357391494,0.028071969445703,-0.17195454636725,0.492855048313171,0.478672246420654,-0.0498285196560074,0.0318626901425975,0.403277872639226,-0.0407951999619201,0.131184592294201
"CTLA4",-0.0588141561450706,-0.0588141561450706,-0.0588141561450706,-0.0588141561450706,-0.0588141561450706,-0.0588141561450706,0.0144954965634744,0.0534044637482996,-0.0588141561450706,-0.0588141561450706,-0.0588141561450706,-0.0588141561450706,-0.047566222494638
"CTRL",-0.0776810968904055,-0.0216422598032643,-0.0111492119300024,-0.0776810968904055,-0.0776810968904055,-0.0776810968904055,-0.0776810968904055,0.195022890078657,-0.0776810968904055,0.0141536382732402,0.00742804625690251,-0.0421841038413862,-0.0776810968904055
"CTSB",-0.597501446296215,0.261799088796261,-0.609225577532639,-0.652182348378261,-0.210543840939813,-0.082884183072446,-0.258146012335895,-0.241677321040071,-0.413377722858323,-0.085468741030135,-0.359221316857202,-0.21779603703636,-0.273265996573813
"CTSC",-0.646019718543614,-0.246817367145712,-0.31048583069787,-0.608382287310869,-0.556699067591625,-0.525437225462465,-0.235762993766868,-0.453670877573962,-0.208385078091024,-0.52287669410541,-0.592370567289817,-0.59179256781607,-0.666776712214313
"CTSD",0.204503211246533,0.257212221772881,0.0705034737988194,-0.3370058927753,0.288184477097747,0.490953404631524,-0.0379169546858696,0.00699239785633778,0.0520907298915855,0.190944986622098,-0.08725133623897,-0.0413433822140311,0.0987415392203808
"CTSE",-0.0584087228833392,0.0264961941448932,-0.0755640355301528,-0.0755640355301528,-0.0755640355301528,-0.0755640355301528,-0.0755640355301528,-0.0755640355301528,-0.0755640355301528,-0.0755640355301528,-0.0529513056867291,-0.0755640355301528,-0.0355648429621655
"CTSS",-0.2945802597825,-0.353883389985921,-0.312613553932718,-0.333249647260752,-0.305278551496822,0.0394792546983379,-0.278465869044437,-0.112336987674622,-0.159922423002767,-0.18822605041824,-0.241754104316763,-0.240742649264603,-0.27788126090749
"CTSV",-0.314809797466261,-0.16823839376126,-0.158313724810676,-0.318108051644999,-0.357809613797174,-0.357809613797174,-0.177310976488495,-0.284050851583048,-0.155418179778383,-0.18454934686333,-0.275883474169948,-0.29287923846131,-0.273992827039083
"CTSW",-0.112371896300992,-0.112371896300992,-0.107657424887123,-0.112371896300992,-0.112371896300992,-0.112371896300992,-0.0347597981817591,-0.112371896300992,-0.112371896300992,-0.0874749163601913,-0.0797557797544332,0.154082614536798,-0.109998991269294
"CTXN2",-0.255803928807474,-0.255803928807474,-0.0930279725477392,0.055575303985904,-0.092084971762346,-0.255803928807474,-0.024176005900466,0.414580277797082,-0.200896692225111,0.557060903410872,0.54576467779296,0.775634663024797,0.419743457651258
"CX3CR1",-0.175386073570276,-0.146558792608068,-0.175386073570276,-0.141574336772644,-0.155776205147654,-0.14438171357937,-0.164222094924788,-0.106435724548343,0.0126386125091407,-0.158196492135425,-0.132848472981222,-0.164015404434279,-0.175386073570276
"CXCL1",-0.189877108307499,-0.199843924127606,0.287972860381382,-0.199843924127606,-0.19377653307064,-0.199843924127606,-0.126007869381346,-0.135265039582849,0.816307572604041,-0.0678144650731126,0.024537469427164,-0.199843924127606,-0.0583814524897304
"CXCL12",-0.473395438248202,-0.352939344628542,-0.31943690647624,-0.545427356488128,-0.512260258953524,-0.527288451167209,-0.421126401687309,-0.48557347963391,-0.0675492570613445,-0.536827862838745,-0.465569485319833,-0.484512200680161,-0.558336697054772
"CXCL13",0.279002126404695,-0.0816341014955098,0.159597584062116,-0.0816341014955098,-0.0816341014955098,-0.0816341014955098,-0.0816341014955098,0.0538768462244892,-0.0816341014955098,0.0193966533128691,-0.0716739650800039,-0.0816341014955098,-0.0709879343757908
"CXCL14",-0.33202804789197,-0.234567537016421,-0.357893491640569,-0.320429089946278,-0.376791364895693,-0.152968164289017,-0.268204704318228,-0.272692593990675,-0.0911052734758521,-0.0689075524964259,-0.330451374880021,-0.129216864895805,-0.258439384862558
"CXCL2",-0.423316224954022,-0.434146804643441,-0.285067403513867,-0.457477281849712,-0.386601496589593,-0.328072449820746,-0.196083176981686,-0.0775430176861174,-0.206721430631735,-0.277681231928767,0.230424634296892,-0.40200835685491,0.0023463693053165
"CXCL3",-0.286558461548555,-0.259043957016028,-0.102283757251057,-0.286558461548555,-0.255614880515946,-0.16719269030866,-0.167591855189775,-0.041550697613325,0.0715283613818884,-0.229111815092802,0.0167024184028377,-0.280099482226086,-0.0691297829227949
"CXCL5",-0.033847214988457,-0.033847214988457,-0.033847214988457,-0.033847214988457,-0.033847214988457,-0.033847214988457,-0.033847214988457,-0.033847214988457,-0.033847214988457,-0.033847214988457,0.0407318368333011,-0.033847214988457,0.0814843621953184
"CXCL8",-0.479772947348968,-0.422791502949841,-0.425496438688352,-0.501711432897891,-0.404278879930016,0.0818567001997689,-0.29365943064673,-0.299222582834841,0.0781853883475129,-0.291360192664358,0.424396958777922,-0.354753434356581,0.109164029779949
"CXCL9",-0.0440519743074714,-0.0440519743074714,-0.0440519743074714,-0.0440519743074714,-0.0440519743074714,-0.0440519743074714,-0.0440519743074714,0.134238465232996,-0.0440519743074714,-0.0440519743074714,-0.0232380282067447,-0.0440519743074714,-0.0440519743074714
"CXCR2P1",-0.0892529297644955,-0.0892529297644955,-0.0892529297644955,-0.0892529297644955,-0.0892529297644955,-0.0892529297644955,-0.0892529297644955,-0.00515691301630721,-0.0892529297644955,-0.0892529297644955,-0.0892529297644955,0.408319051796211,-0.0892529297644955
"CXCR3",-0.0693778548347036,-0.0693778548347036,-0.0693778548347036,-0.0693778548347036,-0.0693778548347036,-0.0693778548347036,-0.0573668223800501,-0.00167764746163053,-0.0693778548347036,-0.0651052294391025,-0.0511956173715335,-0.0693778548347036,-0.0693778548347036
"CXCR4",-0.306998683326461,-0.338774841343484,-0.377364644553057,-0.437454735484541,-0.330832600689874,-0.20236500602286,-0.322886748272641,-0.300364378343925,-0.0110408016053012,-0.225543195980154,-0.30603813090174,-0.195642714068988,-0.377708866123745
"CXXC1",-0.0613553810869837,-0.236061140553607,-0.300916599823597,-0.46565256712648,-0.42832598414327,0.104427382421144,-0.0892334329507004,-0.305191135619682,-0.554226051014554,-0.386021569405863,-0.488056845918303,-0.529728367623918,-0.0614885126252673
"TASL",-0.156747881492642,-0.117172968070801,-0.151911528784687,-0.144790600719343,-0.0328964074603759,-0.156747881492642,-0.148785545893707,-0.144079639609355,-0.10243014691838,-0.136217673484056,-0.156747881492642,-0.156747881492642,-0.152286340183773
"CYB561",0.30504111431108,0.47972346650644,0.159032867447151,0.31688520956659,0.655606020145819,1.23246423092007,0.545554661817562,0.575508591742862,1.51137591423293,0.723274084634008,0.421225935061042,0.681148660576241,0.418185128442738
"CYB5D2",0.256704706697029,0.467586656006527,0.0107269885613781,-0.19618006093538,0.0883082267223847,-0.144783945968078,0.208944938795803,0.042725365982036,1.32413972332186,0.00132404601983202,-0.0676522510003869,0.0649221749801948,-0.207075186333055
"CYBA",-0.435819077314482,-0.296810297004761,-0.291646245830702,-0.395574172642163,-0.454859000827765,-0.394461453812101,-0.409367104026812,-0.433077687544344,-0.275031366631087,-0.360131015426446,-0.438481065071107,-0.428167905015097,-0.436829992259532
"CYBB",-0.293693070502792,-0.279647107823401,-0.304077963384469,-0.283159118905077,-0.288522837511339,-0.150002215686062,-0.21296246064514,-0.153491615009525,-0.180731048404204,-0.169841697398567,-0.188384307171297,-0.164230324187547,-0.280774445832671
"CYP11A1",-0.124768013923071,-0.124768013923071,-0.124768013923071,-0.124768013923071,-0.124768013923071,-0.124768013923071,-0.124768013923071,-0.120002785918351,-0.124768013923071,-0.00493963768450559,-0.0731597433302189,-0.124768013923071,-0.102603458280729
"CYP1B1",-0.160475189794415,-0.171536970415327,-0.121273297575703,-0.141876134809227,-0.171536970415327,-0.171536970415327,-0.171536970415327,-0.162030522544801,-0.171536970415327,-0.160429432723441,-0.147285868132299,-0.146501685466663,-0.168431994009274
"CYP26A1",-0.311456477674238,-0.265251341051625,0.0553750012292631,-0.331972460848757,-0.321411893016403,-0.028323027799153,-0.109450673051794,-0.253122897119646,-0.202991289756078,-0.338199455248794,-0.326132304659734,-0.331110240383902,-0.286046673964939
"CYP2B7P",-0.0627834134552039,0.0044809827651809,-0.0409822987962143,0.00949464327599656,-0.0627834134552039,-0.0627834134552039,-0.0366963876482176,-0.0627834134552039,-0.0627834134552039,0.0919383731652014,-0.0544906197497014,-0.0627834134552039,-0.0334956195010985
"CYP2S1",-0.150935213323584,-0.150935213323584,0.102207016872441,0.125592277562072,0.0760655222577284,-0.150935213323584,-0.150935213323584,-0.127053647471157,-0.150935213323584,-0.0519424134283762,-0.10804469195044,-0.139606242535685,-0.147324373553093
"CYP3A4",-0.0866298093286644,-0.0866298093286644,0.00717412918864578,0.0607360145128248,0.0282371893461852,-0.0866298093286644,-0.0866298093286644,-0.0604710869817872,0.774164187737817,-0.0866298093286644,-0.0866298093286644,-0.0610828202193257,-0.0599097145854862
"CCN1",-0.459989685945174,-0.505121996192935,-0.0245764489461982,-0.505079319761681,-0.394416151917599,-0.521704324951094,-0.326763006781014,-0.240646915276698,-0.43644059044569,-0.42092844295142,-0.15312723343748,-0.274973952801573,-0.442552942197486
"CYSRT1",0.372308740393691,-0.109075822586625,0.0150452981668238,-0.109075822586625,0.259318218054294,-0.109075822586625,0.0713844708571818,0.0645571804607679,-0.109075822586625,-0.0605931143395525,-0.00485854606511333,-0.0950302935142273,-0.0439734402632918
"CYTH4",-0.240512934868181,-0.180770348729092,-0.226002089405761,-0.240512934868181,-0.231032447870842,-0.012785082628982,-0.192581542895007,-0.191939253355538,-0.103818606103645,-0.0537263827137728,-0.182456318171681,-0.223584159128492,-0.217561933091215
"CYTIP",-0.23130956548258,-0.161375214379545,-0.23130956548258,-0.23130956548258,-0.23130956548258,0.123504339114552,-0.107052674746965,-0.181241801869193,0.20683024903729,-0.169926135135845,-0.148154866654068,0.0237927114769151,-0.226619988084383
"CYTL1",-0.228601962947974,-0.251764691431277,-0.185182244662784,-0.104757457394348,-0.274678772690834,-0.210664022087881,-0.172997700957844,-0.273602155829668,-0.30901555554172,-0.180854717092122,-0.247867522667553,-0.194011494182663,-0.288040159236478
"DAB2",-0.356816954501194,-0.355860536521006,-0.167871045009016,-0.309846739121699,-0.239322335976444,-0.198444224685188,-0.309282203283478,-0.177484210088326,-0.152046572883224,-0.142823461547469,-0.224662475785575,-0.38045655557591,-0.283266887895806
"DAPL1",-0.249123061426229,0.0100343222006752,-0.0866916621284217,-0.059712252018012,-0.129281232679093,-0.144882796816179,-0.125064916400905,-0.127686396531052,-0.0641272839356648,-0.099308254639398,0.0338593583163276,-0.114318207856863,-0.0932358833236473
"DBF4",-0.188076810755656,0.302324034846465,-0.132404299198086,-0.168559617285674,-0.263533221572305,-0.307841247834293,-0.148706637913943,-0.180712187125274,-0.325503699012275,-0.199028985898898,-0.177290735041754,-0.184356258092986,0.101533939545978
"DCLK1",-0.305835334257746,-0.204906743621189,-0.298279654352208,-0.116155404826814,-0.266012156955327,-0.0375696070338749,-0.151399312298222,-0.0986991554240183,0.281122597664331,0.0983579271761403,-0.194983132538203,-0.0569300972447857,0.00291162648968033
"DCN",-0.577256922995544,-0.374941543649698,-0.371051436482795,-0.581747621327529,-0.498855765518391,-0.528650135411167,-0.120822351956071,-0.468869788705092,0.000205974699975077,-0.653165897591151,-0.471227660373345,-0.479377849484393,-0.639195796458554
"DCT",0.0670537257446665,-0.0755207018909007,-0.020921259429227,-0.0755207018909007,-0.0755207018909007,-0.0755207018909007,-0.0371531207013753,-0.0656239778251957,-0.0755207018909007,-0.0755207018909007,-0.0413593381029018,-0.0755207018909007,0.0476102245288368
"DCX",0.537917657847454,-0.235290210336621,0.256852054862176,-0.21022092467281,-0.113401237141181,-0.377671324264622,-0.250746037262725,-0.0827122680803142,0.166272129409693,-0.132405005836642,-0.216000373933739,-0.239451870500291,-0.276635458501596
"DDC",0.349713598041772,-0.132800722056139,0.355284214394532,0.214774408465669,-0.132800722056139,-0.0399286364499393,0.157917425954526,-0.059114488159099,0.527936183547586,0.118509734741816,-0.0874250920041305,-0.0821697232281842,0.0418035572553291
"DEFA6",2.27209806946404,3.46026879783182,3.00897162325656,0.528175853530483,1.76639911782403,1.36059039415251,0.360880236319342,0.902119505625827,2.93826159705106,-0.0509616894660581,0.178837015185286,-0.305740810630694,0.243346241389698
"DEFA4",-0.049582846437034,-0.049582846437034,-0.049582846437034,-0.049582846437034,0.0385627476541453,1.59521087831513,-0.049582846437034,-0.049582846437034,-0.049582846437034,-0.049582846437034,-0.049582846437034,-0.049582846437034,-0.049582846437034
"DEFB1",-0.15083963372952,1.50588421133648,0.0802223542504923,-0.15083963372952,0.817477737686358,1.93877543347772,0.353478301814907,0.567650486649675,-0.15083963372952,-0.0866264849539959,0.370883163005145,-0.15083963372952,1.00798491056478
"DEPDC1",-0.0891512841214203,-0.164350569572465,-0.139341394230588,-0.173174064997877,-0.200433013021545,-0.200433013021545,-0.194094825063295,-0.156776513212173,-0.200433013021545,-0.195083200797231,-0.191567285983313,-0.193742210380265,-0.187561703351533
"DEPDC7",-0.159362503651642,-0.159362503651642,-0.131063954465622,-0.159362503651642,-0.138465297474051,-0.159362503651642,-0.129401293290184,-0.0387798369909852,-0.159362503651642,-0.0950559650152933,-0.0277891352047042,-0.148507329317738,-0.106787696173186
"DHFR",-0.320922573957458,0.311808007527556,-0.105166297274514,-0.105830640533096,-0.209185458383473,-0.0612337563375982,-0.288958863136499,-0.108584811661658,-0.0165521802058561,-0.143982299756963,-0.189941477806783,-0.0305685760080539,-0.116449432702641
"DHRS2",-0.0864343434211209,-0.126290007397457,-0.0711836789409996,-0.126290007397457,-0.0774394684080894,-0.126290007397457,-0.0724279779396988,-0.126290007397457,-0.126290007397457,0.0552707169050866,-0.111978667186994,-0.126290007397457,-0.053097211294146
"DHRS7C",-0.0546611468050327,-0.0546611468050327,-0.0546611468050327,-0.0546611468050327,-0.0546611468050327,-0.0546611468050327,-0.0546611468050327,-0.0546611468050327,-0.0546611468050327,-0.0337122524163712,-0.00497872858746599,-0.0546611468050327,-0.0546611468050327
"DHRS9",-0.12981499394099,-0.12981499394099,-0.122928350664242,-0.12981499394099,-0.12981499394099,-0.12981499394099,-0.12981499394099,-0.0264790419551976,-0.12981499394099,-0.108418872486699,-0.0867719551401372,-0.12981499394099,-0.117697599706445
"DIAPH3",-0.224854857973184,-0.248699273693173,-0.152473171167892,-0.0665138147094663,-0.114272821397479,0.037120367418203,-0.0908291667496648,-0.114354031809049,-0.248699273693173,0.00817194288272354,-0.142932485426733,-0.0767812667331102,-0.223276899960317
"DIO2",-0.29432724260854,0.314672922578746,-0.0146522246483226,-0.0895809649086607,-0.405947382391657,0.105369572160738,-0.203453211057715,0.226136646335347,0.0305968842380846,0.0801336864804736,-0.151115843729226,-0.0568573364635944,0.174865227313053
"DIRAS3",0.355656909331889,0.594336498058377,0.374423055285613,0.629397925294341,0.867872085804166,0.16788928397505,0.89366495004184,0.965562172500187,0.492890879479168,1.06026207609224,0.790067547663306,1.39960195503911,0.82259295394999
"DIRC1",0.904063775123275,-0.0983484300305336,-0.117618028981718,0.3494552872599,-0.0514927993960139,-0.127258886292909,0.160973132982074,0.0309849504137497,-0.127258886292909,0.0226614685922067,-0.0533364357201867,0.162369598164338,-0.111985956412536
"DKK1",0.0617899825986571,-0.204309336415673,0.42401275422331,0.0784633126074885,-0.121345774297952,-0.26928497732372,0.338863268163001,0.0373301468371387,0.336498324356574,0.127283322580552,-0.11760371766799,-0.140860146918929,-0.162707776364687
"DKK2",1.11921569531356,0.878261920268175,0.495798756107745,0.23591198055034,0.544935427294317,0.0457343002137892,0.175669977735598,0.0980374009250494,-0.224151711250257,0.292680684172859,-0.055269236094394,0.289728493922132,0.0714220380101957
"DKK4",0.297489675108623,-0.086709413094921,0.0523402677965809,0.487139486761154,-0.086709413094921,-0.086709413094921,0.193476959491049,-0.0812003048696279,-0.086709413094921,0.167053002888705,0.0627907917968272,-0.086709413094921,0.0715307295106483
"DLEU7-AS1",-0.0477445833898209,-0.0477445833898209,0.0232584996237007,-0.0477445833898209,-0.0477445833898209,-0.0477445833898209,-0.0477445833898209,-0.0477445833898209,-0.0477445833898209,-0.0477445833898209,-0.0199774814299539,0.0181705694425704,-0.0477445833898209
"DLGAP5",-0.376190730062233,-0.290472474086513,-0.168484389648176,-0.298250996659648,-0.310129732200087,0.0363468676447679,-0.353757873122212,-0.149193989391388,0.0576585826218619,-0.14865635680063,-0.192810379227042,-0.160040843712769,-0.106704007326142
"DLGAP4-AS1",-0.0699094256029359,-0.0699094256029359,0.188293380181755,-0.0699094256029359,-0.0699094256029359,-0.0699094256029359,-0.0699094256029359,-0.0699094256029359,-0.0699094256029359,-0.0699094256029359,-0.0363497173794881,0.0607834008575839,-0.0439023513401498
"DLK1",1.21786456654753,1.28464729669317,1.33856422877809,1.55030112841791,1.41762231464432,1.43898159073369,1.66150249453246,1.44390536512913,1.51363637014877,1.6757427867081,1.44515884539312,1.137588028773,1.77006523650874
"DLX1",-0.073151104900376,-0.073151104900376,-0.073151104900376,-0.073151104900376,-0.073151104900376,-0.073151104900376,-0.073151104900376,0.292762111735037,-0.073151104900376,-0.073151104900376,-0.073151104900376,-0.073151104900376,-0.073151104900376
"DLX2",-0.162024514151563,-0.123508087963688,0.125183173218858,-0.162024514151563,0.191882439443251,0.264076179447633,0.032456521221444,0.329314387222056,-0.162024514151563,-0.0765179016853541,-0.110920589925185,0.25398879631739,-0.130535744613855
"DLX5",-0.0736284494506775,-0.0736284494506775,-0.0736284494506775,-0.0736284494506775,0.0543387705448157,-0.0736284494506775,-0.0608225094636652,0.25502021245771,-0.0736284494506775,-0.0736284494506775,-0.0411217732947081,-0.0396960612000682,-0.0736284494506775
"DLX6",-0.0685019098562551,-0.0685019098562551,-0.0426600376178224,0.0585813908958214,-0.0685019098562551,-0.0685019098562551,0.211178698750863,0.0763189573627873,-0.0685019098562551,0.0372287877587405,-0.0461771987096478,-0.0685019098562551,0.0210160948700668
"DLX6-AS1",-0.0556681764678509,-0.0556681764678509,0.193139578621548,-0.0556681764678509,-0.0556681764678509,-0.0556681764678509,-0.0556681764678509,-0.0353346629909416,-0.0556681764678509,0.0341145751077549,-0.00321347334852331,-0.0556681764678509,-0.0556681764678509
"DMRT2",-0.043528346471927,-0.043528346471927,-0.043528346471927,-0.043528346471927,-0.043528346471927,-0.043528346471927,-0.043528346471927,0.121039961871619,-0.043528346471927,0.0596365554450931,-0.043528346471927,-0.043528346471927,-0.043528346471927
"DNAH8",-0.0482870666157231,-0.0482870666157231,-0.0482870666157231,-0.0482870666157231,-0.0482870666157231,-0.0482870666157231,-0.0482870666157231,-0.0482870666157231,-0.0482870666157231,-0.0373463065005687,-0.0482870666157231,-0.0482870666157231,-0.0482870666157231
"DNAJA4",-0.191574181259184,-0.322589935320727,-0.332156906296098,-0.201151792437325,-0.0182301893306405,0.512048250275064,0.189636484128425,0.110840274153299,-0.423739245704472,0.188314421139329,0.871354235091935,0.237679249912553,0.105734749263837
"DNAJB1",-0.234599707177399,-0.613776608499946,0.4184061410988,-0.63521318186847,0.527044325257248,-0.243077676537824,0.198513537451675,-0.0286365685252344,-0.829124879216328,0.268284135965866,1.25912320079346,0.414677445152932,-0.502180586544432
"DNAJC12",0.728331095522013,0.791243483704557,0.93092616590497,0.515721235882331,0.704905444566788,1.40164549042875,0.993715431877718,1.23312105691013,0.679671148317341,1.22093328028626,0.74010548949272,1.20073617931486,0.876298427432899
"DNAJC18",0.0669907323136728,0.130422549594036,-0.158282565023834,0.0633531860095422,-0.0598427155380799,0.36979363814615,-0.0492902056300831,-0.102316606271697,-0.139246313954231,0.0331886129405485,-0.0763700979915204,0.140932518130587,-0.100348507740815
"DNASE1L3",-0.148095852520627,-0.148095852520627,-0.0893660639868642,-0.148095852520627,-0.0662566111449603,-0.148095852520627,-0.139237712346977,-0.127384108695422,-0.148095852520627,-0.120811615950501,-0.102990988957618,-0.131348635709556,-0.0730562893237459
"DNASE2B",-0.0642227387593986,0.0924162972313939,-0.0642227387593986,-0.0642227387593986,-0.0642227387593986,0.65465031400913,-0.0642227387593986,0.15424874210294,-0.0642227387593986,-0.0642227387593986,-0.0642227387593986,-0.0296571925428803,0.500943563258345
"DNER",-0.397357063493649,-0.279976390026688,-0.189484768188713,-0.142463930726722,0.401027034988128,0.783767594689216,0.407978935210738,0.583810114152491,-0.244736435256061,1.01190376826285,0.604634536533427,0.417635234735971,0.616343369502497
"DNM3-IT1",-0.0486823913851049,-0.0486823913851049,-0.0486823913851049,0.26533893334568,0.0306805877807516,0.142073183540007,-0.0486823913851049,-0.0486823913851049,-0.0486823913851049,0.114990695346215,-0.0486823913851049,-0.0486823913851049,-0.0486823913851049
"DOCK8",-0.0395332451146573,-0.237420835222587,-0.206749772552056,-0.322343630230963,-0.20908462264243,-0.0588758648173404,-0.216135858343066,-0.129965536068757,0.918360259606466,-0.18406678606496,-0.259634639916445,-0.25933757598707,-0.273420337087394
"DOCK9-DT",-0.0633476964048361,-0.0633476964048361,0.201599713836488,-0.0633476964048361,0.216189739606409,-0.0633476964048361,-0.0633476964048361,-0.0633476964048361,-0.0633476964048361,0.102556306448297,0.0163833826175921,-0.0633476964048361,-0.00551236481630259
"DOK2",-0.235109972927228,-0.196106399098673,-0.216127641323304,-0.228035387027917,-0.226021120463907,-0.135211557033191,-0.184566306386314,-0.114738340333849,-0.0683047388565008,-0.103337136501556,-0.141209792293425,-0.136067726465149,-0.217958691880248
"DPEP2",-0.168770588361652,-0.113812281648077,-0.161814438280217,-0.146713463237092,-0.168770588361652,-0.017487673161948,-0.120578181404504,-0.0768179793862391,-0.060994366480357,-0.150580210365515,-0.115590992300671,-0.0923874519801817,-0.15906610658053
"DPH3P1",-0.107385979311006,-0.107385979311006,-0.107385979311006,-0.0209714797145488,-0.107385979311006,0.0482674098712229,-0.0736843458811712,-0.0625420937327389,-0.000905264161444097,-0.0404743724701498,0.0244810792181778,-0.0465275926109242,0.0584473919740282
"DPP4",-0.0900436819032056,-0.00303269652529802,-0.0900436819032056,-0.0900436819032056,-0.0900436819032056,-0.0900436819032056,-0.0304724367230199,-0.085331913258251,0.0421918257519912,-0.077053243629954,-0.0900436819032056,-0.0791602036810048,-0.0660960256241533
"DPT",-0.125335512857176,0.0614729555537843,-0.067376332634636,-0.138884645900248,-0.138884645900248,-0.138884645900248,-0.110431015964799,-0.138884645900248,-0.138884645900248,-0.131342048451113,-0.125749759942723,-0.12704301251175,-0.107736367948255
"DPYSL3",-0.107915545396597,-0.279225463013265,-0.0891402390109663,-0.166442559552433,-0.0980414904654868,0.485397893729513,-0.244826373196469,-0.0227196187667736,-0.177756864563465,-0.239389991207503,-0.238195559623573,-0.321555304149521,-0.179333690431387
"DRC7",-0.083703490959528,-0.083703490959528,-0.083703490959528,0.0830552369896188,-0.083703490959528,-0.083703490959528,0.256211127132008,0.00445657213415201,-0.083703490959528,0.0975088954688026,0.0272709971906562,-0.083703490959528,0.0300529985089729
"DSG3",0.124566875039175,-0.052311330925042,0.454721559963546,0.204646814661592,-0.175490638262517,0.334914821871384,0.143092352340352,0.195734434620479,2.87662307028903,0.23566050117123,0.0226949767444308,0.349788227060992,0.312205853524673
"DTX1",-0.169466744300813,-0.0697225671818432,-0.0492275204964847,-0.169466744300813,-0.113350660510986,-0.10169690194056,-0.142094746072308,-0.153352025839134,0.0823592601616838,-0.104020845451915,-0.05490328903467,-0.0862052731706165,-0.103403806851066
"DTYMK",-0.0357948941181263,0.00821911815397231,-0.0858089383256498,-0.278966135375081,-0.298349528914656,-0.377908343430379,-0.3330186030343,-0.135915815741258,-0.379905948660076,-0.318433802765538,-0.201602909681629,-0.380211089784778,-0.376181074825116
"DUSP2",-0.42332218515435,-0.43547966929113,-0.220636370427424,-0.299073368777011,-0.335626633981657,-0.341106096816477,-0.252439270768654,-0.0359166692582354,-0.19432394877473,-0.103584202885526,-0.0828327664299335,-0.0881748074511496,-0.166152588560611
"DYNC1I1",0.342062354817207,-0.151122476750859,0.0170063806749201,0.22362971158302,0.262679436223562,0.663759724862955,0.277356996738025,0.49378619126705,0.450203445123919,0.741977529063951,0.507600613540602,0.654684431334434,0.85792698944592
"DZANK1",-0.0655586920856591,0.439086291633199,0.184616336452521,0.0464240456185236,0.208978368673844,0.283361870725248,-0.034318921586018,-0.0781747137214598,0.522654950112091,0.212974475097867,0.150548608474837,0.198898434775956,0.0690696383785471
"E2F2",-0.105755785951519,-0.106089772152869,-0.136909002103989,-0.160111611684658,-0.0143243082930813,-0.12551446480421,-0.00633747637480561,-0.145972213068441,-0.10956065834821,-0.147919749935377,-0.117336345993539,0.069678962399528,-0.110209282996341
"E2F3",-0.00611848917086185,-0.187429009978978,-0.0870948961454337,0.113897061089799,-0.208035279675129,0.156592786532247,-0.147861887803963,-0.204445411537543,-0.257332274770911,-0.167384389090458,-0.169224431130831,-0.241506225853814,-0.198412650156813
"E2F7",-0.170431160372073,0.306283207115573,-0.133530991981317,0.319684251425723,-0.0836449296282201,0.14499738112415,-0.082066781087402,0.0928951061984852,-0.170431160372073,-0.155460955231425,-0.0339443472884844,-0.170431160372073,-0.0575140553042442
"EBI3",-0.158423327808669,-0.130926949421495,-0.144118816307152,-0.158423327808669,-0.0901564607628831,-0.089482085989053,-0.110379710374908,-0.0635034121090192,0.0977554807213466,-0.0844094720764702,-0.141407188787874,-0.158423327808669,-0.128006950802004
"ECEL1",-0.188631374562127,0.0445880323971328,-0.188631374562127,-0.161416800986695,-0.119342187691653,-0.188631374562127,-0.169780677808975,-0.105668807434161,-0.188631374562127,-0.121753829137182,-0.112130605995844,-0.188631374562127,-0.180246245626401
"ECSCR",-0.182490855359833,0.18700253312724,-0.111647573932016,-0.217515316819377,-0.187901837149625,-0.217515316819377,-0.0999848666096944,-0.155168470468126,-0.217515316819377,-0.204544831135469,-0.096245861356214,-0.217515316819377,-0.186306187946892
"ECT2",-0.123539618758717,-0.0827453570276876,-0.0360729939663035,-0.240661265540451,-0.251351377405926,-0.271557476532525,-0.205922234481605,-0.181070698906873,-0.0197928747556888,-0.184715196309853,-0.246562131861584,-0.25427316560853,-0.237070717808591
"EDN1",-0.100416231931416,-0.100416231931416,0.0864023891567381,-0.100416231931416,-0.0744559030021179,0.107822275441659,-0.100416231931416,-0.0567902651814308,-0.100416231931416,-0.0701157699812907,-0.0635127843953684,-0.0820204803711111,-0.0660270270270531
"EDN2",-0.0958547268928964,-0.0958547268928964,0.213352464457682,-0.0568275836305805,-0.0958547268928964,-0.0958547268928964,-0.0958547268928964,-0.0133289277577378,-0.0958547268928964,-0.0739171454720126,-0.0853932170956309,0.00430277616919742,-0.0918947465194532
"EDN3",0.0102905075283451,-0.1496847800362,-0.168389706035128,0.0648073404217635,-0.0321302175539005,-0.168389706035128,-0.142911148466584,-0.129780841843919,-0.116550210057097,-0.166031685436783,-0.154594245733875,-0.168389706035128,-0.168389706035128
"EDNRA",-0.34889263265585,-0.302811485106734,-0.288913814315735,-0.356517705041509,-0.334616879197234,-0.270230199032996,-0.299585711625597,-0.309401542107919,-0.340587612435731,-0.355813171572138,-0.330017752868889,-0.349016161502268,-0.34576955804836
"EDNRB",-0.289184621703968,-0.145137903348529,-0.236870747115211,-0.29320517526094,-0.256892654091465,-0.26484263409558,-0.259394945366753,-0.253219524514396,-0.131157182550727,-0.291998331520988,-0.275144117253803,-0.288039214470012,-0.262154470690465
