"","timepoints1","timepoints2","timepoints3","timepoints4","timepoints6","timepoints7","timepoints9","timepoints10","timepoints11","timepoints12","timepoints13","timepoints14","timepoints15"
"ABHD17C",-0.145856098652982,-0.263159174349314,-0.173656111187595,-0.123630253060439,-0.0293126041914143,-0.263159174349314,-0.263159174349314,0.349016218850174,-0.263159174349314,-0.263159174349314,0.452573917447145,-0.211160071934103,-0.195347503660729
"ABHD6",-0.228962665985509,-0.223202077679322,-0.342687091564795,-0.311929659116005,-0.342687091564795,-0.342687091564795,-0.117747099523335,-0.342687091564795,-0.342687091564795,-0.231304885703657,-0.303289086714897,0.141299188362547,-0.237828105634111
"ABI3",-0.235428386471396,-0.010194852902938,-0.167088632145186,-0.198583649002375,-0.235428386471396,-0.0323536763611007,-0.0677061009593527,-0.235428386471396,-0.235428386471396,-0.168121555878407,-0.129766270066375,-0.177289934481401,-0.121249929383932
"ACKR1",2.25640870884558,1.80712464541183,1.81780001514157,0.474503665655976,1.1552875665259,7.00166154979332,2.02502699501307,0.10675170934747,1.5513877526816,2.92282265823239,1.5510958141143,2.078571944131,3.82234276656634
"ACOT7",-0.0326033256113127,-0.453055952262658,-0.240622176204486,-0.471013189579117,-0.471380836471369,-0.616997647631911,-0.362822161891705,0.0913958670753166,-0.246504361559475,0.111140726626542,0.0295713748495421,0.299038206580602,-0.390089610415112
"ACP5",2.08929682277246,1.56117587897733,1.1392346729262,-0.1265889452272,-0.1265889452272,-0.1265889452272,0.115761944386918,-0.1265889452272,-0.1265889452272,-0.1265889452272,0.0513366606393869,-0.1265889452272,0.290162191022181
"ACTA1",-0.108535845884236,-0.108535845884236,-0.108535845884236,-0.108535845884236,-0.108535845884236,-0.108535845884236,-0.108535845884236,-0.00355785186964599,-0.108535845884236,-0.108535845884236,0.0459800262888958,0.03452209265981,-0.108535845884236
"ACTG2",-0.0604513063521137,-0.0604513063521137,-0.0604513063521137,-0.0604513063521137,-0.0604513063521137,-0.0604513063521137,-0.0604513063521137,-0.0604513063521137,-0.0604513063521137,-0.0604513063521137,-0.0604513063521137,-0.0604513063521137,-0.0604513063521137
"ACY3",-0.119102625376292,-0.119102625376292,0.00961907991230965,-0.119102625376292,-0.119102625376292,-0.119102625376292,-0.119102625376292,-0.119102625376292,-0.119102625376292,-0.119102625376292,0.0640108480786661,-0.119102625376292,-0.119102625376292
"ADAM21",-0.0403579803482727,-0.0403579803482727,-0.0403579803482727,-0.0403579803482727,-0.0403579803482727,-0.0403579803482727,-0.0403579803482727,-0.0403579803482727,-0.0403579803482727,-0.0403579803482727,-0.0403579803482727,-0.0403579803482727,-0.0403579803482727
"ADAMDEC1",-0.0702286917372639,-0.0702286917372639,-0.0702286917372639,0.129639007986431,-0.0702286917372639,-0.0702286917372639,-0.0702286917372639,-0.0702286917372639,-0.0702286917372639,-0.0702286917372639,-0.0702286917372639,-0.0702286917372639,-0.0702286917372639
"ADAMTS8",0.160150586992552,-0.0712465355450198,-0.0712465355450198,-0.0712465355450198,-0.0712465355450198,-0.0712465355450198,-0.0712465355450198,-0.0712465355450198,-0.0712465355450198,-0.0712465355450198,-0.0712465355450198,-0.0712465355450198,-0.0712465355450198
"ADAMTSL3",-0.0790418377514435,-0.0790418377514435,-0.0790418377514435,-0.0790418377514435,-0.0790418377514435,-0.0790418377514435,-0.0790418377514435,0.591796429267887,-0.0790418377514435,-0.0790418377514435,-0.0790418377514435,-0.0790418377514435,-0.0790418377514435
"ADAMTSL5",-0.0562876225990222,-0.0562876225990222,0.823807516857672,-0.0562876225990222,-0.0562876225990222,-0.0562876225990222,-0.0562876225990222,-0.0562876225990222,-0.0562876225990222,-0.0562876225990222,-0.0562876225990222,-0.0562876225990222,-0.0562876225990222
"ADAP2",-0.145522723796848,-0.238730299470602,-0.0494319193794052,-0.263265117600787,0.282266972354838,0.358850891305833,-0.263265117600787,0.509783821647315,-0.155084405884829,-0.263265117600787,-0.110976267016904,-0.250849418903023,-0.263265117600787
"ADGRE5",-0.33328960330188,-0.266011446285586,-0.209937989812464,-0.305759490488525,-0.33328960330188,-0.33328960330188,-0.214207152048379,0.0279221971189192,-0.145491117055763,-0.283005723097406,-0.201179164668153,-0.0457965439208248,-0.173748507001733
"ADGRF3",-0.10163007333484,-0.10163007333484,0.113501699799383,-0.10163007333484,-0.10163007333484,-0.10163007333484,-0.10163007333484,-0.10163007333484,-0.10163007333484,-0.10163007333484,-0.10163007333484,-0.0401113322460594,-0.0667977350104718
"ADGRG6",-0.117757352714262,-0.117757352714262,-0.117757352714262,0.151540254292551,-0.117757352714262,2.77822291945109,-0.117757352714262,-0.0445091187671045,-0.117757352714262,-0.117757352714262,-0.117757352714262,-0.117757352714262,-0.117757352714262
"ADGRL4",0.113866252291586,-0.130436617541344,0.232399203617122,-0.130436617541344,-0.130436617541344,-0.130436617541344,-0.130436617541344,0.15357810359538,-0.130436617541344,-0.130436617541344,0.0185072910435061,-0.130436617541344,0.182169980602434
"ADH1A",-0.0842821291417367,-0.0842821291417367,-0.0842821291417367,-0.0842821291417367,-0.0842821291417367,-0.0842821291417367,-0.0842821291417367,-0.0842821291417367,-0.0842821291417367,-0.0842821291417367,-0.0842821291417367,0.721510147966708,-0.0842821291417367
"ADIRF",-0.161101423940124,-0.161101423940124,-0.161101423940124,-0.161101423940124,-0.161101423940124,0.253201438643133,-0.082737179965737,-0.0628034339076516,-0.161101423940124,0.175086710846264,-0.161101423940124,-0.161101423940124,0.120851306418937
"ADM",0.222673868757206,-0.286941009235981,-0.460812263518387,-0.262028299852469,-0.368752334906969,1.18393348486264,-0.0227234623314174,-0.0192968182758502,-0.498195637309748,-0.446038203561488,-0.288346974865798,-0.309204070030502,-0.279886092111462
"ADPRH",-0.143561520034798,-0.143561520034798,-0.143561520034798,-0.0721306136509989,-0.143561520034798,-0.143561520034798,-0.143561520034798,0.179771515803816,-0.143561520034798,-0.143561520034798,-0.143561520034798,-0.0707833068170802,-0.143561520034798
"ADRA1B",-0.0574686528184145,-0.0574686528184145,-0.0574686528184145,-0.0574686528184145,-0.0574686528184145,-0.0574686528184145,0.186194280668905,0.514883426923046,-0.0574686528184145,-0.0574686528184145,-0.0574686528184145,-0.0574686528184145,-0.0574686528184145
"ADRA2C",-0.0769220865407734,-0.0769220865407734,-0.0769220865407734,0.0670663564320043,-0.0769220865407734,-0.0769220865407734,0.0808040483756296,0.2223980978851,-0.0769220865407734,-0.0769220865407734,-0.0769220865407734,-0.0769220865407734,-0.0769220865407734
"AGAP1-IT1",-0.0371361044838973,-0.0371361044838973,-0.0371361044838973,-0.0371361044838973,-0.0371361044838973,-0.0371361044838973,-0.0371361044838973,-0.0371361044838973,-0.0371361044838973,-0.0371361044838973,-0.0371361044838973,-0.0371361044838973,0.0554558726390284
"AGR2",-0.36845537921277,-0.68642658032358,-0.411462086951688,-0.356517999593519,-0.676281169659317,-0.566399526661287,-0.0711275160879715,-0.00725169256495395,-0.622026980319354,0.448631251459702,0.199138637930828,0.270075121692339,-0.667268836912948
"AGR3",0.383498689711688,-0.289544215242975,-0.171554329214421,-0.341962655121125,-0.381279626064275,-0.270423192019028,-0.194967226142466,-0.279244730282865,-0.322821620664923,-0.12180814775498,-0.15321056380648,-0.310080539517013,-0.364383406420703
"AGRP",-0.0690189534455209,-0.0690189534455209,-0.0690189534455209,-0.0690189534455209,-0.0690189534455209,-0.0690189534455209,-0.0690189534455209,-0.0690189534455209,-0.0690189534455209,-0.0690189534455209,-0.0690189534455209,-0.0690189534455209,-0.0404338614997552
"AGXT",-0.0907937988396177,-0.152931044852744,-0.062281683033164,-0.14594079694244,-0.187148885763461,-0.187148885763461,-0.121766637285422,-0.187148885763461,-0.187148885763461,-0.187148885763461,-0.11154800277494,-0.139822495183519,-0.131674333906511
"AHSP",4.44241201738603,3.97680520175771,5.10794564750048,4.57968741875702,5.144329860265,5.56959239219942,4.68448784181336,4.53464889817659,4.89245414278337,5.01378727137051,4.81156982806428,4.85779635882279,5.24514016394719
"AIF1",-0.320095558104062,-0.242315357223481,-0.209122165975829,-0.196365883517858,0.00296211849459807,-0.151755195607177,-0.118926189549215,0.821707991868888,-0.163400427143728,-0.00493468573617714,0.0114472491206679,-0.199246668938788,-0.358716676936709
"AIM2",-0.170052784744033,-0.170052784744033,-0.170052784744033,-0.0956787622982725,-0.170052784744033,-0.170052784744033,-0.170052784744033,-0.110410186415529,-0.170052784744033,-0.170052784744033,-0.0998621362836946,-0.0189496815545359,-0.170052784744033
"AJAP1",-0.102382763325236,-0.102382763325236,-0.102382763325236,-0.102382763325236,-0.102382763325236,-0.102382763325236,-0.102382763325236,0.555840516756545,-0.102382763325236,-0.102382763325236,-0.00282239476445359,-0.102382763325236,-0.102382763325236
"AKAP12",-0.61926571357385,-0.37314963577747,-0.551844391302208,-0.519302594279453,-0.539579280244869,-0.80525118204771,-0.5755343866467,-0.296122844843647,-0.575857003857369,-0.707965172740446,-0.544869724365554,-0.717548284742231,-0.728010623750656
"AKR1B15",-0.0261941128547878,-0.0261941128547878,-0.0261941128547878,-0.0261941128547878,-0.0261941128547878,-0.0261941128547878,-0.0261941128547878,-0.0261941128547878,-0.0261941128547878,-0.0261941128547878,-0.0261941128547878,-0.0261941128547878,-0.0261941128547878
"AKR1C6P",-0.0308250166450601,-0.0308250166450601,-0.0308250166450601,-0.0308250166450601,-0.0308250166450601,-0.0308250166450601,-0.0308250166450601,-0.0308250166450601,-0.0308250166450601,-0.0308250166450601,-0.0308250166450601,-0.0308250166450601,-0.0308250166450601
"ALAS2",5.532404932597,5.01027568631873,5.52543167639378,4.8459887805209,5.51933886204445,5.85879394741719,4.67543538879735,4.98144779151486,4.05248059510133,5.39991703928098,5.04611486221832,5.27551625750181,4.69885679165403
"ALDH1A1",0.0498316077978129,-0.571174020787632,-0.633071168245955,-0.503957225784038,-0.718421016822546,-0.758876900841135,-0.364592668315952,-0.655703663278844,-0.613131454706682,-0.186402652023702,-0.309672535420686,-0.377150093792078,-0.678448907322401
"ALDH1A2",-0.317935676164717,-0.375980871808311,-0.360391099679705,-0.40464904922489,-0.442957351354411,-0.442957351354411,-0.353768230528061,-0.359481985527056,-0.327143850701267,-0.268614167602608,-0.125755119117383,-0.203389220094937,-0.390234723645992
"ALDH3A1",0.275866721433742,0.100983003550336,-0.0646270810307278,-0.0646270810307278,-0.0646270810307278,-0.0646270810307278,-0.0646270810307278,-0.0646270810307278,-0.0646270810307278,-0.0646270810307278,-0.0646270810307278,-0.0646270810307278,-0.0646270810307278
"ALOX12B",-0.0629718393706684,-0.0629718393706684,-0.0629718393706684,-0.0629718393706684,-0.0629718393706684,-0.0629718393706684,-0.0629718393706684,-0.0629718393706684,-0.0629718393706684,-0.0629718393706684,-0.0629718393706684,-0.0629718393706684,-0.0629718393706684
"ALOX15",0.598087466020411,-0.162015666182041,-0.21293640860241,-0.0173087799061468,-0.21293640860241,-0.21293640860241,-0.21293640860241,-0.21293640860241,-0.21293640860241,-0.125493033691893,-0.0437755104287838,-0.21293640860241,-0.21293640860241
"ALOX5AP",0.0857706363989368,-0.178137511399942,-0.246982322893558,-0.246982322893558,-0.246982322893558,1.50646961042657,-0.120782225856633,0.0788283878584551,-0.0208787368300387,-0.114715005998312,-0.0525852773860016,-0.154527255404746,-0.180097705957098
"ALPK1",-0.19041940694335,-0.0488810709231951,-0.19041940694335,-0.19041940694335,-0.19041940694335,-0.19041940694335,-0.19041940694335,0.131464121806357,-0.19041940694335,-0.19041940694335,-0.0957991733862135,-0.135523349010599,-0.19041940694335
"FLACC1",-0.137599381632742,-0.137599381632742,-0.137599381632742,-0.137599381632742,-0.137599381632742,-0.137599381632742,-0.137599381632742,-0.137599381632742,-0.137599381632742,0.861767225170814,-0.0491729604614259,0.257507888959192,0.786790020555778
"JAML",-0.26091743679442,-0.157066100945089,-0.157486190835669,-0.109496437109026,-0.19395195617642,-0.281071845541082,-0.12691327189998,-0.281071845541082,-0.281071845541082,0.192932299915835,0.0274708648603591,-0.255916998291037,-0.22027790546859
"AMPD1",-0.0461920447132478,-0.0461920447132478,-0.0461920447132478,0.547914646885564,-0.0461920447132478,-0.0461920447132478,-0.0461920447132478,-0.0461920447132478,-0.0461920447132478,-0.0461920447132478,-0.0461920447132478,-0.0461920447132478,-0.0461920447132478
"ANGPT1",0.255221345490352,-0.274003085576703,-0.301081446538705,-0.328648818254773,-0.473527972708185,-0.430693884723394,-0.462297205907959,-0.442672060964548,-0.524647311900896,-0.591068621231676,-0.0860100633349164,-0.508832853551885,-0.568223886588468
"ANGPT2",-0.150710495041864,-0.0668093769161788,0.0223676116630082,-0.276987055701543,-0.304393881333113,-0.304393881333113,-0.130027143844631,0.220052524157233,-0.304393881333113,-0.236226593467281,-0.271028870917416,-0.294534223758172,-0.289083500214089
"ANGPTL1",-0.225048168572039,-0.194960894423237,-0.252731806923286,-0.134112826631812,-0.289425716969793,-0.11304639986906,-0.13221316848878,-0.211172269383759,-0.289425716969793,-0.20640219637863,-0.289425716969793,-0.289425716969793,-0.267284327346714
"ANGPTL4",-0.268746396977308,-0.148439682627381,-0.268746396977308,-0.150388471016666,-0.268746396977308,0.611980680079989,-0.130558957386601,-0.167789564724558,-0.268746396977308,-0.268746396977308,-0.216409983293992,-0.268746396977308,-0.114617504414331
"ANK1",3.02385078395262,4.02049195629657,2.27685119992208,1.27063473153555,3.21578230103206,2.5081855689125,0.902326294731207,1.48933434245924,4.56342816081783,1.58074221088766,2.60803617561493,3.25588912574371,5.57613965844743
"ANKRD1",0.0164333360534632,-0.0610789538304664,-0.0610789538304664,0.25616437253641,-0.0610789538304664,-0.0610789538304664,-0.0610789538304664,-0.0610789538304664,-0.0610789538304664,-0.0610789538304664,-0.0610789538304664,-0.0336713425848673,-0.0610789538304664
"ANKRD19P",-0.146942070831422,0.203070534034902,-0.146942070831422,-0.0603146213919921,-0.146942070831422,-0.146942070831422,-0.146942070831422,0.0561416636174887,-0.146942070831422,-0.146942070831422,-0.00736448179802751,-0.146942070831422,-0.146942070831422
"ANKRD34C",-0.0630132532534247,-0.0630132532534247,-0.0630132532534247,-0.0630132532534247,-0.0630132532534247,-0.0630132532534247,-0.0630132532534247,-0.0630132532534247,-0.0630132532534247,-0.0630132532534247,-0.0630132532534247,0.326338525911956,-0.0630132532534247
"ANKRD50",-0.0651476963185827,-0.399063578114532,-0.370937136780366,-0.326211836059828,-0.383110537097685,-0.328796216711858,-0.333514999950733,0.199877473254734,-0.325122772861951,-0.413206195870106,0.102264997815615,-0.387243551829993,-0.390279128473993
"ANKRD9",0.045656205532686,0.773915058531737,1.54168136283942,2.44276823594691,3.29791464560042,0.0349152627846287,-0.132870054672532,0.580382163576581,1.12371452902022,2.32231256742199,2.1381533861485,0.131382995001169,2.71445755177899
"ANKS4B",-0.0450935973180918,-0.0450935973180918,-0.0450935973180918,-0.0450935973180918,-0.0450935973180918,-0.0450935973180918,-0.0450935973180918,-0.0450935973180918,-0.0450935973180918,-0.0450935973180918,-0.0450935973180918,0.0313219398885738,-0.0450935973180918
"ANLN",-0.116998670186567,0.577596732818316,-0.000255394837289018,-0.0397120310416332,-0.237602534045907,-0.237602534045907,0.0147224316324997,-0.0180388748508333,0.30078763620045,0.0943484207599429,-0.16012557708151,0.0670239114030055,1.74593562970508
"ANXA1",-0.27796640353774,0.0675925822409788,-0.293717994090888,-0.153267991296112,-0.564941251121532,-0.644959138605147,-0.3659298010538,-0.361655731648213,-0.55259916687924,-0.425560695433037,-0.106820340285302,-0.319364059930875,-0.316736193004507
"ANXA2",-0.154612301685285,-0.403514590882746,-0.479797699448557,-0.280703838652947,-0.712732636749209,-0.755514510231819,-0.391905747118065,-0.245749135504246,-0.618941276543841,-0.55731233975014,0.384101497227552,-0.482590600111449,-0.363377268843603
"ANXA2R",0.0177143282164069,-0.125853363643615,0.146193741646425,-0.0432861115466362,0.160352365640619,-0.125853363643615,-0.125853363643615,-0.125853363643615,-0.125853363643615,-0.125853363643615,-0.0699472247738204,-0.00331674331877411,-0.0657955618330179
"ANXA3",0.422135669896649,0.466270395378386,1.38533216254769,0.068171958561601,-0.284805712766358,-0.284805712766358,0.724016451999158,-0.0927151354848805,-0.284805712766358,0.176957891779837,-0.22967278398059,-0.157021542647308,-0.165479231709627
"APBB1IP",-0.226054389316592,-0.0734871283150264,-0.226054389316592,-0.226054389316592,-0.167673324647427,-0.226054389316592,-0.226054389316592,0.171341050427418,0.180737715702779,-0.226054389316592,-0.226054389316592,-0.207518662267662,-0.162339963900786
"APBB2",-0.420636639846243,-0.344650498205347,-0.398614343504666,-0.293917493401782,-0.463391271563075,-0.463391271563075,-0.180212349308917,-0.19393130005773,-0.416131228949928,-0.194547474981538,-0.188199764709744,-0.380755539361002,-0.243153064826985
"APCDD1L-DT",0.725124368442948,-0.0978040952256822,-0.0978040952256822,-0.0978040952256822,-0.0978040952256822,-0.0978040952256822,-0.0978040952256822,0.3711772679957,-0.0978040952256822,-0.0978040952256822,-0.0978040952256822,-0.00327269542272855,-0.0978040952256822
"APLNR",0.767081031123132,-0.158861983569468,-0.0324168970499896,0.191673613727469,-0.0734535930018285,-0.189601963616464,-0.189601963616464,1.21452867646551,-0.189601963616464,-0.080225949593721,0.0718938075438167,-0.189601963616464,-0.189601963616464
"APOA2",-0.0319487427173795,-0.0319487427173795,-0.0319487427173795,-0.0319487427173795,-0.0319487427173795,-0.0319487427173795,-0.0319487427173795,-0.0319487427173795,-0.0319487427173795,-0.0319487427173795,-0.0319487427173795,-0.0319487427173795,-0.0319487427173795
"APOBEC3A",1.77366038590511,-0.11218907269889,-0.11218907269889,-0.00647074340672581,-0.11218907269889,-0.11218907269889,-0.11218907269889,-0.11218907269889,1.01679574530232,0.0341212908664693,-0.11218907269889,-0.11218907269889,0.617166797503349
"APOBEC3D",-0.115605709016721,0.385827558233471,-0.034431252781274,-0.115605709016721,-0.115605709016721,-0.115605709016721,-0.115605709016721,-0.0742478151610692,-0.115605709016721,0.117696887261955,-0.115605709016721,-0.115605709016721,-0.115605709016721
"APOBR",-0.164579104636091,0.195514458549858,-0.164579104636091,-0.164579104636091,-0.164579104636091,-0.164579104636091,-0.0889124870928016,-0.164579104636091,-0.164579104636091,0.094200996709159,-0.0883732094749063,-0.124568921936841,-0.164579104636091
"APOC1",-0.296599217615214,-0.0145050262957909,-0.280855448185314,0.0393379262185696,-0.316301730679347,2.94146125989771,0.346010560889562,1.17543236089845,1.26029138018994,-0.160095216772813,0.029551234769405,-0.247087947345863,0.561416347884311
"APOD",-0.344493583751715,-0.192554584330156,-0.227256007728231,-0.233312326285257,-0.0228251223149742,-0.431681921491391,-0.200136379250232,-0.308560361938776,-0.472148168595584,-0.414695243083794,-0.333122271962092,-0.428537478497875,-0.343096224070538
"APOE",-0.307048520262674,-0.0727054653530883,-0.143089529359599,-0.225114137595757,-0.307048520262674,1.24292481082619,0.323374829052474,0.809285592578072,-0.16462704429787,-0.110357244559195,0.0581302678460517,-0.269580432274926,-0.174947171300338
"APOLD1",0.0225929147941402,0.226365601184165,0.172991235527629,0.0571833151867488,-0.390527001834938,-0.390527001834938,-0.0472000256195195,-0.15485573786818,0.015470702430981,-0.0828129860944379,-0.101810990847487,-0.0900128328934109,0.264093546130997
"AQP1",-0.106684788860242,0.452307960518067,0.119695066389767,0.163389406274964,-0.106684788860242,2.0753633119712,-0.106684788860242,0.954920677408333,3.27448213029164,1.10385525433982,0.31865102334041,0.399827420828013,0.970592698560267
"AQP4",-0.102596097870496,-0.102596097870496,-0.102596097870496,-0.102596097870496,-0.102596097870496,0.633767600852756,0.626129961532855,0.118008850760925,-0.102596097870496,-0.102596097870496,-0.102596097870496,-0.102596097870496,-0.102596097870496
"ARFIP2",-0.256344484258869,-0.366426000415601,-0.511152769904826,-0.62465901798174,-0.772452561785866,-0.772452561785866,-0.576290578106283,-0.438862582661244,-0.550819540976099,-0.639099421805551,-0.506047635697303,-0.381065709200645,-0.503043410854128
"ARG2",-0.438616649509369,-0.497820054152614,-0.530562552175727,-0.364568556791656,-0.298831772479787,-0.621201744075318,-0.470737776152108,-0.38186742508093,-0.537743761091644,-0.621201744075318,-0.437401195400342,-0.305530253981093,-0.203510626006422
"ARHGAP11A",-0.152257472988237,0.451322341168179,-0.107386515637243,-0.140398223932328,-0.227742120175509,-0.227742120175509,-0.132220523032593,0.870579313860061,0.564072367020259,-0.0666371902680712,-0.0342507379143034,0.407684714564656,0.954184612105637
"ARHGAP11B",-0.104643324945844,-0.0675701320784292,-0.104643324945844,-0.104643324945844,-0.104643324945844,-0.104643324945844,-0.104643324945844,-0.104643324945844,-0.104643324945844,-0.104643324945844,-0.104643324945844,0.428139811094689,0.561720402523213
"ARHGAP15",-0.186759471747397,-0.186759471747397,-0.131468203954358,-0.186759471747397,-0.186759471747397,-0.186759471747397,-0.0574298310535369,-0.0366030946452989,-0.16038204014075,-0.186759471747397,-0.186759471747397,0.0963070433609651,-0.186759471747397
"ARHGAP18",-0.458873058935758,-0.28702555963502,-0.115138674405699,-0.308091878221032,0.0454195553422707,0.150896284243241,-0.42853970872208,-0.206849951006445,-0.353385491262069,-0.458873058935758,0.0610293536715849,-0.35372146815325,-0.359869362343181
"ARHGAP19",0.229659925981749,0.189620432130717,-0.213413010383202,-0.0636508027151507,-0.213413010383202,-0.213413010383202,-0.0651031374677471,0.0576866342615518,0.111820911476727,-0.213413010383202,-0.137225498241387,-0.126942003217786,0.591264034417335
"ARHGAP26-AS1",-0.0297057098501269,-0.0297057098501269,-0.0297057098501269,-0.0297057098501269,-0.0297057098501269,-0.0297057098501269,-0.0297057098501269,-0.0297057098501269,-0.0297057098501269,-0.0297057098501269,-0.0297057098501269,-0.0297057098501269,-0.0297057098501269
"ARHGAP36",0.256309476528653,-0.352718507583122,-0.418835766550299,-0.382160560898392,-0.352075321109,-0.692016409918376,-0.437317658369247,-0.47522656440849,-0.659068536488224,0.327738807145694,-0.471610341402017,0.723743063442096,-0.588530331159417
"ARHGAP6",-0.29151246157304,-0.29151246157304,-0.29151246157304,-0.29151246157304,0.0569223859221338,-0.29151246157304,-0.120917258954485,-0.0165167681095288,-0.29151246157304,-0.29151246157304,0.0695788574197535,-0.128052545714116,-0.190406454145076
"ARHGDIB",-0.272994776243126,-0.20819552617144,-0.0971349415734483,-0.31225504469717,-0.406045097201846,-0.347916158147636,-0.213786386243039,-0.211298852864647,-0.27707594675403,-0.361452106809959,-0.349652164906913,-0.228082084427626,-0.418325176319649
"ARHGEF15",-0.105636744992635,-0.105636744992635,0.0473751561559825,0.00969472426077833,-0.105636744992635,-0.105636744992635,-0.105636744992635,-0.105636744992635,-0.105636744992635,-0.105636744992635,-0.0466789332847872,0.398930399201692,0.0195479259886038
"ARID3A",0.778111569767105,0.735373933622631,0.31405469095193,0.200396895295946,-0.189651704242979,-0.304041407769999,1.99859939473692,0.131853006550815,0.588671522485798,0.631636572354771,-0.0831308466883325,0.129134487897752,0.247082472245483
"ARL4C",-0.209274684630493,-0.269189499213541,-0.313073592616163,-0.317692614691624,-0.253889720700377,-0.115919416421731,-0.309322187739787,0.579682905349432,-0.236764113879634,-0.161219712211698,-0.244222053002546,-0.12273694676757,-0.283741549405237
"ARL6IP1",0.610498413879111,0.987890652103436,0.467525829546285,-0.67232736591433,-0.179828670595411,-0.771895006352792,-0.766707239594173,0.181550566506149,-0.169481930185442,0.0965814305779726,-0.39966572560216,0.569594879512242,0.887184750289464
"ARPC1B",-0.404223736842124,-0.53676153372089,-0.556169766523408,-0.444239643900013,-0.282864889690734,-0.622397004203315,-0.457289915615391,-0.393702871919777,-0.478413507318925,-0.363330453312549,-0.303758989353521,-0.516997444569233,-0.57900566199992
"ARPP21",-0.18601348959295,-0.18601348959295,-0.11564072314853,-0.18601348959295,-0.18601348959295,-0.18601348959295,-0.18601348959295,1.48178070943898,-0.18601348959295,0.0468402252890432,-0.125597417955984,-0.145500533290685,-0.18601348959295
"ART3",-0.170168787819178,0.3407286412969,-0.116176930574337,-0.101048962856731,-0.170168787819178,-0.170168787819178,-0.170168787819178,0.0157418636222942,-0.170168787819178,0.0957460403904444,-0.141853373712234,-0.161979683806863,-0.170168787819178
"ARX",-0.0503114869579839,-0.0503114869579839,-0.0503114869579839,-0.0503114869579839,-0.0503114869579839,-0.0503114869579839,-0.0503114869579839,3.29979234202801,-0.0503114869579839,-0.0503114869579839,-0.0503114869579839,-0.0503114869579839,-0.0503114869579839
"ASB2",-0.0923075685616763,0.110761473766215,-0.0923075685616763,-0.0923075685616763,-0.0923075685616763,-0.0923075685616763,0.0829894058752664,-0.0923075685616763,-0.0923075685616763,-0.0923075685616763,0.0730747677318508,-0.0923075685616763,-0.0923075685616763
"ASB4",0.301093448436216,-0.134766727194944,-0.218261270430397,-0.233511339711487,-0.281959162622494,-0.281959162622494,-0.0648932057704254,-0.127909402929241,-0.281959162622494,-0.281959162622494,-0.221572828806805,-0.183082479654443,-0.257794906608498
