"","pearson","gene","cluster"
"1428",0.75,"CENPJ",16
"1236",0.74,"CDCA3",16
"290",0.73,"ANXA2",16
"1815",0.73,"COL11A1",16
"3119",0.73,"FSTL5",16
"4216",0.73,"HMGB2",16
"2216",0.71,"EGFL7",16
"3615",0.71,"GNAS",16
"5815",0.7,"MCFD2",16
"2915",0.69,"FMN2",16
"3515",0.69,"GJB7",16
"3815",0.69,"H1-2",16
"4119",0.69,"HLA-DQB1",16
"4815",0.69,"ITM2A",16
"5515",0.69,"LINC00632",16
"4915",0.68,"KIF4A",16
"9211",0.68,"TPM2",16
"7910",0.67,"RNASE1",16
"3415",0.66,"GJA1",16
"6415",0.64,"NDUFA4L2",16
"7812",0.64,"RGS2",16
"5119",0.63,"KLF4",16
"690",0.6,"BCL2A1",16
"1618",0.6,"CHMP4B",16
"6615",0.6,"NFKBIA",16
"5315",0.56,"KRT19",16
"878",0.56,"SOD2",16
"4315",0.55,"HSPH1",16
"6714",0.55,"NMU",16
"6515",0.54,"NENF",16
