"","pearson","gene","cluster"
"3313",0.84,"CXCR2P1",13
"8115",0.84,"NKG7",13
"9212",0.84,"RBP7",13
"360",0.83,"ADGRF3",13
"5712",0.81,"IFIT3",13
"4812",0.8,"GYPE",13
"6412",0.8,"KIF14",13
"8710",0.8,"PCOLCE2",13
"1816",0.79,"CAVIN2",13
"8011",0.79,"NFIB",13
"9010",0.79,"QPCT",13
"989",0.79,"SERPINI1",13
"3712",0.78,"EPB42",13
"4912",0.78,"GZMA",13
"5412",0.78,"HBB",13
"7412",0.78,"LRP5",13
"7711",0.78,"MYH15",13
"959",0.78,"S1PR1",13
"10310",0.78,"SLC4A1",13
"2512",0.77,"CDCA8",13
"1048",0.77,"SMCR5",13
"270",0.76,"ABCC13",13
"4012",0.76,"FGR",13
"2612",0.75,"CEACAM8",13
"5612",0.75,"HOPX",13
"10211",0.75,"SLC47A1",13
"7512",0.74,"LYN",13
"1224",0.73,"ARHGAP11A",13
"1077",0.73,"SOX2",13
"9114",0.72,"RASD1",13
"4213",0.71,"GJA1",13
"7313",0.71,"LIX1",13
"979",0.7,"SELENBP1",13
"8610",0.69,"P2RY12",13
"1320",0.68,"ATOH7",13
"2213",0.67,"CD52",13
"2912",0.67,"CORO2A",13
"4612",0.67,"GYPA",13
"5214",0.67,"HBA1",13
"5312",0.66,"HBA2",13
"760",0.65,"AHSP",13
"3912",0.65,"FAM122B",13
"4712",0.64,"GYPC",13
"5012",0.64,"GZMH",13
"2412",0.61,"CD82",13
"6012",0.61,"ISG20",13
"8311",0.61,"NSG2",13
"8910",0.61,"PSMB9",13
"1420",0.6,"BBOX1",13
"2012",0.6,"CCDC34",13
"3213",0.6,"CST7",13
"3812",0.59,"FAIM2",13
"5512",0.58,"HBG2",13
"9310",0.58,"RHAG",13
"11111",0.55,"TFRC",13
"1097",0.54,"TAC4",13
"949",0.5,"RNF149",13
"6712",0.43,"KLF6",13
"6613",0.94,"RASGRF1",14
"1523",0.92,"CA12",14
"3214",0.92,"GADD45B",14
"940",0.91,"BAG3",14
"1225",0.9,"BSN-DT",14
"7712",0.88,"ZNF331",14
"6713",0.87,"RGS4",14
"2913",0.86,"EZR",14
"3013",0.86,"FOLR1",14
"5117",0.86,"NAMPT",14
"1323",0.85,"C17orf99",14
"1423",0.85,"C2CD4A",14
"1914",0.85,"CD1C",14
"1049",0.84,"BIRC3",14
"5513",0.84,"NPNT",14
"470",0.83,"ARL4C",14
"4013",0.83,"IRF1",14
"5813",0.83,"NUDT4",14
"1720",0.82,"CALY",14
"1817",0.82,"CCL20",14
"2813",0.81,"DUSP2",14
"4314",0.81,"LCN2",14
"5613",0.81,"NR4A2",14
"7613",0.8,"ZFP36",14
"670",0.79,"ATF3",14
"4413",0.79,"LRG1",14
"5913",0.79,"PCSK1",14
"4813",0.78,"METRNL",14
"2013",0.77,"CD55",14
"3813",0.76,"IGFBP7",14
"4713",0.76,"MESP1",14
"770",0.75,"AURKA",14
"5215",0.75,"NFKBIA",14
"1137",0.74,"BLVRB",14
"1623",0.74,"CACNA2D3",14
"3613",0.74,"HBEGF",14
"7413",0.74,"TUBA1C",14
"280",0.73,"ARG2",14
"7117",0.73,"SH3BP5",14
"3314",0.72,"GADD45G",14
"6513",0.72,"RARRES1",14
"370",0.7,"ARHGAP36",14
"2214",0.7,"CERNA1",14
"2613",0.7,"COX7A1",14
"3117",0.7,"FOSB",14
"3513",0.7,"GNAS",14
"4214",0.7,"KIAA1107",14
"5713",0.7,"NR4A3",14
"2117",0.69,"CD83",14
"6117",0.69,"PDLIM3",14
"1138",0.68,"ANXA2",14
"6214",0.68,"PLCE1",14
"850",0.67,"BABAM2-AS1",14
"5313",0.67,"NFKBIZ",14
"7513",0.66,"VMO1",14
"3413",0.65,"GH2",14
"3913",0.65,"IL1RN",14
"4613",0.65,"MAFF",14
"5413",0.64,"NPAS4",14
"6314",0.63,"PPP1R15A",14
"2413",0.62,"CKS2",14
"6813",0.62,"RNASET2",14
"570",0.6,"ARPC1B",14
"7314",0.59,"TPPP3",14
"2713",0.58,"CXCL8",14
"4913",0.58,"MFGE8",14
"7013",0.58,"SCG5",14
"2513",0.57,"CLU",14
"5013",0.57,"MIS18BP1",14
"6413",0.55,"PRAP1",14
"4513",0.48,"LY6E",14
"7214",0.48,"SPACA6",14
"2313",0.44,"CGA",14
"3713",0.41,"ICAM1",14
"6913",0.4,"S100A11",14
"4117",0.34,"ITGB3BP",14
"6013",0.3,"PCSK1N",14
"380",0.99,"ATXN8OS",15
"1424",0.99,"CCL8",15
"2814",0.99,"CRISP2",15
"3914",0.99,"ESCO2",15
"4014",0.99,"F3",15
"4315",0.99,"FCER1A",15
"5014",0.99,"FOXP1-AS1",15
"5714",0.99,"GNGT1",15
"8012",0.99,"MEI4",15
"8116",0.99,"MFAP5",15
"9510",0.99,"OR10G3",15
"10115",0.99,"PDYN",15
"11112",0.99,"RGPD2",15
"1166",0.99,"RTP4",15
"1362",0.99,"TMEM273",15
"1382",0.99,"TNIP3",15
"1462",0.99,"UNC5CL",15
"1502",0.99,"VXN",15
"1818",0.98,"CD70",15
"5514",0.97,"GJA4",15
"1176",0.97,"SCARNA21",15
"1185",0.97,"SERPINB2",15
"1492",0.97,"VSTM1",15
"2414",0.96,"CLDN4",15
"3414",0.96,"DKK1",15
"9910",0.96,"PCSK9",15
"1226",0.96,"SGO2",15
"1333",0.96,"SV2C",15
"2714",0.95,"CRH",15
"1098",0.95,"PTHLH",15
"780",0.94,"BUB1",15
"7414",0.94,"KCNMB2-AS1",15
"7713",0.94,"LINC00269",15
"9810",0.94,"PCSK2",15
"2514",0.93,"CLIC4",15
"3614",0.93,"EGFL6",15
"5414",0.93,"GASK1A",15
"7514",0.93,"KIF23",15
"1139",0.93,"ROBO4",15
"8811",0.92,"NANOS2",15
"8611",0.91,"MYF6",15
"1146",0.91,"RPSAP52",15
"1442",0.91,"UBOX5-AS1",15
"2014",0.9,"CDCA5",15
"6414",0.9,"H2BC9",15
"1402",0.9,"TNNT2",15
"1482",0.89,"VASH2",15
"6514",0.88,"HAMP",15
"8411",0.88,"MT1G",15
"2914",0.87,"CRYGC",15
"10410",0.87,"PIP5K1B",15
"860",0.86,"CA4",15
"3514",0.84,"EFNA1",15
"8511",0.84,"MXD3",15
"8711",0.84,"NAMA",15
"480",0.83,"AZU1",15
"950",0.82,"CACNA1C-AS4",15
"4414",0.82,"FCN2",15
"1372",0.82,"TMSB15A",15
"3118",0.81,"CYP1B1",15
"6614",0.81,"HBE1",15
"7812",0.8,"MAD2L1",15
"680",0.79,"BST1",15
"1915",0.79,"CDC25C",15
"6914",0.79,"HSPB9",15
"8213",0.79,"MLLT11",15
"1392",0.79,"TNKS2-AS1",15
"1140",0.78,"ASF1B",15
"6714",0.78,"HBQ1",15
"1234",0.78,"SLAMF9",15
"2118",0.77,"CENPM",15
"7912",0.77,"MEF2C",15
"9011",0.77,"NES",15
"9610",0.77,"PALMD",15
"1194",0.77,"SERPINE2",15
"4814",0.76,"FMN1",15
"1156",0.76,"RRM2",15
"13110",0.76,"STMND1",15
"1352",0.76,"TK1",15
"1078",0.75,"PPP1R27",15
"1227",0.74,"CCDC69",15
"1069",0.74,"PPP1R1C",15
"290",0.73,"ASPN",15
"5118",0.73,"FREM2",15
"6118",0.73,"GTSE1",15
"6814",0.73,"HSD17B2",15
"9710",0.73,"PCDH9",15
"4118",0.72,"FABP6",15
"1324",0.72,"STRC",15
"9115",0.71,"NNAT",15
"1050",0.7,"CALHM6",15
"3315",0.7,"DEFA6",15
"3714",0.7,"EMC3-AS1",15
"5314",0.7,"FSD1L",15
"7215",0.7,"JAML",15
"9311",0.7,"NUSAP1",15
"10311",0.7,"PHOSPHO1",15
"1342",0.7,"TAGLN3",15
"580",0.69,"BRCA1",15
"1325",0.69,"CCL2",15
"2215",0.69,"CENPW",15
"1088",0.69,"PPP2R2B",15
"4514",0.68,"FECH",15
"4614",0.68,"FILIP1L",15
"7014",0.68,"ISL1",15
"10010",0.68,"PDLIM1",15
"1244",0.68,"SLC25A39",15
"1722",0.67,"CD68",15
"1263",0.67,"SNCA",15
"4914",0.66,"FMO1",15
"1425",0.66,"TUBA1B",15
"6014",0.65,"GPR6",15
"11211",0.65,"RGS5",15
"1204",0.65,"SERPINF1",15
"5814",0.64,"GPC3",15
"6215",0.64,"GUCY1A1",15
"6315",0.64,"H2AZ1",15
"11011",0.64,"RAB3B",15
"12110",0.64,"SERPING1",15
"15110",0.63,"WFDC21P",15
"4714",0.61,"FLT1",15
"10212",0.6,"PGAM2",15
"5614",0.59,"GLRX",15
"1059",0.58,"POMC",15
"1452",0.58,"UCHL1",15
"5914",0.57,"GPR135",15
"9410",0.57,"OGN",15
"1273",0.57,"SPDL1",15
"1524",0.56,"CCN1",15
"1472",0.56,"VAMP5",15
"3814",0.55,"ENOX2",15
"1293",0.55,"STMN2",15
"8312",0.54,"MT1F",15
"14110",0.54,"TSHB",15
"5216",0.53,"FRZB",15
"7118",0.53,"ITM2A",15
"8911",0.53,"NELL1",15
"1433",0.53,"TUBB2B",15
"3215",0.51,"DBF4",15
"1302",0.51,"STMN4",15
"1624",0.5,"CD40",15
"9213",0.49,"NUPR2",15
"3014",0.48,"CRYGD",15
"4215",0.48,"FAM155A",15
"1253",0.48,"SMIM1",15
"2314",0.47,"CKB",15
"7315",0.47,"JPT1",15
"7614",0.47,"KPNA2",15
"2614",0.43,"COL1A2",15
"1147",0.4,"CAPG",15
"1283",0.38,"SRSF8",15
"1916",0.97,"CSF3R",16
"2815",0.95,"E2F3",16
"4615",0.94,"LGALS9",16
"5715",0.93,"PDGFB",16
"7515",0.92,"XPO7",16
"4815",0.91,"LINC00996",16
"1228",0.89,"CD28",16
"2100",0.88,"AKAP12",16
"960",0.87,"C3AR1",16
"4216",0.87,"ITGAL",16
"4415",0.87,"LAIR1",16
"1723",0.86,"COL6A3",16
"1819",0.85,"CPVL",16
"4119",0.85,"IQGAP2",16
"2119",0.84,"CTSC",16
"1148",0.83,"ADAP2",16
"870",0.83,"BSN",16
"6515",0.83,"RFC3",16
"7119",0.83,"TIMP3",16
"5515",0.82,"ONECUT2",16
"7615",0.82,"ZEB2",16
"2515",0.81,"DTX1",16
"4316",0.81,"ITGB8",16
"5815",0.81,"PEX5",16
"5119",0.79,"MIAT",16
"2415",0.78,"DPYSL3",16
"690",0.77,"BCL6",16
"3415",0.77,"GNRHR",16
"3615",0.77,"HLA-DMB",16
"4015",0.77,"IGFBP3",16
"7216",0.77,"TMIGD3",16
"6119",0.76,"PRR15L",16
"3015",0.75,"FAM20C",16
"5615",0.75,"PARP14",16
"1625",0.74,"CLDN7",16
"6415",0.71,"PTPRN",16
"6615",0.71,"SERPINB1",16
"3715",0.7,"HLA-DQB1",16
"390",0.69,"APBB2",16
"5915",0.69,"PON3",16
"2615",0.68,"DTYMK",16
"6316",0.68,"PTPRC",16
"5415",0.67,"NUMBL",16
"7015",0.66,"TAGLN2",16
"3515",0.65,"HLA-DMA",16
"7316",0.65,"TREM2",16
"2015",0.64,"CTSB",16
"490",0.62,"AQP1",16
"2915",0.61,"EPSTI1",16
"6216",0.61,"PTPN6",16
"590",0.6,"ATAD5",16
"1060",0.6,"C9orf135",16
"3119",0.6,"FOXK1",16
"7415",0.6,"VGF",16
"1149",0.59,"CD14",16
"3216",0.59,"GNAI2",16
"5315",0.59,"NEFL",16
"3915",0.57,"IFITM2",16
"2216",0.56,"CTXN2",16
"4915",0.56,"LRRC58",16
"790",0.55,"BGN",16
"1426",0.55,"CHGA",16
"5217",0.55,"NEAT1",16
"3316",0.53,"GNG8",16
"1326",0.52,"CDR1",16
"2715",0.52,"DZANK1",16
"1525",0.5,"CITED1",16
"3815",0.49,"IER5",16
"4715",0.49,"LHX3",16
"2315",0.48,"DNER",16
"6915",0.48,"SSH1",16
"4515",0.45,"LAP3",16
"6715",0.44,"SLC25A45",16
"6815",0.41,"SLC26A2",16
"6015",0.38,"PPFIA2",16
"5015",0.3,"MBNL3",16
