"","pearson","gene","cluster"
"866",0.77,"RAPGEF5",9
"288",0.76,"CXCR2P1",9
"488",0.76,"GSN-AS1",9
"9111",0.76,"RRAD",9
"1044",0.76,"SYT10",9
"230",0.75,"ART3",9
"329",0.75,"ASB4",9
"558",0.75,"ICAM4",9
"807",0.75,"POU2F2",9
"886",0.75,"RHBDL2",9
"985",0.75,"SMC2",9
"368",0.74,"FGF18",9
"529",0.73,"BSN",9
"308",0.73,"ECEL1",9
"925",0.73,"RTN1",9
"955",0.73,"SCN3A",9
"208",0.72,"CNRIP1",9
"2112",0.71,"COL25A1",9
"1119",0.71,"TUBB2B",9
"729",0.7,"NRXN1",9
"3210",0.69,"EFNA2",9
"975",0.69,"SLC7A5P2",9
"10110",0.69,"STARD9",9
"508",0.68,"HBE1",9
"568",0.68,"IDO1",9
"348",0.67,"FAM155A",9
"698",0.67,"MYB",9
"758",0.67,"PCDHA10",9
"1064",0.67,"TAGLN3",9
"578",0.66,"ISL1",9
"856",0.65,"RAB42P1",9
"5112",0.64,"HEPACAM2",9
"548",0.64,"HNMT",9
"798",0.64,"POM121L8P",9
"258",0.63,"CRYAB",9
"738",0.63,"NSG2",9
"1218",0.62,"CD1D",9
"730",0.61,"C21orf62",9
"598",0.6,"KLK12",9
"648",0.6,"MIAT",9
"896",0.6,"RNASEH2A",9
"829",0.59,"CAMTA2",9
"708",0.59,"NCAPD2",9
"1120",0.58,"CCL5",9
"388",0.58,"FOXG1",9
"478",0.58,"GRIA4",9
"5210",0.58,"HLA-DRB1",9
"638",0.58,"MAP1B",9
"1020",0.57,"CCK",9
"1143",0.57,"ZMYND10",9
"268",0.56,"CRYBG3",9
"678",0.56,"MLLT11",9
"168",0.55,"CKB",9
"178",0.55,"CLEC4A",9
"538",0.55,"HMGA1",9
"608",0.55,"KNSTRN",9
"1093",0.55,"TPPP3",9
"438",0.54,"GMNN",9
"6210",0.54,"MAB21L1",9
"408",0.53,"GAL",9
"748",0.53,"PCDH9",9
"398",0.51,"FSD1L",9
"836",0.5,"PRR15L",9
"846",0.5,"PTPRC",9
"4112",0.49,"GALC",9
"1054",0.49,"TAC4",9
"378",0.48,"FMN1",9
"965",0.48,"SLC40A1",9
"1004",0.48,"SPDL1",9
"159",0.44,"CKAP2",9
"1084",0.44,"TIGD5",9
"1314",0.43,"CDKN3",9
"458",0.41,"GPC5-AS1",9
"658",0.41,"MIS18BP1",9
"498",0.39,"H4C3",9
"330",0.99,"ACTG2",10
"430",0.99,"ADGRG6",10
"739",0.99,"ALOX5AP",10
"2113",0.99,"CALR3",10
"289",0.99,"CD300LB",10
"369",0.99,"CLEC2B",10
"439",0.99,"CYTH4",10
"509",0.99,"DNAH8",10
"579",0.99,"FASLG",10
"7113",0.99,"GPR65",10
"759",0.99,"HCK",10
"8112",0.99,"IGF1",10
"906",0.99,"KIR2DL3",10
"976",0.99,"LINC00298",10
"986",0.99,"LINC00399",10
"1162",0.99,"OASL",10
"1219",0.99,"P2RX1",10
"1222",0.99,"P2RY12",10
"1252",0.99,"PDE6H",10
"1315",0.99,"PPBP",10
"1421",0.99,"RCVRN",10
"1611",0.99,"SRGAP2-AS1",10
"1631",0.99,"SULT1B1",10
"169",0.99,"TBX21",10
"1711",0.99,"TFAP2D",10
"1741",0.99,"TMIGD3",10
"1841",0.99,"VSIG4",10
"1710",0.98,"BSN-DT",10
"379",0.98,"COL20A1",10
"479",0.98,"DIRC1",10
"709",0.98,"GPR183",10
"8210",0.98,"IGSF6",10
"1134",0.98,"NCF2",10
"1202",0.98,"OTX2",10
"1412",0.98,"RBMS3-AS3",10
"1441",0.98,"RNASE6",10
"1561",0.98,"SIGLEC1",10
"1571",0.98,"SLAMF7",10
"639",0.97,"FMN2",10
"789",0.97,"HLA-DQA1",10
"1035",0.97,"LYVE1",10
"1154",0.97,"OAS1",10
"1371",0.97,"PTGER4",10
"1651",0.97,"SV2C",10
"1721",0.97,"TG",10
"530",0.96,"AIF1",10
"659",0.96,"FPR1",10
"160",0.96,"SPTA1",10
"830",0.95,"ANK1",10
"4211",0.95,"CYSRT1",10
"1104",0.95,"MS4A6A",10
"1381",0.95,"PTPN7",10
"1531",0.95,"SCN4B",10
"1761",0.95,"TNFAIP8L2",10
"179",0.95,"TRIM10",10
"239",0.94,"ABCD2",10
"339",0.94,"CEBPB-AS1",10
"649",0.94,"FOLR2",10
"867",0.94,"ITIH5",10
"995",0.94,"LINC00996",10
"1491",0.94,"S1PR1",10
"1681",0.94,"TASL",10
"1771",0.94,"TRDN",10
"1851",0.94,"VTRNA1-3",10
"190",0.93,"ABCA4",10
"1316",0.93,"BCL6",10
"449",0.93,"DAB2",10
"1182",0.93,"OMD",10
"1291",0.93,"PLD4",10
"1045",0.92,"MAF",10
"1085",0.92,"MPEG1",10
"1451",0.92,"RNASET2",10
"1541",0.92,"SEMA3C",10
"209",0.91,"CAGE1",10
"5113",0.91,"DOCK8",10
"1124",0.91,"NCAN",10
"1481",0.91,"S100A4",10
"1501",0.91,"SAMSN1",10
"1881",0.91,"ZNF347",10
"2210",0.9,"CCDC62",10
"399",0.9,"CXCL1",10
"779",0.9,"HLA-DMA",10
"1172",0.9,"OLR1",10
"1192",0.9,"OR10G3",10
"1321",0.9,"PPFIA2",10
"1621",0.9,"SRGN",10
"1413",0.89,"BHLHE41",10
"3113",0.89,"CDC20",10
"589",0.89,"FFAR2",10
"837",0.89,"IL1B",10
"1005",0.89,"LMO2",10
"1810",0.88,"C1QB",10
"2310",0.88,"CCL3",10
"609",0.88,"FILIP1",10
"1144",0.88,"NDUFA4L2",10
"1232",0.88,"PART1",10
"1521",0.88,"SCIN",10
"1581",0.88,"SLC38A11",10
"1591",0.88,"SP2-AS1",10
"299",0.87,"CD37",10
"559",0.87,"EGR4",10
"799",0.87,"HLA-DRA",10
"1282",0.87,"PILRA",10
"1341",0.87,"PPM1J",10
"1220",0.86,"ATP5MGL",10
"769",0.86,"HJURP",10
"1781",0.86,"TREM2",10
"359",0.85,"CLDN4",10
"409",0.85,"CXCL10",10
"549",0.85,"EGR2",10
"1094",0.85,"MPPED1",10
"1242",0.85,"PASK",10
"1401",0.85,"RASD2",10
"1831",0.85,"VIPR1",10
"1871",0.85,"XAF1",10
"269",0.84,"CCR2",10
"6211",0.84,"FLRT2",10
"669",0.84,"FPR2",10
"9112",0.84,"KLRC3",10
"966",0.84,"LILRB2",10
"11110",0.84,"NAMPT",10
"170",0.84,"TBXAS1",10
"1510",0.82,"BLVRB",10
"1361",0.82,"PSMB9",10
"1431",0.82,"RGS5",10
"926",0.81,"APOE",10
"1610",0.81,"BRCA2",10
"489",0.8,"DKK2",10
"927",0.8,"KRT42P",10
"1025",0.8,"LST1",10
"1262",0.8,"PDGFB",10
"1461",0.8,"RPL13P5",10
"1671",0.8,"TAGLN",10
"6113",0.79,"FILIP1L",10
"1861",0.79,"WDR76",10
"249",0.78,"CCL4",10
"5211",0.78,"DPYSL3",10
"877",0.77,"ITPR2",10
"1471",0.77,"RUNX3",10
"1511",0.77,"SBNO2",10
"1751",0.77,"TNF",10
"699",0.76,"GNB3",10
"857",0.76,"ITGAV",10
"887",0.76,"JAML",10
"1055",0.75,"MGARP",10
"847",0.74,"IL1RN",10
"1391",0.74,"RAC2",10
"1641",0.73,"SUSD3",10
"309",0.72,"CD74",10
"956",0.72,"LGALS9",10
"1551",0.72,"SGK1",10
"189",0.72,"ZNF556",10
"936",0.71,"LAIR1",10
"1351",0.71,"PRDM1",10
"3211",0.7,"CDK1",10
"1065",0.7,"MND1",10
"1272",0.7,"PDLIM2",10
"1301",0.7,"PLEK",10
"279",0.69,"CD1C",10
"569",0.68,"EPSTI1",10
"679",0.68,"FREM2",10
"7310",0.68,"H2AC20",10
"1661",0.68,"SYK",10
"459",0.67,"DHFR",10
"630",0.66,"ALDH1A1",10
"389",0.66,"CPVL",10
"539",0.66,"DTYMK",10
"599",0.66,"FGL2",10
"1811",0.66,"TUBA1C",10
"10111",0.65,"LMOD1",10
"259",0.64,"CCNB1",10
"808",0.64,"IFI16",10
"1075",0.63,"MNS1",10
"1821",0.63,"VAMP8",10
"199",0.62,"C5AR1",10
"4113",0.62,"CXCL3",10
"946",0.62,"LCK",10
"180",0.62,"TSPAN1",10
"897",0.61,"KIAA1107",10
"7210",0.6,"GRB14",10
"1331",0.6,"PPIF",10
"469",0.59,"DIO2",10
"499",0.58,"DLGAP5",10
"689",0.58,"GATA2",10
"1026",0.57,"ARL4C",10
"349",0.55,"CKS1B",10
"1125",0.53,"ASCL1",10
"1731",0.5,"TLR4",10
"749",0.48,"HBEGF",10
"1095",0.99,"POSTN",11
"440",0.98,"ALPK1",11
"1612",0.98,"BPI",11
"2010",0.98,"CARD16",11
"2510",0.98,"CD93",11
"2710",0.98,"CEACAM6",11
"4114",0.98,"DEFA4",11
"5212",0.98,"FAM95A",11
"6114",0.98,"GAGE10",11
"6310",0.98,"GIMAP8",11
"848",0.98,"LILRB5",11
"928",0.98,"MGAT4EP",11
"937",0.98,"MPO",11
"947",0.98,"MS4A3",11
"1126",0.98,"PTGDS",11
"1163",0.98,"S100A8",11
"240",0.97,"ADAMDEC1",11
"1812",0.97,"C1QTNF2",11
"5010",0.97,"EPHA5",11
"7010",0.97,"HCAR2",11
"7114",0.97,"HMOX1",11
"9113",0.97,"METAP1D",11
"340",0.96,"ADPRH",11
"4710",0.96,"EDNRA",11
"1183",0.96,"S100P",11
"12110",0.96,"SECTM1",11
"2610",0.95,"CDA",11
"7710",0.95,"IRX2",11
"1145",0.95,"PUS1",11
"740",0.94,"AQP1",11
"1027",0.94,"ATP6V1B1",11
"1223",0.94,"AZU1",11
"4910",0.94,"EML2-AS1",11
"5410",0.94,"FBXO32",11
"5910",0.94,"GAD1",11
"2410",0.93,"CD5L",11
"7211",0.93,"HPGDS",11
"10112",0.93,"NTRK2",11
"1243",0.93,"SLC2A5",11
"4610",0.92,"EDN1",11
"8113",0.92,"KHDC1L",11
"967",0.92,"NDC80",11
"11111",0.92,"PTCHD1",11
"987",0.91,"NES",11
"1372",0.91,"UPK3A",11
"929",0.9,"ARHGAP6",11
"7910",0.9,"KCNK3",11
"1127",0.89,"AURKA",11
"3610",0.89,"CLPSL2",11
"7311",0.89,"HSPB9",11
"4310",0.88,"DIAPH3",11
"6212",0.87,"GALNT6",11
"868",0.87,"LY96",11
"1224",0.87,"SELPLG",11
"1322",0.86,"TDGF1",11
"2910",0.85,"CEBPA",11
"5114",0.85,"FAM122B",11
"809",0.85,"KCTD12",11
"1317",0.84,"BACE2",11
"1414",0.84,"BATF3",11
"3310",0.84,"CH25H",11
"1318",0.84,"SYNPO2",11
"1432",0.84,"ZEB2",11
"1512",0.83,"BMP3",11
"6610",0.83,"GOLGA8IP",11
"907",0.83,"MCEMP1",11
"1233",0.82,"SLC2A1",11
"1173",0.81,"S100A9",11
"1273",0.81,"SOX18",11
"888",0.8,"MAFB",11
"1076",0.8,"PHLDA2",11
"1422",0.8,"WNT4",11
"3710",0.79,"CMYA5",11
"1006",0.79,"NRTN",11
"1155",0.79,"RFC3",11
"1193",0.79,"SCAMP5",11
"1292",0.79,"STAB1",11
"2114",0.78,"CAVIN3",11
"2810",0.78,"CEACAM8",11
"1402",0.78,"VPREB3",11
"1086",0.77,"PLAU",11
"1332",0.77,"TFPI",11
"1362",0.77,"TNFSF10",11
"838",0.76,"ARG2",11
"858",0.76,"LRRC58",11
"898",0.76,"MCAM",11
"1392",0.76,"VIM",11
"640",0.75,"APOLD1",11
"3010",0.75,"CENPA",11
"8211",0.75,"KTN1-AS1",11
"540",0.74,"ANGPT2",11
"5710",0.74,"FOXP2",11
"5810",0.74,"FYB2",11
"5610",0.73,"FOXK1",11
"1028",0.73,"NUPR1",11
"977",0.72,"NELL1",11
"1056",0.72,"PCOLCE2",11
"1910",0.71,"CADM2",11
"2311",0.71,"CD300LF",11
"3810",0.7,"COL3A1",11
"4212",0.7,"DEFB1",11
"1036",0.7,"ORAI2",11
"3510",0.69,"CLIC2",11
"1105",0.69,"PRSS35",11
"3212",0.68,"CENPU",11
"1342",0.68,"THBS2",11
"5510",0.67,"FOXC1",11
"1203",0.67,"SCGB3A1",11
"4510",0.66,"DPEP2",11
"839",0.66,"LILRB3",11
"7610",0.65,"IGFBP3",11
"996",0.65,"NPW",11
"3410",0.64,"CLEC3B",11
"5310",0.64,"FBLN1",11
"1135",0.64,"PTPRE",11
"7810",0.63,"KCNA1",11
"1253",0.63,"SMIM4",11
"3910",0.62,"COLEC11",11
"878",0.62,"LYN",11
"2211",0.61,"CCR1",11
"4410",0.61,"DNER",11
"957",0.61,"NANOS2",11
"1352",0.61,"TMEM88",11
"1382",0.61,"VCAN",11
"6810",0.6,"GPX8",11
"7410",0.6,"IFI30",11
"1283",0.6,"SOX2",11
"1066",0.59,"PEG10",11
"1263",0.59,"SOD2",11
"4010",0.57,"CYP3A4",11
"7510",0.57,"IFITM1",11
"6910",0.56,"GRK5",11
"3114",0.55,"CENPJ",11
"6710",0.54,"GOLPH3L",11
"1100",0.53,"ABCC8",11
"1302",0.53,"SYNGR1",11
"6010",0.52,"GADD45G",11
"6410",0.52,"GJB7",11
"4810",0.51,"EGLN3",11
"6510",0.5,"GNRHR",11
"1712",0.47,"C1orf122",11
"1415",0.42,"VSIR",11
"1046",0.41,"PCNA",11
"750",0.98,"ARX",12
"1513",0.98,"CBLN1",12
"2212",0.98,"CEP295NL",12
"2312",0.98,"CFH",12
"2511",0.98,"CTLA4",12
"2811",0.98,"CXCL9",12
"2911",0.98,"DKK4",12
"3011",0.98,"DLX1",12
"3311",0.98,"DMRT2",12
"5011",0.98,"IL12B",12
"7011",0.98,"NKAIN3",12
"7911",0.98,"PDZK1IP1",12
"899",0.98,"PSG4",12
"968",0.98,"SMIM24",12
"997",0.98,"SOX21-AS1",12
"1007",0.98,"STPG2-AS1",12
"10113",0.98,"TCL1A",12
"1057",0.98,"THSD4-AS2",12
"1077",0.98,"TMEM236",12
"11112",0.98,"TSSC2",12
"1164",0.98,"VXN",12
"3115",0.97,"DLX5",12
"6611",0.97,"MPIG6B",12
"988",0.97,"SOX17",12
"1106",0.97,"TNNT2",12
"1136",0.97,"UBD",12
"1174",0.96,"XIRP1",12
"5115",0.95,"IL17RE",12
"1029",0.95,"TESPA1",12
"650",0.94,"ARHGAP11A",12
"1813",0.94,"CCR5",12
"4311",0.94,"GBP1",12
"6213",0.94,"LRG1",12
"9114",0.94,"RAMP3",12
"840",0.93,"ATOH7",12
"7411",0.93,"OPCML",12
"7511",0.93,"OR7D2",12
"250",0.92,"ACTA1",12
"7312",0.92,"OLIG2",12
"1128",0.91,"BRCA1",12
"2115",0.91,"CDX1",12
"3811",0.9,"FABP7",12
"6711",0.9,"MYF6",12
"859",0.9,"POU3F2",12
"2411",0.89,"CIDEA",12
"5311",0.89,"INSM2",12
"6115",0.89,"LINC00637",12
"1087",0.89,"TNFRSF4",12
"1096",0.88,"TNFSF14",12
"3213",0.87,"DLX6-AS1",12
"5611",0.87,"LAMP3",12
"948",0.87,"SH2D3A",12
"5911",0.86,"LINC00332",12
"9210",0.86,"RTP4",12
"958",0.85,"SIRT7",12
"7711",0.84,"OVOL3",12
"1416",0.83,"CAV1",12
"1107",0.81,"AARD",12
"450",0.81,"ANLN",12
"3611",0.81,"EDN2",12
"4611",0.8,"HAPLN3",12
"8114",0.8,"PHACTR3",12
"1225",0.79,"CAD",12
"2611",0.79,"CTSV",12
"4511",0.79,"H3C4",12
"5811",0.79,"LGALS13",12
"6311",0.79,"LYL1",12
"1037",0.79,"TEX15",12
"5411",0.78,"ITGB2-AS1",12
"869",0.78,"POU3F3",12
"1319",0.77,"CATSPER3",12
"4213",0.77,"GAS1",12
"4411",0.77,"GJA1",12
"7212",0.77,"NUMBL",12
"350",0.76,"ANGPTL4",12
"4811",0.76,"HSPA6",12
"889",0.76,"PRRX2",12
"1129",0.76,"TTR",12
"3511",0.75,"E2F7",12
"6011",0.75,"LINC00461",12
"2011",0.73,"CDH5",12
"5213",0.73,"IL21R",12
"6911",0.73,"NGFR",12
"550",0.72,"APLNR",12
"849",0.72,"PLSCR2",12
"978",0.72,"SORCS2",12
"4011",0.71,"FLACC1",12
"8310",0.71,"PLP1",12
"938",0.7,"SFRP2",12
"1047",0.7,"THEM5",12
"908",0.69,"PTAFR",12
"930",0.68,"BCAN",12
"7811",0.68,"PARPBP",12
"3911",0.67,"FAM86B3P",12
"1713",0.66,"CCN2",12
"1613",0.65,"CCL2",12
"1911",0.65,"CD34",12
"2711",0.65,"CXCL13",12
"6811",0.65,"MYO10",12
"8212",0.65,"PLCE1",12
"1156",0.65,"VSIG1",12
"4911",0.63,"HSPB1",12
"6511",0.62,"MGST1",12
"7611",0.62,"OTOS",12
"1067",0.62,"TMEM176B",12
"4115",0.61,"FSHB",12
"3411",0.6,"DNASE1L3",12
"5511",0.6,"KIF15",12
"1146",0.6,"UROD",12
"4711",0.58,"HMBS",12
"6411",0.55,"MEG3",12
"7115",0.51,"NNAT",12
"8010",0.51,"PECAM1",12
"5711",0.48,"LAP3",12
"879",0.48,"PPP1R15A",12
"1030",0.41,"BPGM",12
"3711",0.41,"ENOX2",12
"1814",0.97,"CHST5",13
"1108",0.96,"ALOX12B",13
"3512",0.96,"GPR33",13
"909",0.96,"ZNF98",13
"1714",0.94,"CHRNB4",13
"260",0.93,"ANGPTL1",13
"5412",0.93,"MUC19",13
"8710",0.93,"VAX1",13
"5912",0.92,"PCDHGA10",13
"1514",0.91,"CERNA1",13
"4012",0.91,"INCENP",13
"3012",0.9,"FAM3B",13
"4512",0.9,"LIN28B",13
"3312",0.89,"GABBR2",13
"5214",0.89,"MIR924HG",13
"6412",0.88,"PLA2G1B",13
"6712",0.88,"POC1A",13
"8910",0.88,"ZNF385B",13
"1130",0.86,"CD33",13
"7612",0.85,"SERPINA1",13
"560",0.84,"BDKRB2",13
"5312",0.81,"MUC15",13
"8510",0.81,"TK1",13
"4912",0.79,"MAD2L1",13
"3812",0.77,"HLA-B",13
"4312",0.77,"L1TD1",13
"5512",0.77,"MUC5B",13
"6812",0.77,"PPP1R14C",13
"7213",0.77,"RELN",13
"1417",0.75,"CDR1",13
"3912",0.75,"HS3ST1",13
"7116",0.74,"RALYL",13
"6312",0.73,"PIK3C2G",13
"6612",0.73,"PLCB2",13
"8011",0.71,"SLC25A53",13
"8115",0.71,"SPECC1",13
"460",0.7,"ARL6IP1",13
"5612",0.7,"NMU",13
"939",0.68,"CCDC17",13
"1226",0.68,"CD83",13
"1320",0.68,"CDCA3",13
"1614",0.68,"CFP",13
"6012",0.68,"PCOLCE-AS1",13
"2812",0.67,"ENOX1",13
"4412",0.67,"LEFTY2",13
"8810",0.67,"VMO1",13
"2213",0.66,"CRABP1",13
"3712",0.66,"HELLS",13
"760",0.65,"CACNA1C-AS4",13
"3612",0.65,"HBQ1",13
"8311",0.65,"SSH1",13
"1038",0.64,"CD163L1",13
"4116",0.63,"JPT1",13
"4812",0.63,"LRRC8C-DT",13
"7012",0.63,"PTPN6",13
"7912",0.63,"SLC11A1",13
"6512",0.62,"PLAAT4",13
"6912",0.62,"PPP1R3C",13
"3116",0.61,"FCN1",13
"4712",0.61,"LMO7",13
"5812",0.61,"OTUD3",13
"850",0.59,"CALB1",13
"2612",0.59,"CYTL1",13
"4612",0.59,"LINC00643",13
"7412",0.59,"RHBDL1",13
"2412",0.58,"CSRP2",13
"2912",0.58,"FAM24B",13
"7313",0.56,"RETN",13
"2712",0.55,"EMC3-AS1",13
"3412",0.54,"GPM6A",13
"8410",0.54,"TFPI2",13
"1912",0.53,"CKAP5",13
"6214",0.53,"PDLIM1",13
"2012",0.51,"CLDN5",13
"7812",0.51,"SILC1",13
"3214",0.5,"FCN2",13
"5712",0.5,"NUPR2",13
"6116",0.5,"PCSK2",13
"2512",0.49,"CSTA",13
"7712",0.49,"SERPINF1",13
"8610",0.47,"TNNT1",13
"5012",0.46,"MBNL3",13
"4214",0.45,"KRT19",13
"360",0.43,"ANKRD50",13
"8213",0.43,"SRRM4",13
"2313",0.41,"CRYBA2",13
"7512",0.38,"SCG5",13
"2116",0.33,"CLU",13
"5116",0.32,"MESP1",13
"660",0.27,"C4orf48",13
"1039",0.99,"C3orf85",14
"1418",0.99,"CATSPER1",14
"1615",0.99,"CCL21",14
"1715",0.99,"CCL8",14
"1913",0.99,"CCNB2",14
"3215",0.99,"CSE1L-AS1",14
"4713",0.99,"FAM177B",14
"5513",0.99,"GNGT1",14
"5713",0.99,"GPR87",14
"6313",0.99,"H3C8",14
"6613",0.99,"HBD",14
"7013",0.99,"IL1RL1",14
"7314",0.99,"KCNMB2-AS1",14
"8012",0.99,"KNL1",14
"8411",0.99,"LINC01101",14
"8511",0.99,"LINC01508",14
"8711",0.99,"MFAP5",14
"8811",0.99,"MMRN1",14
"8911",0.99,"MSX2P1",14
"9115",0.99,"NAMA",14
"969",0.99,"NKX3-2",14
"979",0.99,"NLRP14",14
"998",0.99,"NPFFR2",14
"1184",0.99,"PSCA",14
"13110",0.99,"SORCS3-AS1",14
"1323",0.99,"SSUH2",14
"1343",0.99,"SYT2",14
"1419",0.99,"TRPC4",14
"1472",0.99,"UNC5CL",14
"1515",0.99,"ZNF732",14
"1109",0.97,"ABCC12",14
"940",0.97,"BUB1",14
"3313",0.97,"CTRL",14
"5117",0.97,"FST",14
"1403",0.97,"TROAP",14
"3813",0.96,"DEPDC1",14
"9211",0.96,"NCAPG",14
"9310",0.96,"NCAPH",14
"1452",0.96,"UBE2C",14
"270",0.95,"ALOX15",14
"570",0.95,"ASPM",14
"860",0.95,"BIRC5",14
"4013",0.95,"DPT",14
"4313",0.95,"ESCO2",14
"4513",0.95,"F3",14
"11113",0.95,"PLK1",14
"1482",0.95,"VSTM2B",14
"670",0.94,"AURKB",14
"1175",0.94,"PRSS21",14
"1274",0.94,"SHCBP1",14
"1393",0.94,"TPX2",14
"4117",0.93,"ECT2",14
"6813",0.93,"HMMR",14
"1078",0.93,"PIMREG",14
"2713",0.92,"CLDN25",14
"1234",0.92,"RTN4RL1",14
"2613",0.91,"CKAP2L",14
"3117",0.91,"CRYGC",14
"3513",0.91,"CYP1B1",14
"6413",0.91,"HAPLN1",14
"1088",0.91,"PITRM1-AS1",14
"1068",0.9,"PIF1",14
"1353",0.9,"TAC1",14
"5813",0.89,"GRIK1-AS1",14
"7117",0.89,"IL2RG",14
"12111",0.89,"RGPD2",14
"4813",0.88,"FAM83D",14
"3913",0.87,"DLGAP4-AS1",14
"1363",0.87,"TLR7",14
"1137",0.86,"C5orf66-AS2",14
"2214",0.86,"CDCA8",14
"2413",0.86,"CENPM",14
"4613",0.86,"FABP6",14
"1194",0.86,"PTHLH",14
"1244",0.86,"SCT",14
"5313",0.85,"GINS2",14
"7413",0.85,"KCNQ4",14
"7913",0.85,"KLHL31",14
"1008",0.85,"NUF2",14
"370",0.84,"ASB2",14
"8214",0.84,"LAD1",14
"2314",0.83,"CENPK",14
"6215",0.83,"H2BC9",14
"7813",0.83,"KIF2C",14
"1293",0.83,"SLC47A1",14
"3013",0.82,"COL14A1",14
"4215",0.82,"EREG",14
"8312",0.82,"LINC00908",14
"989",0.82,"NMRK2",14
"5013",0.81,"FCER1A",14
"5413",0.81,"GLOD5",14
"5913",0.81,"GTSE1",14
"959",0.81,"NHLH2",14
"10114",0.81,"NUSAP1",14
"1204",0.81,"RACGAP1",14
"1433",0.81,"TTK",14
"5215",0.8,"GDF10",14
"7513",0.8,"KIF18A",14
"7713",0.8,"KIF23",14
"1383",0.8,"TOP2A",14
"2013",0.79,"CDC25C",14
"1048",0.79,"PBK",14
"1058",0.79,"PDYN",14
"1264",0.79,"SH3BP5",14
"1492",0.79,"XCL1",14
"4413",0.78,"ESPL1",14
"4913",0.78,"FANCD2",14
"7613",0.78,"KIF20A",14
"5613",0.76,"GP5",14
"9010",0.76,"MXD3",14
"1516",0.75,"CAVIN2",14
"10210",0.75,"OGN",14
"6713",0.74,"HIPK4",14
"6117",0.73,"H1-5",14
"1138",0.73,"POU1F1",14
"1333",0.73,"STK17B",14
"1502",0.73,"XCL2",14
"2117",0.72,"CDCA2",14
"2513",0.72,"CENPW",14
"1227",0.72,"RHPN1-AS1",14
"1373",0.72,"TMSB15A",14
"1284",0.71,"SLA2",14
"1815",0.7,"CCN1",14
"3613",0.7,"DBF4",14
"7214",0.7,"ITM2A",14
"11010",0.7,"PLEKHH2",14
"11210",0.7,"POMC",14
"1157",0.7,"PRC1",14
"1423",0.7,"TTC9",14
"1462",0.7,"UBOX5-AS1",14
"1228",0.69,"C9orf47",14
"6513",0.69,"HBBP1",14
"1097",0.69,"PLAC9",14
"1165",0.69,"PRR11",14
"949",0.68,"NEK2",14
"10310",0.67,"P2RY13",14
"1303",0.67,"SNCG",14
"2913",0.66,"COL12A1",14
"6013",0.66,"H1-3",14
"470",0.64,"ASF1B",14
"1147",0.64,"PPP1R1C",14
"6913",0.63,"IL17RD",14
"1522",0.63,"ZWINT",14
"3413",0.59,"CXCL12",14
"1442",0.59,"TWIST1",14
"2813",0.58,"CLDN7",14
"1254",0.57,"SGO2",14
"8116",0.56,"KPNA2",14
"3713",0.55,"DEFA6",14
"770",0.54,"B3GNT2",14
"8611",0.51,"LUM",14
"1324",0.49,"CA2",14
"580",0.98,"APOBR",15
"5414",0.98,"ICOS",15
"6514",0.98,"KRT25",15
"480",0.97,"APCDD1L-DT",15
"1040",0.97,"CCDC141",15
"2118",0.97,"CLEC9A",15
"2914",0.97,"CRISP2",15
"4414",0.97,"FAM87B",15
"4914",0.97,"GRAP",15
"5514",0.97,"IFIT1",15
"6714",0.97,"LMX1A",15
"7118",0.97,"MMP19",15
"7714",0.97,"NCR3",15
"8812",0.97,"PTGS1",15
"8912",0.97,"PYHIN1",15
"1009",0.97,"SLAMF1",15
"10211",0.97,"SMAD5-AS1",15
"4514",0.95,"FGFBP2",15
"4814",0.95,"GPR6",15
"9710",0.95,"SERPINF2",15
"11011",0.95,"TERT",15
"12112",0.95,"WDFY4",15
"2014",0.94,"CLEC4E",15
"4314",0.94,"EOMES",15
"8512",0.93,"PLXND1",15
"9311",0.93,"RHOV",15
"8117",0.92,"PCDH19",15
"3414",0.91,"DCLK1",15
"1325",0.9,"CD2",15
"3514",0.9,"DEPDC7",15
"1069",0.9,"STAM-AS1",15
"1176",0.9,"TNIP3",15
"8013",0.89,"NUDT4",15
"9116",0.89,"RAD51AP1",15
"680",0.87,"BABAM2-AS1",15
"6118",0.87,"KIF11",15
"8412",0.86,"PLEKHA4",15
"9410",0.85,"RRM2",15
"8612",0.84,"PRF1",15
"1275",0.84,"ZNF808",15
"1139",0.83,"ABHD6",15
"2215",0.82,"CLECL1",15
"4216",0.82,"EDN3",15
"2514",0.81,"CORO2A",15
"5014",0.81,"HHIP",15
"6614",0.81,"LILRB4",15
"1185",0.81,"TNKS2-AS1",15
"3714",0.8,"DKK1",15
"7514",0.8,"MYO1G",15
"3314",0.79,"DAPL1",15
"1158",0.79,"TM4SF1",15
"1616",0.78,"CFAP92",15
"2614",0.78,"COTL1",15
"1079",0.78,"STKLD1",15
"11310",0.78,"THBS4",15
"380",0.77,"ADGRE5",15
"1229",0.77,"CCNA2",15
"5914",0.77,"IL32",15
"5614",0.76,"IFIT2",15
"9510",0.76,"S100B",15
"1716",0.75,"CILP",15
"2414",0.75,"COL13A1",15
"5714",0.75,"IL17RB",15
"1166",0.75,"TMEM86B",15
"1205",0.75,"VCAM1",15
"1265",0.75,"ZBTB20-AS4",15
"1049",0.74,"SOX2-OT",15
"280",0.73,"ABI3",15
"999",0.73,"SH2D1A",15
"2315",0.72,"CLIC3",15
"7215",0.72,"MMP9",15
"10311",0.72,"SMC4",15
