"","pearson","gene","cluster"
"1427",0.78,"CD14",14
"2913",0.78,"CTSD",14
"4013",0.78,"FCGR1A",14
"3117",0.77,"CYBB",14
"3813",0.77,"FAM177B",14
"4117",0.77,"FCGR2A",14
"6713",0.77,"LPAR6",14
"1618",0.76,"CD163L1",14
"2013",0.76,"CD68",14
"9115",0.76,"RNASE6",14
"10310",0.76,"VAMP8",14
"480",0.75,"AIF1",14
"5713",0.75,"IGSF6",14
"6413",0.74,"LGMN",14
"3613",0.73,"EBI3",14
"4713",0.73,"GPR34",14
"5613",0.73,"IFITM3",14
"9011",0.73,"RNASE1",14
"2215",0.72,"CD93",14
"5117",0.72,"HLA-DMB",14
"6215",0.72,"LAPTM5",14
"6013",0.71,"KCTD12",14
"6117",0.71,"LAIR1",14
"6613",0.71,"LILRB4",14
"9410",0.71,"SLC40A1",14
"6813",0.7,"LST1",14
"9710",0.7,"SYK",14
"1525",0.69,"CD163",14
"1109",0.68,"A2M",14
"3513",0.68,"DPT",14
"5413",0.68,"IFI16",14
"5913",0.68,"IRF8",14
"7712",0.68,"MPEG1",14
"1009",0.68,"TIMP1",14
"4413",0.67,"GALC",14
"7117",0.67,"LYN",14
"8411",0.67,"PLEK",14
"1050",0.66,"C3AR1",14
"4613",0.66,"GNAS",14
"4813",0.66,"HAVCR2",14
"7612",0.66,"MNDA",14
"1327",0.65,"CALHM6",14
"1714",0.63,"CD300LB",14
"2413",0.63,"CRELD2",14
"3713",0.63,"F13A1",14
"6313",0.63,"LGALS9",14
"2613",0.62,"CST3",14
"3413",0.62,"DOCK8-AS1",14
"9213",0.62,"RNASET2",14
"3013",0.61,"CTSS",14
"4913",0.61,"HBEGF",14
"6913",0.61,"LTC4S",14
"999",0.61,"TGFBI",14
"3313",0.6,"DOCK8",14
"4313",0.6,"FPR1",14
"5813",0.6,"IL10RA",14
"8711",0.6,"RCN3",14
"9312",0.6,"S100A11",14
"1813",0.59,"CD33",14
"8511",0.59,"PLTP",14
"8911",0.59,"RETN",14
"2117",0.58,"CD74",14
"9810",0.58,"TBXAS1",14
"10113",0.58,"TNFRSF1B",14
"8214",0.57,"NCF4",14
"380",0.56,"ADPRH",14
"1227",0.56,"C5AR1",14
"570",0.54,"APBB1IP",14
"1139",0.54,"C4orf48",14
"8811",0.53,"RCSD1",14
"5215",0.52,"HLA-DRA",14
"6513",0.51,"LILRB3",14
"9610",0.5,"STC1",14
"7412",0.48,"MAFB",14
"8611",0.46,"PNMT",14
"5313",0.45,"HMOX1",14
"8311",0.45,"PDGFB",14
"5513",0.43,"IFI30",14
"1428",0.97,"CCDC141",15
"1328",0.96,"CARTPT",15
"3118",0.96,"COX4I2",15
"5814",0.96,"GNLY",15
"8116",0.96,"KCNA1",15
"8215",0.96,"KIR2DL4",15
"9711",0.96,"MIR924HG",15
"280",0.95,"ABCD2",15
"2414",0.95,"CFAP92",15
"3314",0.95,"CPA5",15
"4614",0.95,"FABP6",15
"1454",0.95,"TSLP",15
"580",0.94,"AMPD1",15
"680",0.94,"ANKRD34C",15
"1715",0.94,"CD160",15
"5914",0.94,"GP5",15
"7813",0.94,"ISM2",15
"8013",0.94,"JAKMIP2-AS1",15
"9611",0.94,"MAP3K19",15
"1185",0.94,"S100A2",15
"1244",0.94,"SH2D1A",15
"1329",0.94,"SMR3B",15
"1334",0.94,"SNORA14B",15
"1344",0.94,"SOX1",15
"390",0.93,"ADH1A",15
"6216",0.93,"GRP",15
"1619",0.92,"CCR7",15
"4215",0.92,"DNASE2B",15
"4314",0.92,"DPH3P1",15
"2014",0.91,"CD3D",15
"1059",0.91,"PASK",15
"1254",0.91,"SH2D1B",15
"1474",0.91,"TSSK6",15
"9313",0.9,"LINC00861",15
"9910",0.9,"MYBPHL",15
"5314",0.89,"FOLR1",15
"10010",0.89,"MYOM2",15
"11113",0.89,"PRSS35",15
"1098",0.88,"PRKCQ-AS1",15
"3514",0.86,"CTXN2",15
"4714",0.86,"FAIM2",15
"5216",0.86,"FMN2",15
"5414",0.86,"FOXG1",15
"1078",0.86,"PCSK2",15
"1364",0.86,"STMN4",15
"1176",0.85,"RELL2",15
"7118",0.84,"IL2",15
"9012",0.84,"LINC00426",15
"490",0.83,"AGXT",15
"2216",0.83,"CD52",15
"3414",0.83,"CTSW",15
"7314",0.83,"IL2RG",15
"1814",0.82,"CD2",15
"1914",0.82,"CD247",15
"2118",0.82,"CD3G",15
"7413",0.82,"IL32",15
"12111",0.82,"SCGB2A1",15
"6414",0.81,"GZMA",15
"1274",0.8,"SLC14A1",15
"8512",0.79,"LCK",15
"10114",0.79,"NCR3",15
"1304",0.79,"SLC35G3",15
"15110",0.79,"XCL2",15
"5514",0.78,"FOXP1-AS1",15
"6914",0.78,"IFITM1",15
"1205",0.78,"SCG5",15
"1264",0.78,"SLA2",15
"2314",0.77,"CD69",15
"5714",0.77,"GIMAP7",15
"1195",0.77,"S1PR1",15
"1394",0.77,"TESPA1",15
"1484",0.77,"VSNL1",15
"6714",0.76,"HOPX",15
"1494",0.76,"WNT4",15
"970",0.75,"ARX",15
"1526",0.75,"CCL5",15
"3014",0.75,"CLU",15
"7216",0.75,"IL21R",15
"8812",0.75,"LGALS13",15
"1088",0.75,"PLAAT4",15
"1444",0.75,"TSHB",15
"1527",0.75,"ZBTB16",15
"8312",0.74,"KLRF1",15
"2614",0.73,"CHGB",15
"4118",0.73,"DKK1",15
"1228",0.73,"SELL",15
"4914",0.72,"FBLL1",15
"5614",0.72,"FYB1",15
"3215",0.71,"COX7A1",15
"6118",0.71,"GRAP",15
"1167",0.71,"RASD2",15
"1434",0.71,"TRAT1",15
"2514",0.7,"CHGA",15
"8912",0.7,"LHX3",15
"10212",0.7,"NKG7",15
"1158",0.7,"PVRIG",15
"9411",0.69,"LINC00958",15
"9511",0.69,"LTB",15
"9811",0.69,"MS4A7",15
"14110",0.69,"TM4SF18",15
"2814",0.68,"CLDN20",15
"4414",0.68,"EOMES",15
"1148",0.68,"PTPRCAP",15
"1284",0.68,"SLC25A53",15
"6514",0.67,"H3C8",15
"1504",0.67,"XCL1",15
"2914",0.66,"CLEC2B",15
"3714",0.66,"CYTIP",15
"7014",0.66,"IGSF1",15
"7913",0.66,"ITM2A",15
"870",0.65,"ARHGAP15",15
"8612",0.65,"LCN2",15
"9116",0.65,"LINC00473",15
"1294",0.65,"SLC26A2",15
"1429",0.65,"TNFSF14",15
"4014",0.64,"DIRAS3",15
"5118",0.64,"FGFBP2",15
"7513",0.64,"IL7R",15
"11010",0.64,"PRLHR",15
"1384",0.64,"TDGF1",15
"1404",0.64,"TGFBR3L",15
"1464",0.63,"TSPAN32",15
"1140",0.62,"ABCB1",15
"7613",0.62,"ISG15",15
"1534",0.62,"ZNF347",15
"10411",0.61,"NUCB2",15
"13111",0.61,"SMC4",15
"2714",0.6,"CITED1",15
"5014",0.6,"FBXO32",15
"8712",0.6,"LEF1-AS1",15
"1354",0.6,"SOX11",15
"1149",0.59,"BACH2",15
"3614",0.59,"CXCR4",15
"9214",0.59,"LINC00632",15
"770",0.58,"ANLN",15
"8412",0.58,"KRT19",15
"7713",0.57,"ISG20",15
"1069",0.57,"PCDHA10",15
"3914",0.56,"DEPP1",15
"1374",0.56,"TCEAL6",15
"6014",0.55,"GPX3",15
"1234",0.55,"SFRP2",15
"4814",0.54,"FAM87B",15
"11211",0.54,"PSMB9",15
"6814",0.53,"ICOS",15
"10311",0.53,"NSG2",15
"4514",0.48,"EPCAM",15
"1229",0.47,"BIN2",15
"6314",0.47,"GYPC",15
"1060",0.44,"B2M",15
"3814",0.44,"DBF4",15
"6614",0.43,"HLA-E",15
"11310",0.41,"PTPRC",15
"4216",0.92,"HTR1F",16
"5815",0.92,"LRRTM3",16
"4315",0.91,"ICAM1",16
"6915",0.91,"PDE4C",16
"8813",0.9,"SH2D6",16
"5315",0.89,"JCHAIN",16
"690",0.88,"BCL2A1",16
"4415",0.88,"ICAM4",16
"7914",0.88,"PSG4",16
"780",0.86,"C9orf92",16
"3216",0.86,"GPIHBP1",16
"3615",0.86,"GPRC6A",16
"4119",0.86,"HTN3",16
"5715",0.86,"LINC00336",16
"7414",0.86,"PPBP",16
"9812",0.86,"TMEM233",16
"1089",0.86,"ZNF683",16
"8216",0.85,"RGCC",16
"10510",0.85,"WASIR2",16
"9013",0.84,"SOD2",16
"10011",0.84,"TNF",16
"1430",0.83,"CD83",16
"2515",0.83,"ESM1",16
"3815",0.83,"HIPK4",16
"2217",0.82,"CXCL8",16
"3315",0.82,"GPR17",16
"6315",0.82,"NFKBIA",16
"1815",0.81,"COL6A6",16
"1915",0.81,"CXCL1",16
"2119",0.81,"CXCL3",16
"10213",0.81,"TNFAIP3",16
"10412",0.81,"TUBA1C",16
"3100",0.8,"ANKRD19P",16
"3515",0.8,"GPR55",16
"4815",0.8,"IL1B",16
"9117",0.8,"STX11",16
"9215",0.8,"STXBP6",16
"2015",0.79,"CXCL2",16
"2415",0.79,"DUSP2",16
"8413",0.79,"RRAD",16
"1079",0.79,"ZNF341-AS1",16
"1620",0.78,"CDKN1A",16
"4715",0.78,"IL1A",16
"5217",0.78,"ISM1",16
"6015",0.78,"MESP2",16
"5615",0.77,"LINC00189",16
"6715",0.77,"PCDHGA10",16
"7514",0.77,"PPIF",16
"3119",0.76,"GEM",16
"9612",0.76,"TCHH",16
"290",0.75,"AKR1C6P",16
"5915",0.75,"MAFF",16
"8513",0.75,"SCN3A",16
"8913",0.75,"SNCG",16
"980",0.74,"CCL4",16
"1528",0.74,"CDH5",16
"7217",0.74,"PLAUR",16
"590",0.73,"ATF3",16
"7119",0.73,"PF4",16
"7015",0.72,"PDE6H",16
"3015",0.71,"FOSB",16
"3715",0.71,"GRB14",16
"6217",0.71,"NAMPT",16
"1330",0.7,"CD55",16
"2715",0.7,"FAM30A",16
"6815",0.7,"PDE4B",16
"9314",0.7,"SV2C",16
"1070",0.69,"CCL8",16
"5119",0.69,"IL2RA",16
"9412",0.69,"TACSTD2",16
"9712",0.69,"TM4SF1",16
"1230",0.68,"CD209",16
"9512",0.68,"TAMALIN",16
"880",0.67,"CCL3",16
"6119",0.67,"MT1G",16
"6615",0.67,"NR4A3",16
"8313",0.67,"RHOV",16
"3415",0.66,"GPR183",16
"6415",0.66,"NFKBIZ",16
"7814",0.66,"PRRX2",16
"8014",0.66,"PTGS2",16
"5015",0.64,"IL23A",16
"1716",0.63,"CLEC9A",16
"8117",0.63,"RARRES2",16
"4100",0.62,"ARL4C",16
"2815",0.62,"FILIP1",16
"5515",0.62,"KLF4",16
"6515",0.62,"NR4A2",16
"10610",0.62,"ZFP36",16
"2315",0.61,"DNASE1L3",16
"7614",0.61,"PPP1R15A",16
"8713",0.61,"SGK1",16
"1150",0.6,"AGRP",16
"5415",0.59,"KDR",16
"4515",0.57,"IDO1",16
"4615",0.57,"IER3",16
"8613",0.57,"SERPING1",16
"10115",0.57,"TNFAIP2",16
"4915",0.55,"IL1RN",16
"10312",0.55,"TRH",16
"9911",0.53,"TMEM88",16
"1159",0.51,"CCRL2",16
"2915",0.51,"FLT1",16
"7315",0.51,"PLXDC1",16
"7714",0.51,"PRECSIT",16
"3915",0.48,"HLA-DRB1",16
"4015",0.48,"HLA-DRB5",16
"2615",0.44,"EZR",16
