"","pearson","gene","cluster"
"87",0.69,"POLR1F",1
"93",0.69,"RAB42P1",1
"25",0.68,"CR1L",1
"65",0.68,"IL23A",1
"12",0.67,"CAV1",1
"64",0.67,"IFI27",1
"92",0.67,"PYY2",1
"90",0.66,"PTGDS",1
"21",0.64,"CLEC14A",1
"27",0.64,"CRYM",1
"109",0.64,"SPON1",1
"85",0.63,"PDLIM3",1
"110",0.63,"STARD9",1
"97",0.62,"RNASE1",1
"108",0.61,"SLC2A1",1
"8",0.59,"BRCA1",1
"47",0.58,"FOXC1",1
"91",0.58,"PTPRE",1
"20",0.56,"CLDN4",1
"99",0.54,"RNF149",1
"36",0.53,"EGLN3",1
"28",0.52,"CYB561",1
"19",0.5,"CKB",1
"30",0.47,"DCX",1
"62",0.47,"HMOX1",1
"112",0.45,"TACC3",1
"52",0.41,"GAP43",1
"55",0.34,"GNAI2",1
"431",0.92,"MAFB",2
"531",0.92,"PMAIP1",2
"421",0.91,"LYVE1",2
"710",0.89,"CARD16",2
"611",0.89,"SYNPO2",2
"391",0.88,"KCNJ8",2
"491",0.87,"NUPR1",2
"610",0.86,"B2M",2
"701",0.86,"ZFAND2A",2
"119",0.85,"CD79B",2
"361",0.85,"IGFBP5",2
"381",0.85,"IRF1",2
"581",0.85,"SPARC",2
"310",0.84,"ALAS2",2
"291",0.84,"HLA-DRA",2
"131",0.82,"CLIC2",2
"661",0.82,"TPM2",2
"681",0.82,"TYROBP",2
"1010",0.81,"CD74",2
"271",0.81,"HLA-DPA1",2
"201",0.8,"FCGR3A",2
"810",0.78,"CCL2",2
"151",0.77,"CSF1R",2
"241",0.77,"GPM6A",2
"281",0.77,"HLA-DPB1",2
"251",0.76,"HLA-B",2
"321",0.76,"HLA-E",2
"371",0.76,"IL2RG",2
"561",0.76,"RGS16",2
"591",0.76,"SPARCL1",2
"621",0.76,"TMCC2",2
"461",0.75,"NANOS2",2
"641",0.75,"TNFAIP3",2
"481",0.74,"NTRK2",2
"511",0.74,"PLAAT4",2
"120",0.73,"ABCG2",2
"541",0.73,"PPP1R27",2
"341",0.72,"IFIH1",2
"411",0.72,"LST1",2
"651",0.71,"TNFRSF4",2
"691",0.71,"WNT4",2
"171",0.7,"CXCL2",2
"910",0.69,"CD69",2
"181",0.68,"DCN",2
"261",0.68,"HLA-DMA",2
"210",0.67,"ADM",2
"301",0.67,"HLA-DRB1",2
"351",0.67,"IFIT1",2
"601",0.67,"STAB1",2
"671",0.67,"TPPP3",2
"451",0.66,"MS4A4A",2
"191",0.65,"DNAJB1",2
"221",0.65,"GH1",2
"311",0.65,"HLA-DRB5",2
"331",0.64,"HSPA1A",2
"441",0.64,"MFGE8",2
"471",0.63,"NR2F1",2
"501",0.63,"PDE4B",2
"521",0.63,"PLAT",2
"551",0.62,"PSMB9",2
"121",0.61,"CFH",2
"161",0.61,"CX3CR1",2
"510",0.6,"ATF3",2
"211",0.6,"FILIP1L",2
"401",0.59,"KDR",2
"631",0.59,"TMEM233",2
"711",0.58,"ZNF704",2
"231",0.55,"GJA1",2
"141",0.51,"COL6A3",2
"571",0.5,"SLC40A1",2
"410",0.46,"APBB2",2
"182",1,"CD37",3
"322",1,"CLEC4F",3
"911",1,"MYO1G",3
"1071",1,"PTPRZ1",3
"138",0.99,"ACP5",3
"612",0.99,"AZU1",3
"912",0.99,"C11orf21",3
"1210",0.99,"C9orf47",3
"162",0.99,"CCR2",3
"172",0.99,"CD2",3
"192",0.99,"CD3G",3
"212",0.99,"CD40LG",3
"302",0.99,"CHI3L2",3
"362",0.99,"CRTAM",3
"382",0.99,"CRYBA2",3
"392",0.99,"CSNK1A1L",3
"442",0.99,"DRC7",3
"462",0.99,"E2F2",3
"512",0.99,"ESR1",3
"532",0.99,"FCER2",3
"582",0.99,"FYB2",3
"632",0.99,"GPR135",3
"652",0.99,"GZMA",3
"672",0.99,"GZMH",3
"712",0.99,"IFNG",3
"721",0.99,"IGLL5",3
"751",0.99,"IRX5",3
"781",0.99,"KIR2DL3",3
"841",0.99,"LMOD1",3
"921",0.99,"NCAN",3
"931",0.99,"NIBAN3",3
"1161",0.99,"SH2D1A",3
"130",0.99,"TMPRSS13",3
"132",0.99,"TNIP3",3
"133",0.99,"TNNT2",3
"482",0.98,"EGR4",3
"542",0.98,"FEV",3
"552",0.98,"FMN2",3
"562",0.98,"FOLR1",3
"642",0.98,"GPR6",3
"662",0.98,"GZMB",3
"771",0.98,"ITGAL",3
"801",0.98,"KLRF1",3
"831",0.98,"LINC00461",3
"871",0.98,"MPIG6B",3
"136",0.98,"VGLL1",3
"1061",0.97,"PTPRCAP",3
"1011",0.96,"C1QTNF3",3
"232",0.96,"CD68",3
"861",0.96,"MMP9",3
"1051",0.96,"PRR15",3
"1101",0.96,"RHOV",3
"1201",0.95,"SLC7A11",3
"412",0.94,"ADH1A",3
"811",0.94,"BFSP1",3
"402",0.94,"CSTA",3
"1001",0.94,"PLCB2",3
"222",0.93,"CD48",3
"472",0.93,"ECEL1",3
"812",0.93,"KRT19",3
"881",0.93,"MS4A7",3
"125",0.93,"STMN2",3
"152",0.92,"CCL23",3
"702",0.92,"HSD17B2",3
"572",0.9,"FOXP2",3
"622",0.9,"GNLY",3
"1111",0.9,"RILPL2",3
"262",0.89,"CD86",3
"342",0.89,"CORO1A",3
"432",0.89,"DNAJC18",3
"1031",0.89,"PNMT",3
"135",0.89,"UCP2",3
"961",0.88,"NUPR2",3
"1171",0.88,"SH3BP1",3
"372",0.87,"CRYAB",3
"1181",0.87,"SLC16A12",3
"126",0.87,"STMN4",3
"332",0.86,"COL25A1",3
"452",0.86,"DYNC1I1",3
"791",0.86,"KLRD1",3
"941",0.86,"NKG7",3
"312",0.85,"ADGRF3",3
"492",0.85,"EOMES",3
"1311",0.85,"TNFSF14",3
"137",0.85,"VTRNA1-3",3
"252",0.84,"CD79A",3
"1211",0.84,"SLIT2",3
"128",0.83,"TDO2",3
"713",0.82,"BASP1",3
"761",0.82,"ISL1",3
"901",0.82,"MYL4",3
"1041",0.82,"PRF1",3
"502",0.81,"EPB42",3
"891",0.81,"MX1",3
"124",0.81,"STAM-AS1",3
"692",0.8,"HMBS",3
"282",0.79,"CDHR3",3
"139",0.78,"CALHM6",3
"202",0.77,"CD4",3
"242",0.77,"CD70",3
"142",0.76,"CBLN1",3
"522",0.75,"F13A1",3
"1021",0.74,"PLXNA1",3
"1091",0.74,"RARRES1",3
"1012",0.73,"PLIN2",3
"682",0.72,"HLA-DMB",3
"1110",0.71,"C21orf62",3
"272",0.71,"CDC25C",3
"352",0.71,"COX7A1",3
"122",0.71,"SMIM1",3
"313",0.7,"CLEC10A",3
"129",0.7,"TMEM52B",3
"592",0.69,"GABBR2",3
"951",0.69,"NRXN1",3
"134",0.69,"TREM2",3
"1131",0.68,"RSPO3",3
"1081",0.66,"RAMP1",3
"1121",0.66,"RPL13P5",3
"1151",0.66,"SCIN",3
"1191",0.66,"SLC1A3",3
"1141",0.65,"S1PR1",3
"602",0.64,"GIMAP8",3
"613",0.64,"GNAS",3
"821",0.64,"LAIR1",3
"991",0.64,"PHLDA2",3
"741",0.63,"IL17RD",3
"981",0.63,"PDLIM2",3
"513",0.62,"AGR3",3
"851",0.62,"MIS18BP1",3
"971",0.62,"P2RY2",3
"123",0.59,"SMIM4",3
"213",0.58,"ADGRE5",3
"292",0.58,"CEACAM1",3
"731",0.57,"IGSF1",3
"127",0.57,"SULF1",3
"422",0.56,"DKK1",3
"413",0.37,"CYBA",3
"782",1,"PPP1R17",4
"314",0.99,"ADAMTSL5",4
"514",0.99,"AJAP1",4
"614",0.99,"ALDH3A1",4
"143",0.99,"BSN",4
"193",0.99,"CARTPT",4
"303",0.99,"CTLA4",4
"333",0.99,"DEUP1",4
"343",0.99,"DIRC1",4
"393",0.99,"ENOX1",4
"414",0.99,"FAM106C",4
"433",0.99,"FPR2",4
"443",0.99,"FSTL5",4
"453",0.99,"GBP6",4
"503",0.99,"HES7",4
"515",0.99,"IL1R2",4
"533",0.99,"ITGA4",4
"553",0.99,"KCNA1",4
"563",0.99,"KLRC1",4
"583",0.99,"LGALS14",4
"603",0.99,"LINC01285",4
"623",0.99,"MICAL2",4
"633",0.99,"MT1H",4
"703",0.99,"P2RY12",4
"714",0.99,"PCDHA10",4
"742",0.99,"PF4",4
"762",0.99,"PNOC",4
"792",0.99,"PPP1R1A",4
"813",0.99,"PSCA",4
"842",0.99,"RCVRN",4
"892",0.99,"SLC1A7",4
"922",0.99,"SLFN14",4
"1062",0.99,"TNKS2-AS1",4
"1082",0.99,"TRIM10",4
"1092",0.99,"TSPEAR-AS2",4
"1132",0.99,"WFIKKN2",4
"1142",0.99,"ZNF324B",4
"1152",0.99,"ZNF385C",4
"814",0.98,"APCDD1L-DT",4
"1022",0.97,"TESMIN",4
"403",0.96,"EPHA5",4
"653",0.96,"MYO1F",4
"663",0.96,"NEUROD1",4
"383",0.95,"EML2-AS1",4
"543",0.95,"ITGB2-AS1",4
"772",0.94,"PPM1J",4
"415",0.93,"ADAP2",4
"573",0.91,"LCP2",4
"872",0.91,"S100B",4
"1212",0.9,"BATF",4
"913",0.89,"ASCL1",4
"1310",0.89,"BEND3",4
"373",0.89,"DZANK1",4
"693",0.89,"OSMR-AS1",4
"683",0.88,"OLIG1",4
"914",0.88,"SLCO1C1",4
"1102",0.88,"TTC4",4
"1032",0.87,"THBS2",4
"140",0.86,"ABCB1",4
"323",0.86,"CYTL1",4
"214",0.85,"ABHD17C",4
"1013",0.85,"ATP5MGL",4
"283",0.85,"CRNDE",4
"722",0.85,"PCDHGA10",4
"183",0.83,"CARNMT1",4
"215",0.83,"CD28",4
"293",0.83,"CRPPA",4
"593",0.83,"LINC00908",4
"1072",0.83,"TREM1",4
"263",0.82,"CLDN10",4
"1122",0.82,"VSTM1",4
"173",0.81,"CAPSL",4
"1014",0.81,"TBXAS1",4
"715",0.8,"ALPK1",4
"523",0.8,"IL6R",4
"752",0.8,"PLEKHH2",4
"203",0.79,"CBLN2",4
"273",0.79,"CLEC9A",4
"822",0.79,"PTAFR",4
"315",0.78,"CYB5D2",4
"463",0.78,"GJB7",4
"615",0.78,"MBNL3",4
"643",0.78,"MYC",4
"972",0.78,"STXBP6",4
"902",0.77,"SLC22A4",4
"1052",0.77,"TMEM86B",4
"153",0.75,"C1orf162",4
"353",0.75,"DPEP2",4
"673",0.75,"NKAIN3",4
"802",0.75,"PRLH",4
"832",0.74,"RALYL",4
"882",0.74,"SLC14A1",4
"1112",0.73,"AVPR2",4
"363",0.73,"DPH3P1",4
"852",0.72,"RFX8",4
"992",0.72,"SYK",4
"1042",0.71,"THBS4",4
"483",0.7,"GPC5-AS1",4
"932",0.7,"SOX11",4
"952",0.7,"SOX2",4
"163",0.69,"C9orf135",4
"942",0.69,"SOX18",4
"1113",0.69,"VSNL1",4
"253",0.66,"CENPA",4
"233",0.65,"CDC42EP2",4
"493",0.65,"HES6",4
"982",0.63,"STYX",4
"223",0.62,"CD82",4
"473",0.62,"GPC3",4
"1002",0.62,"TAGAP",4
"862",0.61,"RHCE",4
"962",0.6,"SPDL1",4
"732",0.59,"PDGFB",4
"423",0.57,"FHL2",4
"243",0.47,"CDR1",4
"144",1,"AARD",5
"216",1,"ACTG2",5
"815",1,"C5orf66-AS2",5
"224",1,"COL28A1",5
"294",1,"CTRL",5
"344",1,"DOCK8-AS1",5
"404",1,"FAM178B",5
"624",1,"IL17RB",5
"694",1,"KRT1",5
"716",1,"KRTAP12-1",5
"743",1,"LBX2-AS1",5
"783",1,"LTB",5
"843",1,"MST1R",5
"873",1,"NRN1L",5
"973",1,"PROC",5
"1192",1,"SULT1B1",5
"1221",1,"TASL",5
"1291",1,"VSTM2A",5
"464",0.99,"FNDC9",5
"574",0.99,"ICAM4",5
"654",0.99,"KCNK3",5
"793",0.99,"LY86",5
"1003",0.99,"RHBDL1",5
"1015",0.99,"RPA4",5
"1153",0.99,"SPIB",5
"284",0.98,"CSF3",5
"564",0.98,"HPGDS",5
"674",0.98,"KIF4A",5
"823",0.98,"MIAT",5
"1123",0.98,"SLC7A5P2",5
"1251",0.98,"TNFAIP2",5
"154",0.97,"CHAMP1",5
"354",0.97,"DTX1",5
"434",0.97,"FCER1G",5
"444",0.97,"FGL2",5
"474",0.97,"FSHB",5
"544",0.97,"HCLS1",5
"554",0.97,"HCST",5
"584",0.97,"IFI30",5
"644",0.97,"ITGB8",5
"903",0.97,"PCSK1",5
"953",0.97,"POLA2",5
"1063",0.97,"SCNN1G",5
"1133",0.97,"SLPI",5
"164",0.96,"CILP",5
"334",0.96,"DNER",5
"364",0.96,"DUSP2",5
"915",0.96,"PENK",5
"723",0.95,"KTN1-AS1",5
"863",0.95,"NPAS4",5
"1261",0.95,"TSHB",5
"916",0.94,"CA12",5
"753",0.94,"LINC00473",5
"763",0.94,"LINC00632",5
"1143",0.94,"SMIM22",5
"316",0.93,"AGXT",5
"1312",0.93,"CCN2",5
"145",0.93,"CFAP65",5
"244",0.93,"CORO2A",5
"494",0.93,"GALNT14",5
"1023",0.93,"RTP4",5
"1093",0.93,"SERPINE2",5
"1103",0.93,"SKAP2",5
"1281",0.93,"VPREB3",5
"773",0.92,"LINC00643",5
"803",0.91,"LYL1",5
"853",0.91,"NFE2",5
"616",0.9,"C1orf122",5
"424",0.9,"FBLN5",5
"504",0.9,"GH2",5
"933",0.9,"PLD3",5
"1202",0.9,"SYT10",5
"374",0.89,"EDN1",5
"416",0.89,"FAM24B",5
"604",0.89,"IFIT1B",5
"893",0.88,"PALMD",5
"1162",0.88,"SPINT2",5
"1114",0.87,"CCDC34",5
"217",0.87,"CLIC3",5
"1231",0.87,"TIMP3",5
"1213",0.86,"CCN1",5
"516",0.86,"GHRHR",5
"983",0.86,"QPCT",5
"1172",0.86,"SRRM4",5
"184",0.85,"CLCN5",5
"454",0.85,"FKBP2",5
"963",0.85,"PRLHR",5
"816",0.84,"MAFF",5
"1016",0.83,"CALY",5
"733",0.83,"LAP3",5
"384",0.82,"EPCAM",5
"524",0.82,"GJA4",5
"883",0.82,"ODF3B",5
"923",0.82,"PIK3R5",5
"317",0.8,"CXCR4",5
"1115",0.8,"SLC11A1",5
"417",0.79,"ALOX15",5
"324",0.79,"DEPP1",5
"264",0.78,"CRYBB1",5
"1083",0.78,"SEC11C",5
"1214",0.75,"TAGLN2",5
"1241",0.74,"TMEM176B",5
"484",0.73,"GADD45G",5
"833",0.73,"MITF",5
"993",0.73,"RCSD1",5
"234",0.72,"COL8A1",5
"254",0.72,"CRELD2",5
"717",0.71,"C1QA",5
"304",0.71,"CXCL12",5
"394",0.71,"EVI2A",5
"1182",0.7,"SRSF8",5
"594",0.69,"IFI44L",5
"617",0.69,"IGFBP3",5
"634",0.69,"ISG15",5
"664",0.69,"KDELR3",5
"1043",0.69,"S100A6",5
"1033",0.66,"S100A4",5
"1271",0.66,"VGF",5
"204",0.65,"CLDN7",5
"517",0.64,"BPGM",5
"1053",0.64,"SCGB3A1",5
"174",0.56,"CKAP5",5
"1073",0.56,"SDF2L1",5
"534",0.54,"HBEGF",5
"684",0.53,"KPNA2",5
"274",0.51,"CRYBG3",5
"704",0.51,"KRT8",5
"194",0.5,"CLDN5",5
"943",0.48,"PLXND1",5
"146",0.99,"AATBC",6
"618",0.99,"ASB2",6
"817",0.99,"BMP8A",6
"917",0.99,"BPI",6
"1215",0.99,"CCDC17",6
"147",0.99,"CD19",6
"155",0.99,"CD1A",6
"165",0.99,"CD247",6
"195",0.99,"CDX1",6
"265",0.99,"CXCL9",6
"395",0.99,"FCGR1CP",6
"418",0.99,"FOXG1",6
"645",0.99,"KLRB1",6
"724",0.99,"NCR3",6
"844",0.99,"PVRIG",6
"854",0.99,"RAB37",6
"924",0.99,"SERPIND1",6
"944",0.99,"SIGLEC1",6
"1017",0.99,"TEX15",6
"1054",0.99,"UNC5CL",6
"1064",0.99,"WASIR2",6
"1094",0.99,"ZNF385B",6
"275",0.98,"CXCR2P1",6
"335",0.98,"EDNRA",6
"525",0.98,"HEMGN",6
"834",0.98,"PRKCQ-AS1",6
"954",0.98,"SLAMF8",6
"964",0.98,"SLC38A11",6
"984",0.98,"STPG2-AS1",6
"1034",0.98,"THEMIS2",6
"318",0.97,"EBI3",6
"355",0.96,"EMX2",6
"385",0.96,"FAM20C",6
"405",0.96,"FCN1",6
"545",0.96,"HNMT",6
"225",0.95,"COLEC11",6
"285",0.95,"CYTH4",6
"575",0.94,"IFIT3",6
"685",0.94,"MAB21L1",6
"774",0.94,"PELATON",6
"325",0.93,"EDN3",6
"518",0.93,"HAMP",6
"744",0.93,"NMU",6
"519",0.92,"ART3",6
"605",0.92,"IL4I1",6
"665",0.91,"LINC00996",6
"754",0.91,"NPFFR2",6
"1024",0.91,"TFAP2B",6
"495",0.9,"GPR34",6
"1084",0.89,"ZNF341-AS1",6
"218",0.88,"COL6A6",6
"555",0.88,"HOPX",6
"445",0.87,"GALC",6
"904",0.87,"SCGB2A1",6
"974",0.87,"SORCS2",6
"1104",0.87,"ZNF808",6
"485",0.86,"GOLPH3L",6
"695",0.86,"MNDA",6
"465",0.85,"GBP2",6
"804",0.85,"PPP1R15A",6
"824",0.85,"PRDM1",6
"874",0.84,"RARRES2",6
"1018",0.83,"BST2",6
"219",0.82,"ANGPT2",6
"425",0.82,"FRZB",6
"435",0.81,"G0S2",6
"784",0.81,"PEX5",6
"675",0.8,"LSP1",6
"185",0.79,"CDCA5",6
"305",0.79,"E2F3",6
"1044",0.79,"TMEM273",6
"255",0.77,"CXCL3",6
"1074",0.77,"XAF1",6
"505",0.76,"GPX8",6
"635",0.76,"KLK12",6
"319",0.75,"APOE",6
"1116",0.75,"C1QTNF2",6
"565",0.73,"IFIT2",6
"619",0.73,"INHBB",6
"1004",0.73,"TEX14",6
"419",0.72,"ARFIP2",6
"205",0.71,"COL11A1",6
"794",0.71,"PON3",6
"884",0.71,"RGS19",6
"365",0.7,"EPSTI1",6
"455",0.7,"GBP1",6
"585",0.7,"IGFBP6",6
"295",0.69,"CYTOR",6
"994",0.69,"SYNGR1",6
"818",0.68,"PPP1R16B",6
"375",0.67,"FAM122B",6
"718",0.67,"MYF6",6
"864",0.67,"RAB3B",6
"345",0.64,"EFNA1",6
"625",0.64,"KLF1",6
"705",0.64,"MRC1",6
"719",0.63,"BABAM2-AS1",6
"535",0.63,"HLA-DQB1",6
"918",0.63,"SCT",6
"934",0.63,"SERPING1",6
"595",0.62,"IGSF6",6
"175",0.61,"CD84",6
"245",0.61,"CTSC",6
"764",0.6,"OAS1",6
"894",0.58,"RGS2",6
"475",0.57,"GNB3",6
"734",0.55,"NGFR",6
"235",0.5,"CRABP1",6
"1313",0.49,"CD163",6
"655",0.45,"LGMN",6
"576",0.98,"UCHL1",7
"336",0.97,"OTOS",7
"346",0.96,"PARP14",7
"206",0.95,"HEPACAM2",7
"256",0.95,"LIX1",7
"496",0.95,"SLC25A45",7
"546",0.95,"TDRD9",7
"1216",0.93,"DIRAS3",7
"296",0.93,"MGP",7
"376",0.93,"PKIB",7
"486",0.93,"SGCG",7
"919",0.91,"CNTN2",7
"1117",0.91,"DIO2",7
"326",0.91,"OSR2",7
"476",0.91,"SFRP2",7
"148",0.9,"DNAJC12",7
"4110",0.9,"RBP4",7
"436",0.9,"RTN1",7
"526",0.9,"TAGLN3",7
"406",0.88,"PPP1R14C",7
"536",0.88,"TAL1",7
"1314",0.87,"DLK1",7
"3110",0.87,"NEFL",7
"396",0.87,"POU1F1",7
"320",0.86,"ASB4",7
"819",0.86,"CLU",7
"556",0.86,"TNFSF10",7
"586",0.86,"VSIG1",7
"186",0.85,"GNG3",7
"306",0.85,"MT1F",7
"466",0.85,"SELENBP1",7
"620",0.84,"CHGB",7
"446",0.83,"SCAMP5",7
"456",0.83,"SCG2",7
"236",0.82,"KCTD12",7
"276",0.8,"LYZ",7
"149",0.76,"ADIRF",7
"226",0.76,"IFI6",7
"220",0.75,"APOBEC3D",7
"266",0.74,"LY6H",7
"520",0.72,"CFAP92",7
"506",0.72,"SNCA",7
"420",0.69,"B3GNT2",7
"2110",0.69,"HS3ST1",7
"606",0.68,"ZNF791",7
"156",0.67,"FKBP11",7
"426",0.67,"RNASET2",7
"596",0.67,"ZNF556",7
"1019",0.66,"CTSD",7
"366",0.66,"PEG10",7
"5110",0.66,"SSR4",7
"166",0.64,"FOXK1",7
"196",0.64,"GRAP",7
"246",0.64,"KRT18",7
"286",0.56,"MEG3",7
"176",0.54,"FUOM",7
"566",0.54,"TUBB2B",7
"720",0.53,"CLEC2B",7
"356",0.51,"PCOLCE",7
"386",0.38,"PLTP",7
"387",0.9,"NOSTRIN",8
"487",0.9,"S100A10",8
"257",0.87,"GYPC",8
"357",0.87,"MEF2C",8
"607",0.87,"VAMP5",8
"307",0.86,"LPAR6",8
"227",0.85,"ADGRG6",8
"247",0.85,"GNG11",8
"437",0.85,"PLAU",8
"237",0.84,"GMFG",8
"367",0.84,"MMRN1",8
"267",0.82,"HSPB1",8
"597",0.82,"TNFRSF1B",8
"920",0.81,"CAVIN2",8
"157",0.81,"ECSCR",8
"577",0.79,"TM4SF18",8
"277",0.78,"HYAL2",8
"287",0.78,"ITGB3BP",8
"477",0.76,"ROBO4",8
"457",0.75,"PPP1R14A",8
"557",0.75,"TIAM1",8
"377",0.73,"MYO10",8
"397",0.73,"OLFML3",8
"6110",0.72,"VCAN",8
"497",0.71,"S100A11",8
"537",0.71,"TFPI",8
"467",0.7,"RAPGEF5",8
"527",0.69,"STX2",8
"1118",0.68,"CENPJ",8
"187",0.67,"FBLN1",8
"5111",0.67,"SNCG",8
"150",0.66,"ABI3",8
"197",0.66,"FECH",8
"587",0.66,"TMEM88",8
"1315",0.65,"COL15A1",8
"2111",0.64,"GIMAP4",8
"177",0.62,"ESAM",8
"228",0.62,"GIMAP7",8
"427",0.62,"PECAM1",8
"347",0.6,"MCFD2",8
"447",0.6,"PLVAP",8
"567",0.59,"TIMP1",8
"820",0.56,"CA2",8
"1410",0.56,"COTL1",8
"528",0.55,"ARHGDIB",8
"626",0.53,"ARHGEF15",8
"327",0.52,"ANKRD50",8
"337",0.51,"LYN",8
"547",0.51,"TGM2",8
"636",0.51,"ZEB2",8
"1217",0.5,"CLIC4",8
"407",0.49,"P2RY13",8
"207",0.48,"FLRT2",8
"507",0.48,"SLC39A8",8
"646",0.48,"ZNF347",8
"4111",0.47,"PCOLCE2",8
"627",0.47,"ZBTB16",8
"167",0.46,"EGFL7",8
"297",0.45,"ITM2A",8
"1020",0.43,"CCL21",8
"3111",0.43,"LXN",8
"428",0.41,"APLNR",8
"725",0.4,"C1QC",8
"328",0.29,"LY6E",8
"578",0.99,"MAD2L1",9
"1025",0.98,"BRCA2",9
"666",0.98,"PBK",9
"795",0.98,"SHCBP1",9
"885",0.98,"TOP2A",9
"208",0.97,"CENPN",9
"248",0.97,"CLSPN",9
"965",0.97,"ZWINT",9
"308",0.96,"DHFR",9
"548",0.96,"KNL1",9
"735",0.96,"PRC1",9
"8110",0.96,"SPAG5",9
"825",0.96,"SPC25",9
"855",0.96,"TK1",9
"726",0.95,"ARPC1B",9
"598",0.95,"MELK",9
"6111",0.95,"NEK2",9
"7110",0.95,"PLK1",9
"826",0.94,"ASF1B",9
"198",0.94,"CENPK",9
"458",0.93,"HELLS",9
"745",0.92,"PRDX4",9
"2112",0.91,"CENPU",9
"9110",0.91,"TTYH1",9
"298",0.9,"CXXC1",9
"805",0.9,"SMC2",9
"875",0.9,"TMEM190",9
"945",0.9,"UBE2T",9
"696",0.89,"PCNA",9
"706",0.89,"PHACTR3",9
"368",0.88,"FABP4",9
"656",0.88,"OTX2",9
"468",0.87,"HMGB2",9
"1411",0.86,"CCNB1",9
"188",0.85,"CENPF",9
"229",0.85,"CKS1B",9
"3112",0.84,"DLX1",9
"4112",0.84,"H2AZ1",9
"429",0.84,"H4C3",9
"438",0.84,"HAPLN3",9
"508",0.84,"HPGD",9
"1119",0.83,"CADM2",9
"178",0.83,"CENPE",9
"478",0.83,"HMGB3",9
"895",0.83,"TPD52L1",9
"608",0.82,"MLLT11",9
"647",0.81,"NUF2",9
"925",0.81,"TUBA1B",9
"238",0.8,"CKS2",9
"258",0.79,"COL13A1",9
"448",0.79,"HBBP1",9
"529",0.79,"KIF23",9
"230",0.78,"ANXA1",9
"926",0.78,"ATAD2",9
"727",0.78,"POMC",9
"268",0.77,"COL5A2",9
"588",0.77,"MAP1B",9
"775",0.77,"RNASEH2A",9
"785",0.77,"SGO2",9
"905",0.76,"TTK",9
"1218",0.75,"CAVIN3",9
"338",0.75,"EDNRB",9
"955",0.75,"VWF",9
"168",0.74,"CDCA7L",9
"278",0.74,"CSRP2",9
"329",0.73,"ANXA2",9
"398",0.73,"GFRA1",9
"158",0.72,"AKAP12",9
"288",0.72,"CXCL14",9
"558",0.72,"LAIR2",9
"348",0.71,"EFNA2",9
