"","pearson","gene","cluster"
"80",0.98,"MS4A6A",1
"57",0.97,"IL10RA",1
"117",0.97,"TYROBP",1
"24",0.96,"CSF3R",1
"41",0.96,"FCER1G",1
"79",0.96,"MS4A4A",1
"86",0.96,"NCF4",1
"8",0.95,"C1QB",1
"50",0.94,"HLA-DMB",1
"7",0.93,"C1QA",1
"12",0.93,"CD163",1
"43",0.93,"FOLR2",1
"60",0.93,"ITGB2",1
"78",0.93,"MRC1",1
"107",0.93,"SRGN",1
"11",0.92,"CD14",1
"40",0.92,"FAM122B",1
"64",0.92,"LAPTM5",1
"3",0.91,"ARHGAP15",1
"28",0.91,"CYB561",1
"42",0.91,"FGL2",1
"48",0.91,"GNAI2",1
"52",0.91,"HLA-DQA1",1
"15",0.9,"CD86",1
"45",0.9,"GATA2",1
"85",0.9,"MYOZ2",1
"119",0.9,"VSIG4",1
"55",0.89,"IER5",1
"83",0.89,"MX1",1
"94",0.89,"PLAU",1
"105",0.89,"SILC1",1
"9",0.88,"C2CD4A",1
"34",0.88,"DLGAP5",1
"51",0.87,"HLA-DPB1",1
"58",0.87,"IL1RN",1
"22",0.86,"CRYBG3",1
"25",0.86,"CTSS",1
"38",0.86,"EVI2A",1
"53",0.86,"HNMT",1
"72",0.86,"LYZ",1
"112",0.86,"THEMIS2",1
"115",0.86,"TMEM273",1
"2",0.85,"AIF1",1
"18",0.85,"CHMP4B",1
"23",0.85,"CSF1R",1
"31",0.85,"CYTIP",1
"73",0.85,"MAF",1
"77",0.85,"MPEG1",1
"96",0.85,"PTPRC",1
"104",0.85,"SIGLEC1",1
"30",0.84,"CYTH4",1
"35",0.84,"DOK2",1
"81",0.84,"MS4A7",1
"88",0.84,"NEFM",1
"89",0.84,"NPTX2",1
"4",0.83,"ATOH7",1
"27",0.82,"CXCR4",1
"36",0.82,"DPEP2",1
"39",0.82,"F13A1",1
"97",0.82,"PYY2",1
"16",0.81,"CEMIP",1
"84",0.81,"MYO1F",1
"102",0.81,"SEMA3C",1
"106",0.81,"SLCO2B1",1
"66",0.8,"LILRB2",1
"87",0.8,"NEFL",1
"14",0.79,"CD83",1
"61",0.79,"KCTD12",1
"62",0.79,"KLF2",1
"68",0.79,"LINC01607",1
"71",0.79,"LY96",1
"76",0.79,"MNDA",1
"5",0.78,"BCL6",1
"33",0.78,"DCLK1",1
"90",0.78,"NSG2",1
"44",0.77,"G0S2",1
"59",0.77,"ITGAV",1
"67",0.77,"LILRB3",1
"100",0.76,"RNASE6",1
"110",0.76,"TBX3",1
"21",0.75,"COL6A3",1
"29",0.75,"CYBB",1
"118",0.75,"VAMP8",1
"120",0.75,"ZEB2",1
"74",0.74,"MBNL3",1
"109",0.74,"TACC3",1
"116",0.74,"TNFRSF1B",1
"103",0.73,"SFRP1",1
"26",0.72,"CXCL14",1
"47",0.72,"GH2",1
"56",0.72,"IGFBP5",1
"69",0.72,"LST1",1
"95",0.72,"PLD4",1
"114",0.72,"TMEM176B",1
"13",0.71,"CD33",1
"20",0.7,"CLIC2",1
"70",0.7,"LY6E",1
"93",0.7,"PLAAT4",1
"65",0.68,"LGALS3",1
"82",0.68,"MT1E",1
"108",0.68,"SYK",1
"113",0.68,"TIMP1",1
"6",0.66,"C1orf122",1
"75",0.66,"MCAM",1
"49",0.65,"HCLS1",1
"98",0.65,"RACGAP1",1
"10",0.64,"C5AR1",1
"17",0.64,"CGA",1
"99",0.62,"RNASE1",1
"32",0.61,"DAB2",1
"101",0.6,"SELENOM",1
"1",0.59,"ADGRE5",1
"91",0.59,"PECAM1",1
"111",0.59,"TFPI2",1
"37",0.58,"DPH3P1",1
"46",0.58,"GH1",1
"54",0.58,"IER3",1
"19",0.57,"CITED1",1
"63",0.57,"KRT42P",1
"92",0.43,"PEG10",1
"621",0.99,"GSC",2
"180",0.98,"ACTG2",2
"1710",0.98,"CCDC62",2
"211",0.98,"CD28",2
"301",0.98,"CFP",2
"721",0.98,"IL12B",2
"781",0.98,"ITGAL",2
"891",0.98,"LINC00853",2
"1131",0.98,"OTOA",2
"146",0.98,"RPL13P5",2
"1110",0.97,"BABAM2-AS1",2
"431",0.97,"DSG3",2
"1111",0.97,"OAS1",2
"155",0.97,"SSUH2",2
"166",0.97,"TIGD5",2
"281",0.96,"CDX1",2
"871",0.96,"LAIR1",2
"881",0.96,"LGALS9",2
"1181",0.96,"PCDH17",2
"136",0.96,"RAB3B",2
"164",0.96,"THEM5",2
"171",0.96,"TSC22D1-AS1",2
"1510",0.95,"C3AR1",2
"501",0.95,"FCN2",2
"551",0.95,"GLRX",2
"561",0.95,"GNRHR",2
"731",0.95,"IL13RA2",2
"771",0.95,"IRF8",2
"144",0.95,"RILPL2",2
"159",0.95,"TAC1",2
"210",0.94,"AIM2",2
"810",0.94,"APOLD1",2
"401",0.94,"CYP3A4",2
"421",0.94,"DOCK8",2
"631",0.94,"GZMA",2
"711",0.94,"IGSF6",2
"801",0.94,"ITGB8",2
"1151",0.94,"OTX2",2
"132",0.94,"PRDM1",2
"135",0.94,"PTGER4",2
"138",0.94,"RARRES1",2
"610",0.93,"APBB1IP",2
"371",0.93,"CX3CR1",2
"521",0.93,"FOXC1",2
"751",0.93,"IL2RG",2
"921",0.93,"LRRC8C-DT",2
"1051",0.93,"MYOM2",2
"1091",0.93,"NRXN1",2
"121",0.93,"PDCD1LG2",2
"123",0.93,"PDPN",2
"1310",0.92,"C1orf162",2
"221",0.92,"CD36",2
"661",0.92,"HLA-DRA",2
"125",0.92,"PIP5K1B",2
"131",0.92,"PPP1R14C",2
"140",0.92,"RFX8",2
"1101",0.91,"NUPR1",2
"142",0.91,"RHBDL1",2
"148",0.91,"SAMSN1",2
"160",0.91,"TAC4",2
"271",0.9,"CDCA7L",2
"451",0.9,"EBI3",2
"571",0.9,"GPC5-AS1",2
"641",0.9,"HHATL",2
"651",0.9,"HLA-DMA",2
"911",0.9,"LINC00996",2
"941",0.9,"LURAP1L-AS1",2
"124",0.9,"PILRA",2
"145",0.9,"RNASET2",2
"351",0.89,"CPVL",2
"381",0.89,"CXCL1",2
"811",0.89,"ITIH5",2
"951",0.89,"LY86",2
"127",0.89,"PLEK",2
"175",0.89,"USP44",2
"1410",0.88,"C3",2
"331",0.88,"COL1A2",2
"591",0.88,"GPR6",2
"761",0.88,"INHBB",2
"1021",0.88,"MPIG6B",2
"1041",0.88,"MUC5B",2
"177",0.88,"WDR76",2
"201",0.87,"CD209",2
"461",0.87,"ECRG4",2
"681",0.87,"HSD17B2",2
"157",0.87,"STK17B",2
"361",0.86,"CPZ",2
"961",0.86,"MAP1B",2
"161",0.86,"TAGAP",2
"310",0.85,"ANGPTL1",2
"510",0.85,"ANKRD9",2
"231",0.85,"CD74",2
"251",0.85,"CD84",2
"821",0.85,"KLHDC4",2
"153",0.85,"SPIB",2
"511",0.84,"FILIP1L",2
"126",0.84,"PLA2G1B",2
"139",0.84,"RARRES2",2
"150",0.84,"SGK1",2
"163",0.84,"TEX15",2
"178",0.84,"XPO7",2
"410",0.83,"ANK1",2
"191",0.83,"CCL4",2
"481",0.83,"ELF3",2
"1031",0.83,"MPPED2",2
"1191",0.83,"PCOLCE2",2
"143",0.83,"RHCE",2
"170",0.83,"TREM1",2
"174",0.83,"UCP2",2
"710",0.82,"APBB2",2
"910",0.82,"ASB2",2
"441",0.82,"DTX1",2
"611",0.82,"GRB14",2
"130",0.82,"POSTN",2
"341",0.81,"CPED1",2
"841",0.81,"KLHL31",2
"158",0.81,"STX2",2
"261",0.8,"CD93",2
"471",0.8,"EGR2",2
"531",0.8,"FXYD5",2
"165",0.8,"THY1",2
"1210",0.79,"BSN",2
"241",0.79,"CD82",2
"1161",0.79,"P2RX1",2
"122",0.79,"PDLIM2",2
"581",0.78,"GPR183",2
"671",0.78,"HOPX",2
"129",0.78,"PLXNA1",2
"147",0.78,"S100A4",2
"173",0.78,"TUBB6",2
"321",0.77,"COL1A1",2
"741",0.77,"IL1B",2
"861",0.77,"L1TD1",2
"133",0.77,"PRECSIT",2
"179",0.77,"ZG16B",2
"181",0.76,"CCL3",2
"701",0.76,"IFIT2",2
"791",0.76,"ITGAX",2
"1011",0.76,"MIAT",2
"137",0.76,"RAC2",2
"154",0.76,"SSTR2",2
"162",0.76,"TBX19",2
"691",0.75,"IFIT1",2
"169",0.75,"TRDN",2
"291",0.74,"CFAP65",2
"851",0.74,"KRT25",2
"1001",0.74,"MGP",2
"1071",0.74,"NPAS4",2
"1121",0.74,"ODF3B",2
"151",0.73,"SMC4",2
"156",0.73,"STAB1",2
"1010",0.72,"ATXN3",2
"1610",0.72,"C9orf47",2
"152",0.72,"SOD2",2
"311",0.71,"CLEC9A",2
"931",0.71,"LSP1",2
"128",0.71,"PLK1",2
"134",0.71,"PTAFR",2
"831",0.69,"KLHL11",2
"971",0.69,"MEF2C",2
"1061",0.69,"NFKBIZ",2
"168",0.69,"TPPP3",2
"1201",0.67,"PCSK1N",2
"391",0.66,"CXCL3",2
"167",0.66,"TNFAIP3",2
"991",0.65,"MFGE8",2
"149",0.64,"SERPINI1",2
"176",0.64,"VCAM1",2
"601",0.63,"GPR65",2
"141",0.63,"RGS19",2
"1081",0.62,"NR4A3",2
"1171",0.62,"PART1",2
"491",0.6,"ENOX2",2
"172",0.6,"TSPAN1",2
"1141",0.56,"OTUD3",2
"411",0.55,"DDC",2
"981",0.53,"MEG3",2
"901",0.51,"LINC00958",2
"541",0.37,"GALC",2
"252",0.95,"GYPB",3
"412",0.94,"KLF1",3
"522",0.94,"NFE2",3
"512",0.93,"MYL4",3
"182",0.92,"EPB42",3
"532",0.91,"PARPBP",3
"212",0.9,"ALAS2",3
"472",0.9,"LRP5",3
"622",0.9,"SELENBP1",3
"312",0.89,"C17orf99",3
"612",0.89,"S1PR1",3
"183",0.88,"AHSP",3
"712",0.87,"CD177",3
"262",0.87,"HBA1",3
"313",0.87,"HBZ",3
"332",0.87,"HES5",3
"613",0.85,"CAV1",3
"272",0.85,"HBA2",3
"282",0.85,"HBB",3
"812",0.84,"CD3G",3
"362",0.83,"ISL1",3
"432",0.83,"KLRD1",3
"513",0.82,"CATSPER1",3
"302",0.82,"HBG2",3
"1711",0.79,"DMAC2L",3
"552",0.79,"RALYL",3
"702",0.78,"ZNF324B",3
"452",0.76,"KRT8",3
"1012",0.75,"CDCA8",3
"1112",0.75,"CENPU",3
"572",0.75,"RELN",3
"592",0.75,"RHBDL2",3
"242",0.73,"GPC3",3
"682",0.73,"UBE2T",3
"292",0.71,"HBG1",3
"602",0.71,"RUNX3",3
"232",0.7,"GMFG",3
"662",0.7,"TUBA1B",3
"1311",0.69,"CKS2",3
"342",0.69,"HMBS",3
"482",0.69,"MAD2L1",3
"192",0.67,"FAM24B",3
"202",0.66,"FCGR3A",3
"382",0.65,"KIF11",3
"422",0.65,"KLF6",3
"1411",0.64,"CLDN4",3
"1511",0.64,"COLEC11",3
"1611",0.64,"CORO1A",3
"632",0.64,"SERPINF1",3
"1211",0.63,"CFAP92",3
"562",0.63,"RAMP3",3
"652",0.63,"TNNT1",3
"222",0.62,"GATA1",3
"392",0.61,"KIF14",3
"372",0.6,"ITGB3BP",3
"502",0.6,"MELK",3
"692",0.58,"UROD",3
"442",0.57,"KNSTRN",3
"582",0.56,"RFC3",3
"352",0.55,"HMGB2",3
"542",0.54,"QPCT",3
"402",0.53,"KIF18A",3
"492",0.52,"MAP7D2",3
"462",0.51,"LINC00632",3
"213",0.48,"FKBP2",3
"413",0.46,"CARD16",3
"672",0.46,"TUBB2B",3
"322",0.45,"HEPACAM2",3
"642",0.45,"SYNGR1",3
"912",0.42,"CD44",3
"184",0.95,"ABCB1",4
"343",0.94,"H1-5",4
"593",0.93,"PTCHD1",4
"253",0.92,"FCRLA",4
"533",0.92,"PCDHGA10",4
"643",0.9,"SULT1B1",4
"1612",0.89,"CDC25C",4
"185",0.89,"CEP55",4
"433",0.89,"INCENP",4
"423",0.87,"IL21R",4
"303",0.86,"GJA4",4
"443",0.85,"KCNMB2-AS1",4
"703",0.85,"VSTM2A",4
"633",0.84,"SHCBP1",4
"414",0.83,"ADAM21",4
"314",0.82,"ABCC13",4
"323",0.82,"GPR87",4
"473",0.8,"LINC00184",4
"214",0.78,"ABCC12",4
"215",0.78,"DOCK9-DT",4
"732",0.78,"ZNF804A",4
"913",0.77,"BIRC5",4
"673",0.77,"TRH",4
"1013",0.76,"C1QTNF2",4
"1712",0.76,"CDCA2",4
"463",0.76,"LIN28B",4
"503",0.76,"MYH15",4
"523",0.76,"NUDT1",4
"663",0.76,"TASL",4
"722",0.76,"ZBTB20-AS4",4
"223",0.75,"ESCO2",4
"273",0.74,"FOXP1-AS1",4
"383",0.74,"HAPLN1",4
"453",0.74,"KHDC1L",4
"1512",0.73,"CD79A",4
"514",0.72,"ARG2",4
"1113",0.71,"CA12",4
"1312",0.71,"CBLN2",4
"403",0.71,"HSPA6",4
"493",0.71,"MS4A2",4
"203",0.7,"DNASE1L3",4
"283",0.7,"FOXP2",4
"363",0.7,"H3C8",4
"603",0.7,"RAD51AP1",4
"813",0.69,"BIRC3",4
"333",0.69,"GRIK1",4
"243",0.68,"FBXO5",4
"483",0.67,"MKI67",4
"193",0.66,"CHI3L2",4
"614",0.65,"ASF1B",4
"623",0.65,"SEZ6L",4
"615",0.62,"RHOV",4
"713",0.61,"BDNF",4
"543",0.61,"PELATON",4
"693",0.6,"VASH2",4
"315",0.57,"GMNN",4
"373",0.57,"H4C6",4
"393",0.56,"HSPA1A",4
"714",0.54,"WNT4",4
"573",0.53,"PPP1R27",4
"583",0.52,"PRC1",4
"653",0.52,"SV2C",4
"233",0.51,"FABP3",4
"515",0.51,"NID2",4
"683",0.49,"USP27X",4
"353",0.48,"H2BC12",4
"553",0.48,"PLIN2",4
"1212",0.46,"CAPG",4
"1412",0.46,"CCDC69",4
"293",0.45,"GADD45G",4
"415",0.45,"IL17RD",4
"263",0.44,"FHL2",4
"563",0.42,"PPM1J",4
"1513",0.98,"CCDC17",5
"654",0.98,"LINC00461",5
"742",0.98,"NOD2",5
"715",0.97,"ARX",5
"1213",0.97,"C17orf64",5
"354",0.97,"CXCL9",5
"364",0.97,"CXCR3",5
"384",0.97,"DLX1",5
"454",0.97,"GABRA3",5
"474",0.97,"GOLGA6L2",5
"574",0.97,"IL1RL1",5
"634",0.97,"L3MBTL4-AS1",5
"674",0.97,"LINC01285",5
"684",0.97,"LINC01506",5
"782",0.97,"PDZK1IP1",5
"814",0.97,"PRRX2",5
"992",0.97,"SOX21",5
"1014",0.97,"SUCNR1",5
"1092",0.97,"TSPEAR-AS2",5
"1102",0.97,"TSSC2",5
"1114",0.97,"TTLL9",5
"1142",0.97,"ZG16",5
"374",0.96,"DHRS9",5
"792",0.96,"POU3F3",5
"1032",0.96,"TDRD12",5
"316",0.95,"COX4I2",5
"434",0.95,"FNDC1",5
"494",0.95,"GPR84",5
"516",0.95,"GSTA1",5
"902",0.95,"RTN4RL1",5
"1015",0.94,"BTNL8",5
"334",0.94,"CTRL",5
"594",0.94,"ITGB2-AS1",5
"982",0.94,"SOX1",5
"1062",0.94,"TMEM236",5
"716",0.93,"MYB",5
"1122",0.93,"UBD",5
"832",0.92,"PSMB9",5
"484",0.91,"GOLGA8IP",5
"564",0.91,"HTN3",5
"344",0.9,"CXCL10",5
"444",0.9,"FRMD1",5
"1042",0.9,"TG",5
"1082",0.9,"TRPC4",5
"234",0.89,"CEACAM4",5
"394",0.89,"DLX5",5
"404",0.89,"DMRT2",5
"802",0.89,"PRKCB",5
"304",0.88,"COL19A1",5
"1022",0.87,"SYT2",5
"254",0.86,"CLEC10A",5
"664",0.83,"LINC01126",5
"872",0.83,"RHO",5
"952",0.83,"SH2D1B",5
"216",0.82,"ADAMDEC1",5
"324",0.82,"CTLA4",5
"1613",0.8,"CCL2",5
"604",0.8,"KCNQ4",5
"762",0.8,"NTS",5
"942",0.79,"SH2D1A",5
"584",0.78,"IL4I1",5
"704",0.77,"MGARP",5
"416",0.76,"DOCK8-AS1",5
"772",0.76,"PCP2",5
"962",0.76,"SLC1A3",5
"1072",0.76,"TNFSF14",5
"922",0.75,"SCNN1G",5
"815",0.74,"ASB4",5
"217",0.74,"CDKN2C",5
"464",0.74,"GAGE10",5
"284",0.73,"COL11A1",5
"294",0.73,"COL14A1",5
"914",0.73,"SCIMP",5
"1002",0.73,"SP2-AS1",5
"1052",0.73,"THBS2",5
"1115",0.72,"C11orf16",5
"544",0.71,"HLA-DPA1",5
"1713",0.7,"CCR2",5
"822",0.7,"PSG4",5
"852",0.7,"RCAN1",5
"862",0.7,"RCSD1",5
"616",0.69,"APOC1",5
"624",0.68,"KIF4A",5
"733",0.68,"NGF",5
"186",0.67,"ABHD6",5
"194",0.67,"CD68",5
"204",0.67,"CD9",5
"723",0.67,"NCAPD2",5
"1132",0.67,"VPREB3",5
"517",0.66,"APOBR",5
"264",0.66,"CLEC12A",5
"504",0.66,"GRK5",5
"882",0.66,"RHPN1-AS1",5
"892",0.66,"RNASE2",5
"915",0.65,"BST2",5
"644",0.65,"LILRA2",5
"417",0.64,"APCDD1L-DT",5
"1413",0.64,"CCDC141",5
"554",0.64,"HLA-DRB5",5
"534",0.62,"H1-1",5
"972",0.62,"SLC25A45",5
"317",0.61,"ANXA2",5
"932",0.61,"SDF2L1",5
"842",0.6,"PTPRE",5
"524",0.59,"GUCY1A1",5
"694",0.59,"LMO7",5
"424",0.58,"ENOX1",5
"752",0.58,"NPNT",5
"224",0.57,"CDKN2D",5
"274",0.56,"CLIC3",5
"244",0.55,"CKAP5",5
"617",0.54,"KDELR3",5
"1313",0.5,"CAMTA2",5
"187",0.49,"CD55",5
"695",0.96,"MICAL2",6
"863",0.96,"PYHIN1",6
"916",0.95,"SECTM1",6
"963",0.95,"SLAMF1",6
"195",0.94,"CD2",6
"225",0.94,"CLEC4F",6
"685",0.94,"MAGEA8",6
"1003",0.94,"TIGIT",6
"505",0.93,"IRX5",6
"555",0.93,"KIR2DS4",6
"595",0.93,"LINC00298",6
"717",0.93,"NIBAN3",6
"325",0.92,"FASLG",6
"455",0.92,"ICOS",6
"705",0.92,"MT1H",6
"943",0.92,"SIRPB1",6
"318",0.9,"ADRA1B",6
"475",0.9,"IGLL5",6
"793",0.9,"PMFBP1",6
"983",0.9,"SNORA14B",6
"418",0.88,"ADRA2C",6
"1414",0.87,"C9orf135",6
"605",0.87,"LINC00396",6
"993",0.87,"SPINK2",6
"265",0.86,"DLX6",6
"763",0.85,"PF4",6
"823",0.85,"PPP1R1A",6
"873",0.85,"RGS4",6
"618",0.84,"ANKRD19P",6
"575",0.84,"LCK",6
"816",0.83,"AVPR2",6
"295",0.83,"EGFL6",6
"275",0.82,"DRC7",6
"319",0.81,"FAM86B3P",6
"435",0.81,"GZMK",6
"645",0.81,"LINC02076",6
"355",0.8,"FEV",6
"1514",0.79,"CAVIN3",6
"843",0.79,"PRPH",6
"545",0.78,"KIF23",6
"1016",0.78,"TTC29",6
"883",0.77,"RGS5",6
"188",0.76,"ABI3",6
"1214",0.76,"C21orf62",6
"619",0.76,"LINC00908",6
"635",0.76,"LINC01224",6
"665",0.76,"MAB21L1",6
"235",0.75,"COL20A1",6
"853",0.75,"PTPN7",6
"718",0.73,"ANKRD50",6
"305",0.71,"EREG",6
"625",0.71,"LINC00930",6
"218",0.7,"ADIRF",6
"1017",0.7,"BHLHE41",6
"445",0.7,"HMGN5",6
"903",0.7,"SCARNA9L",6
"335",0.69,"FBLN5",6
"495",0.69,"IL32",6
"1033",0.68,"ZNF205-AS1",6
"205",0.67,"CENPW",6
"219",0.67,"CLEC4A",6
"518",0.67,"JAKMIP2-AS1",6
"675",0.67,"MACC1",6
"395",0.66,"GGH",6
"893",0.66,"S100B",6
"917",0.65,"BATF",6
"189",0.65,"CCN2",6
"1116",0.64,"BSN-DT",6
"365",0.64,"FRZB",6
"585",0.64,"LGALS1",6
"783",0.64,"PLXDC1",6
"923",0.64,"SFRP2",6
"519",0.63,"AGXT",6
"1614",0.63,"CBLN1",6
"419",0.63,"GLIS3-AS1",6
"425",0.63,"GRAP",6
"465",0.63,"IGFBP3",6
"525",0.63,"KCNJ8",6
"933",0.63,"SH3BP1",6
"255",0.61,"DEUP1",6
"285",0.6,"EFNA1",6
"385",0.6,"GBP2",6
"485",0.6,"IL17RB",6
"535",0.6,"KIF15",6
"973",0.6,"SMIM1",6
"1023",0.6,"VSNL1",6
"1314",0.59,"C8orf34",6
"375",0.59,"FYB2",6
"724",0.59,"OTOS",6
"773",0.59,"PHLDA2",6
"803",0.59,"POM121L8P",6
"753",0.57,"PEX5",6
"1714",0.56,"CCDC170",6
"655",0.56,"LYPD1",6
"743",0.56,"PENK",6
"953",0.56,"SKAP2",6
"345",0.51,"FCGR1A",6
"405",0.5,"GJB7",6
"734",0.49,"PANX2",6
"565",0.47,"KRTCAP2",6
"833",0.46,"PRDX4",6
"245",0.45,"COX7A1",6
"817",0.42,"PPFIA2",6
"1715",0.95,"CLEC14A",7
"276",0.95,"CXCL12",7
"725",0.93,"PTTG1",7
"964",0.93,"TWIST1",7
"844",0.92,"SPDL1",7
"918",0.92,"TGFBI",7
"1315",0.91,"CDK1",7
"864",0.91,"SULT1E1",7
"924",0.91,"TGM2",7
"256",0.9,"CTSC",7
"366",0.9,"EDNRB",7
"546",0.9,"LUM",7
"646",0.9,"PCOLCE",7
"894",0.9,"TCIM",7
"904",0.9,"TFAP2B",7
"206",0.89,"COL4A1",7
"306",0.88,"DCN",7
"2110",0.87,"COL5A2",7
"286",0.87,"CYB5D2",7
"884",0.87,"TCF21",7
"1515",0.86,"CKAP2",7
"336",0.86,"DPP4",7
"626",0.86,"OLFML3",7
"466",0.85,"HYAL2",7
"686",0.84,"PLAC9",7
"420",0.83,"ANGPT1",7
"536",0.83,"JAML",7
"636",0.83,"PBK",7
"818",0.82,"BGN",7
"719",0.82,"PSRC1",7
"754",0.82,"S100A11",7
"556",0.81,"LXN",7
"804",0.81,"SOX3",7
"974",0.81,"VIM",7
"356",0.8,"ECT2",7
"620",0.79,"APOD",7
"744",0.79,"S100A10",7
"764",0.79,"SERPINE2",7
"834",0.79,"SPARCL1",7
"296",0.78,"CYBA",7
"506",0.78,"IFITM3",7
"696",0.78,"PLAT",7
"1615",0.77,"CKS1B",7
"486",0.77,"IFI16",7
"190",0.76,"A2M",7
"396",0.76,"FLRT2",7
"596",0.76,"NR2F1",7
"266",0.75,"CTSV",7
"386",0.75,"FBLN1",7
"954",0.75,"TPM2",7
"919",0.74,"BST1",7
"496",0.73,"IFITM1",7
"426",0.72,"GPX8",7
"735",0.72,"RSPO3",7
"784",0.72,"SLC25A39",7
"476",0.71,"IDO1",7
"526",0.71,"IGFBP7",7
"6110",0.71,"OASL",7
"874",0.71,"SYNPO2",7
"1215",0.7,"CD1C",7
"666",0.69,"PHACTR3",7
"774",0.69,"SLC22A4",7
"819",0.69,"SPAG5",7
"520",0.68,"ANXA1",7
"1117",0.68,"CCNB1",7
"196",0.68,"COL3A1",7
"934",0.68,"THSD4",7
"220",0.67,"ACTA1",7
"3110",0.67,"DEFA6",7
"446",0.66,"HELLS",7
"706",0.66,"PPP1R14A",7
"436",0.65,"H4C3",7
"656",0.65,"PDGFRB",7
"406",0.64,"FMO1",7
"5110",0.64,"IGFBP6",7
"720",0.63,"ARHGDIB",7
"236",0.63,"CRELD2",7
"984",0.62,"VTRNA1-3",7
"346",0.61,"DZANK1",7
"824",0.6,"SPARC",7
"1018",0.58,"CALB2",7
"246",0.58,"CSRP2",7
"456",0.56,"HLA-DQB1",7
"854",0.55,"STXBP6",7
"576",0.54,"NDC80",7
"1810",0.53,"CLEC2B",7
"676",0.53,"PIMREG",7
"1415",0.51,"CENPJ",7
"566",0.51,"MCFD2",7
"606",0.51,"NUCB2",7
"326",0.5,"DKK1",7
"586",0.48,"NNAT",7
"376",0.47,"EMX2",7
"794",0.47,"SLC40A1",7
"320",0.46,"ALOX5AP",7
"226",0.46,"COL8A1",7
"944",0.41,"TMED3",7
"4110",0.39,"GMDS",7
"227",0.96,"CMTM2",8
"1416",0.95,"CD19",8
"207",0.95,"CLECL1",8
"1172",0.95,"VNN2",8
"487",0.94,"HSPB3",8
"567",0.94,"ISM1",8
"627",0.94,"LINC00336",8
"895",0.94,"RPA4",8
"1182",0.94,"VSTM2B",8
"820",0.93,"C5orf66-AS2",8
"1019",0.93,"CACNA1C-IT3",8
"1516",0.93,"CD247",8
"197",0.93,"CD80",8
"287",0.93,"CYP11A1",8
"3111",0.93,"DNAH8",8
"537",0.93,"IL2RA",8
"587",0.93,"KIR2DL4",8
"667",0.93,"LMNTD2",8
"736",0.93,"NKX3-2",8
"1004",0.93,"SLC35G3",8
"1073",0.93,"TMPRSS12",8
"1216",0.93,"ZNF341-AS1",8
"677",0.92,"LRG1",8
"1162",0.92,"VMO1",8
"367",0.91,"FAM30A",8
"1024",0.91,"SOX21-AS1",8
"327",0.9,"ALOX12B",8
"257",0.9,"CSNK1A1L",8
"387",0.9,"FPR3",8
"547",0.9,"IL2RB",8
"8110",0.9,"PRL",8
"985",0.9,"SIGLEC17P",8
"795",0.89,"PPP1R17",8
"1083",0.89,"TNFAIP8L2",8
"6111",0.88,"LINC00189",8
"835",0.88,"PRR7-AS1",8
"357",0.86,"FAM178B",8
"377",0.86,"FAM87B",8
"845",0.86,"RCN3",8
"1316",0.85,"CCR1",8
"1202",0.85,"XIRP1",8
"507",0.84,"IFI6",8
"955",0.84,"SERPINA1",8
"1217",0.83,"CCN3",8
"1716",0.83,"CD48",8
"647",0.83,"LINC01208",8
"427",0.82,"ARHGAP18",8
"1152",0.82,"UNC5B-AS1",8
"198",0.81,"ACOT7",8
"467",0.81,"HPGDS",8
"905",0.81,"S100A12",8
"1123",0.81,"TSPAN16",8
"1093",0.8,"TNFRSF12A",8
"277",0.79,"CSTA",8
"307",0.79,"DHRS2",8
"1133",0.79,"TTR",8
"557",0.78,"ISG15",8
"1103",0.78,"TRAT1",8
"457",0.77,"HORMAD2",8
"965",0.77,"SERPINB1",8
"10110",0.77,"SNCG",8
"726",0.76,"C1QC",8
"437",0.76,"HCST",8
"577",0.76,"KCNH7",8
"855",0.76,"RDH12",8
"865",0.76,"RETN",8
"1811",0.75,"CD70",8
"477",0.75,"HSPB1",8
"527",0.75,"IL10",8
"935",0.75,"SCG5",8
"657",0.74,"LINC02872",8
"628",0.73,"B2M",8
"347",0.72,"FABP6",8
"428",0.72,"HCK",8
"607",0.72,"LCP2",8
"1118",0.72,"TSLP",8
"297",0.71,"CYP2B7P",8
"5111",0.71,"IKZF1",8
"755",0.71,"PKIB",8
"925",0.69,"SCG2",8
"707",0.68,"MT2A",8
"825",0.68,"PRR15L",8
"1143",0.68,"UCHL1",8
"328",0.67,"DNER",8
"497",0.67,"HSPB9",8
"1192",0.67,"XCL1",8
"945",0.66,"SELPLG",8
"1616",0.65,"CD37",8
"920",0.64,"C9orf24",8
"4111",0.64,"GUCA1A",8
"597",0.64,"KLHL41",8
"397",0.63,"GAD2",8
"775",0.63,"PLEK2",8
"975",0.63,"SH2D6",8
"247",0.61,"CPA5",8
"875",0.61,"RGS1",8
"994",0.61,"SLC11A1",8
"1034",0.61,"SPINT2",8
"1053",0.61,"TDO2",8
"237",0.6,"CNRIP1",8
"745",0.6,"NUPR2",8
"228",0.59,"ALDH1A1",8
"727",0.59,"NENF",8
"805",0.59,"PPP1R1C",8
"1063",0.59,"TLR7",8
"267",0.58,"CST3",8
"337",0.58,"DUSP2",8
"528",0.57,"ARPC1B",8
"447",0.57,"HLA-B",8
"637",0.55,"LINC00643",8
"885",0.55,"RGS10",8
"9110",0.55,"S100A6",8
"7110",0.54,"MX2",8
"2111",0.53,"CLU",8
