"","pearson","gene","cluster"
"3811",1,"E2F7",12
"4115",1,"ESCO2",12
"4212",1,"FABP6",12
"4410",1,"FAM111B",12
"4810",1,"FEZF1-AS1",12
"4910",1,"FGF8",12
"5114",1,"FNDC1",12
"5212",1,"FST",12
"5311",1,"GABRA1",12
"5410",1,"GABRA3",12
"5910",1,"GDF10",12
"6114",1,"GNGT1",12
"666",1,"H1-5",12
"676",1,"HAPLN3",12
"686",1,"HBBP1",12
"706",1,"HEMGN",12
"7111",1,"HHIP",12
"745",1,"IFI44L",12
"764",1,"IGLL1",12
"844",1,"LCK",12
"854",1,"LEF1-AS1",12
"864",1,"LGALS14",12
"874",1,"LGR5",12
"883",1,"LILRB2",12
"893",1,"LIN28B",12
"903",1,"LINC00930",12
"917",1,"LINC00958",12
"934",1,"LMOD1",12
"944",1,"LMX1A",12
"993",1,"MYBPHL",12
"1044",1,"OTX2",12
"1083",1,"PF4",12
"1093",1,"PHOSPHO1",12
"1104",1,"PIP5K1B",12
"1118",1,"POF1B",12
"1144",1,"PPP1R14C",12
"1184",1,"RAB37",12
"1204",1,"RAD9B",12
"1216",1,"RBP7",12
"1224",1,"RFX8",12
"1293",1,"SCRG1",12
"1323",1,"SLCO2A1",12
"1333",1,"SNCA-AS1",12
"1343",1,"SORCS2",12
"1373",1,"STPG2-AS1",12
"1392",1,"STXBP6",12
"1415",1,"TFAP2B",12
"1433",1,"TNKS2-AS1",12
"1473",1,"UPK3A",12
"1482",1,"USP2-AS1",12
"1516",1,"VNN2",12
"1533",1,"WFIKKN2",12
"1543",1,"ZBTB16",12
"1573",1,"ZNF385B",12
"1582",1,"ZNF385C",12
"1592",1,"ZNF804A",12
"350",0.99,"ABCD2",12
"2115",0.99,"CACNA1C-AS4",12
"2511",0.99,"CD48",12
"2611",0.99,"CEACAM1",12
"5810",0.99,"GASK1A",12
"657",0.99,"H1-3",12
"924",0.99,"LINC01126",12
"1024",0.99,"NES",12
"1034",0.99,"NUMBL",12
"1154",0.99,"PRSS21",12
"1316",0.99,"SH3BP5",12
"5710",0.98,"GAREM1",12
"1064",0.97,"PCDH17",12
"1423",0.97,"TMEM190",12
"1602",0.97,"ZNF808",12
"1217",0.96,"ARHGAP15",12
"2311",0.96,"CBLN2",12
"3011",0.96,"COL25A1",12
"3411",0.96,"DIAPH3",12
"5010",0.96,"FMN1",12
"6211",0.96,"GPM6A",12
"774",0.96,"IGSF6",12
"1523",0.96,"VSNL1",12
"639",0.95,"GRK5",12
"1074",0.95,"PCSK2",12
"1911",0.94,"C21orf62",12
"5510",0.94,"GAL",12
"5610",0.94,"GAP43",12
"727",0.94,"HJURP",12
"794",0.94,"INCENP",12
"834",0.94,"LAIR2",12
"1124",0.94,"PON3",12
"1254",0.93,"RTN4RL1",12
"1463",0.93,"TTYH1",12
"1553",0.93,"ZBTB20-AS4",12
"4011",0.92,"ERBB4",12
"983",0.92,"MUC15",12
"1003",0.92,"NAMA",12
"1614",0.91,"BDNF",12
"1016",0.89,"NCAPH",12
"1353",0.89,"SOSTDC1",12
"1502",0.89,"VAMP5",12
"1119",0.88,"APOBEC3D",12
"2213",0.88,"CACNA2D3",12
"3312",0.88,"DEUP1",12
"824",0.87,"L1TD1",12
"1382",0.87,"STRC",12
"2911",0.86,"CNNM1",12
"1563",0.86,"ZNF324B",12
"4610",0.85,"FBXW12",12
"1244",0.85,"RHBDF2",12
"1302",0.84,"SGO2",12
"1402",0.84,"TBX19",12
"1194",0.83,"RAD51AP1",12
"609",0.82,"GJA4",12
"803",0.82,"ITGA4",12
"1284",0.82,"SCN3A",12
"696",0.81,"HBE1",12
"954",0.81,"MCAM",12
"1234",0.81,"RGS5",12
"4510",0.8,"FBLL1",12
"816",0.8,"KCNJ8",12
"1363",0.8,"SRRM4",12
"440",0.79,"ACY3",12
"3911",0.79,"EPHA5",12
"1054",0.79,"PARP14",12
"648",0.78,"GUCY1A1",12
"4311",0.77,"FAM107A",12
"1812",0.76,"BIN2",12
"1164",0.76,"PRSS57",12
"1274",0.76,"S100A8",12
"735",0.75,"HMGA2",12
"754",0.75,"IFIT1",12
"1492",0.74,"USP44",12
"1017",0.73,"ANLN",12
"4710",0.73,"FCN2",12
"784",0.73,"IL6R",12
"964",0.73,"MEF2C",12
"1134",0.73,"POU2F2",12
"1174",0.73,"PYY2",12
"1416",0.72,"BASP1",12
"3115",0.72,"CYP11A1",12
"1453",0.71,"TTC9",12
"1264",0.7,"S100A12",12
"1443",0.7,"TREM1",12
"817",0.69,"ANGPT1",12
"2011",0.67,"C5AR1",12
"974",0.65,"MND1",12
"6212",1,"KIF2C",13
"550",0.99,"ATOH7",13
"640",0.99,"BST1",13
"728",0.99,"BTNL2",13
"1018",0.99,"CAVIN3",13
"1218",0.99,"CCL21",13
"1813",0.99,"CDC25C",13
"3012",0.99,"CRYGC",13
"4711",0.99,"GYPE",13
"4811",0.99,"H2BC13",13
"4911",0.99,"H3C8",13
"5011",0.99,"HCAR2",13
"6010",0.99,"KHDC1L",13
"677",0.99,"MPO",13
"697",0.99,"MUC5B",13
"707",0.99,"NCAN",13
"7112",0.99,"NHLH2",13
"729",0.99,"NLRP14",13
"795",0.99,"PIMREG",13
"804",0.99,"PITRM1-AS1",13
"818",0.99,"PLK1",13
"835",0.99,"POC1A",13
"865",0.99,"PTHLH",13
"904",0.99,"SERPINB2",13
"945",0.99,"SLC7A11",13
"1035",0.99,"STKLD1",13
"1075",0.99,"TMPRSS13",13
"918",0.98,"CALHM6",13
"3116",0.98,"CXCL1",13
"5611",0.98,"IL2RG",13
"785",0.98,"PART1",13
"5312",0.97,"HMMR",13
"1065",0.97,"TK1",13
"360",0.96,"ARHGAP11A",13
"1120",0.96,"CCDC170",13
"755",0.96,"OGN",13
"450",0.95,"ARHGAP18",13
"3213",0.95,"DAPL1",13
"875",0.95,"RARRES2",13
"1055",0.95,"TESMIN",13
"4611",0.94,"GPX8",13
"6115",0.94,"KIF11",13
"1019",0.94,"STARD9",13
"260",0.93,"ANXA1",13
"2412",0.93,"CKAP2",13
"3812",0.93,"FAM20C",13
"925",0.93,"SEZ6L",13
"5711",0.92,"IRF8",13
"845",0.92,"PPP2R2B",13
"1714",0.91,"CD83",13
"1045",0.91,"TAGLN",13
"2214",0.9,"CDKN3",13
"3412",0.9,"DYNC1I1",13
"5511",0.9,"IL17RD",13
"6310",0.89,"KRT17",13
"2512",0.88,"COL12A1",13
"775",0.88,"PARPBP",13
"884",0.88,"RASD2",13
"2712",0.87,"COL3A1",13
"4213",0.87,"GNB3",13
"5411",0.87,"IGFBP3",13
"658",0.87,"LINC00908",13
"994",0.87,"SPACA6",13
"1105",0.87,"ZWINT",13
"667",0.86,"MFAP5",13
"765",0.86,"OMD",13
"919",0.85,"SERPING1",13
"1084",0.84,"TNNT1",13
"1615",0.83,"CD68",13
"3313",0.82,"DOCK8",13
"5213",0.82,"HMGN5",13
"736",0.82,"NUSAP1",13
"955",0.82,"SLIT2",13
"965",0.82,"SLPI",13
"1025",0.82,"STC1",13
"1517",0.81,"CCNB2",13
"825",0.81,"PLXNA1",13
"746",0.79,"OBSCN",13
"1106",0.78,"AGR3",13
"1417",0.77,"CCN2",13
"2812",0.76,"COL4A1",13
"975",0.76,"SMC2",13
"4411",0.75,"GPC3",13
"649",0.74,"LHB",13
"5811",0.73,"ISG15",13
"1317",0.72,"CCN1",13
"5911",0.72,"ITGB3BP",13
"4116",0.71,"GGH",13
"1004",0.71,"SRSF8",13
"1912",0.69,"CDCA3",13
"855",0.69,"PRDX4",13
"3912",0.68,"FSTL5",13
"2612",0.67,"COL15A1",13
"2912",0.67,"CR1L",13
"3512",0.67,"EDN2",13
"894",0.67,"RTN1",13
"5115",0.66,"HCLS1",13
"3712",0.65,"FAIM2",13
"687",0.63,"MT2A",13
"935",0.63,"SLC40A1",13
"4511",0.62,"GPC4",13
"2312",0.61,"CDX1",13
"4312",0.61,"GOLPH3L",13
"984",0.6,"SMIM22",13
"819",0.59,"C9orf135",13
"3612",0.59,"EZR",13
"4012",0.59,"FXYD3",13
"2012",0.57,"CDK1",13
"2116",0.54,"CDKN2D",13
"1094",0.44,"TSHB",13
"956",1,"TERT",14
"1107",0.99,"ABCC12",14
"270",0.99,"ADAM21",14
"370",0.99,"ADIRF",14
"460",0.99,"ARHGAP11B",14
"650",0.99,"B4GALT1-AS1",14
"820",0.99,"BACH2",14
"920",0.99,"BARX2",14
"1020",0.99,"C8orf34",14
"1125",0.99,"CARTPT",14
"1318",0.99,"CCR7",14
"1418",0.99,"CDC42EP2",14
"1715",0.99,"CLDN25",14
"2215",0.99,"CRPPA",14
"2613",0.99,"DPH3P1",14
"2713",0.99,"F3",14
"3214",0.99,"FFAR3",14
"3613",0.99,"GNLY",14
"3713",0.99,"GUCA1A",14
"3913",0.99,"IFIH1",14
"4013",0.99,"IL13RA2",14
"4117",0.99,"IL2",14
"4214",0.99,"IL33",14
"4512",0.99,"KRT25",14
"4812",0.99,"LINC00269",14
"5116",0.99,"MAP3K19",14
"5313",0.99,"MT1G",14
"5412",0.99,"MUC17",14
"5912",0.99,"P2RX1",14
"6116",0.99,"PCDH19",14
"6213",0.99,"PDCD1LG2",14
"659",0.99,"PIK3R5",14
"688",0.99,"PON1",14
"708",0.99,"PPP1R1C",14
"776",0.99,"SCARNA10",14
"786",0.99,"SERPINA5",14
"796",0.99,"SERPINE1",14
"805",0.99,"SH2D6",14
"826",0.99,"SLAMF8",14
"836",0.99,"SMR3B",14
"846",0.99,"SORCS3-AS1",14
"876",0.99,"STAB1",14
"936",0.99,"TCL1A",14
"966",0.99,"TESPA1",14
"985",0.99,"TMEM211",14
"10110",0.99,"TRH",14
"1026",0.99,"TSPAN16",14
"1036",0.99,"TSPO2",14
"1046",0.99,"TSSK6",14
"1076",0.99,"VSTM1",14
"1085",0.99,"WNT4",14
"1095",0.99,"XCL1",14
"6410",0.98,"PECAM1",14
"866",0.98,"SSTR5-AS1",14
"9110",0.98,"TAGAP",14
"3117",0.97,"FEV",14
"1056",0.97,"UBD",14
"1219",0.96,"CCN3",14
"976",0.96,"THSD7A",14
"1913",0.95,"CNTN2",14
"2117",0.95,"CRNDE",14
"2813",0.95,"FAM178B",14
"5712",0.95,"NGFR",14
"2513",0.94,"DIRC1",14
"4712",0.94,"LGALS3",14
"2413",0.93,"DDC",14
"1518",0.92,"CENPE",14
"3813",0.92,"HEPACAM2",14
"747",0.92,"RBMS3-AS3",14
"995",0.92,"TMEM52B",14
"4313",0.91,"JAKMIP2-AS1",14
"4912",0.91,"LIX1",14
"6011",0.91,"P2RY2",14
"7210",0.91,"PRSS12",14
"1616",0.9,"CFP",14
"885",0.9,"STAM-AS1",14
"1005",0.9,"TPD52L1",14
"560",0.89,"ARHGAP19",14
"3314",0.89,"FOXP2",14
"5612",0.89,"NEURL2",14
"668",0.89,"PLCB2",14
"856",0.89,"SSTR2",14
"1066",0.88,"VIPR1",14
"3513",0.87,"GIMAP4",14
"5812",0.87,"NR2F1",14
"730",0.86,"BABAM2-AS1",14
"5512",0.86,"NDUFA4L2",14
"7113",0.86,"PRL",14
"698",0.85,"POU1F1",14
"895",0.85,"STMN4",14
"946",0.85,"TDO2",14
"1108",0.85,"ZG16B",14
"8110",0.83,"SILC1",14
"5012",0.82,"MAB21L1",14
"3413",0.81,"GALNT14",14
"4612",0.81,"KRT42P",14
"5214",0.81,"MNS1",14
"3013",0.8,"FCGR1A",14
"2313",0.79,"CRYBA2",14
"2913",0.79,"FANCB",14
"4412",0.79,"KLHL31",14
"905",0.79,"SUSD3",14
"6311",0.78,"PDLIM2",14
"2013",0.77,"COL11A1",14
"1814",0.75,"CLDN7",14
"926",0.72,"TAGLN3",14
"678",0.71,"PNOC",14
"766",0.61,"RHBDL2",14
"756",0.51,"RGS19",14
"737",0.49,"RASD1",14
"4314",1,"FLT1",15
"6117",1,"HPGDS",15
"570",0.99,"APBB1IP",15
"827",0.99,"BATF3",15
"1027",0.99,"C17orf99",15
"1319",0.99,"CADM2",15
"1617",0.99,"CD1E",15
"1716",0.99,"CD244",15
"1815",0.99,"CD300LB",15
"1914",0.99,"CD80",15
"2216",0.99,"CEACAM4",15
"2914",0.99,"COL6A6",15
"3315",0.99,"DEFB1",15
"4215",0.99,"FCN1",15
"5117",0.99,"GPR84",15
"5513",0.99,"HCAR3",15
"5913",0.99,"HLA-G",15
"6312",0.99,"IFIT2",15
"669",0.99,"IL12B",15
"867",0.99,"NPAS4",15
"957",0.99,"PLA2G7",15
"977",0.99,"PNMT",15
"996",0.99,"PRDM1",15
"1006",0.99,"PSG4",15
"1028",0.99,"PTGDS",15
"1067",0.99,"SCIMP",15
"1086",0.99,"SLC11A1",15
"1165",0.99,"TREM2",15
"1205",0.99,"VPREB3",15
"1519",0.98,"CBLN1",15
"4513",0.98,"FSHB",15
"4613",0.98,"G0S2",15
"6012",0.98,"HMOX1",15
"797",0.98,"MXD3",15
"857",0.98,"NKPD1",15
"896",0.98,"PDGFB",15
"947",0.98,"PKIB",15
"986",0.98,"PPP1R3C",15
"12110",0.98,"WDR76",15
"1225",0.98,"XAF1",15
"738",0.97,"ARID3A",15
"1419",0.97,"CARD16",15
"886",0.97,"PDE4C",15
"3014",0.96,"CPED1",15
"927",0.96,"PELATON",15
"1109",0.95,"ADGRE5",15
"280",0.95,"ADGRF3",15
"2714",0.95,"CLEC4A",15
"5013",0.95,"GNG12-AS1",15
"906",0.95,"PDPN",15
"767",0.94,"LPAR6",15
"3614",0.93,"DKK4",15
"1057",0.93,"SBNO2",15
"757",0.92,"LHX3",15
"847",0.92,"NGF",15
"5413",0.91,"HAMP",15
"689",0.91,"IL32",15
"7114",0.91,"KLF2",15
"1175",0.91,"TRPC4",15
"928",0.9,"BEND3",15
"1220",0.9,"CA2",15
"2614",0.9,"CLEC10A",15
"6411",0.9,"IGF1",15
"787",0.9,"MELK",15
"1126",0.9,"SOX3",15
"470",0.89,"ANXA2",15
"2414",0.89,"CH25H",15
"5713",0.89,"HLA-DMA",15
"3914",0.88,"FAM83D",15
"4014",0.88,"FANCD2",15
"5613",0.88,"HCK",15
"10111",0.88,"PTAFR",15
"1145",0.88,"TAGLN2",15
"748",0.87,"LGMN",15
"806",0.87,"MYOZ2",15
"837",0.87,"NFKBIA",15
"1077",0.87,"SELL",15
"2814",0.86,"CLIC2",15
"2014",0.85,"CD9",15
"4913",0.85,"GMDS",15
"11010",0.85,"SOD2",15
"11110",0.85,"SOX11",15
"6214",0.84,"ICAM1",15
"1195",0.83,"VMO1",15
"1127",0.81,"C1QTNF2",15
"2314",0.81,"CFAP65",15
"3514",0.81,"DIRAS3",15
"1037",0.8,"PTPN6",15
"4413",0.79,"FRMD3",15
"5314",0.79,"H1-2",15
"5813",0.78,"HLA-DPA1",15
"699",0.78,"ITGB2-AS1",15
"3215",0.77,"CYTOR",15
"4713",0.77,"GALC",15
"4813",0.77,"GFRA1",15
"937",0.77,"PGAM2",15
"7211",0.76,"KLK12",15
"1047",0.75,"RAB3B",15
"1096",0.75,"SLC38A11",15
"660",0.74,"APLNR",15
"2514",0.74,"CKB",15
"777",0.74,"LY6E",15
"828",0.73,"NFIB",15
"2118",0.72,"CDC42EP3",15
"1155",0.72,"TMEM273",15
"877",0.7,"NUPR2",15
"380",0.69,"ANGPT2",15
"6510",0.68,"IGSF1",15
"679",0.68,"IL23A",15
"709",0.67,"KDELR3",15
"967",0.66,"PLXDC1",15
"9111",0.65,"PDZRN4",15
"8111",0.64,"NANOS2",15
"3414",0.62,"DEPP1",15
"5215",0.6,"GRIA4",15
"1185",0.59,"TUBA1C",15
"739",0.55,"KPNA2",15
"1135",0.55,"SSR4",15
"3118",0.53,"CST3",15
"3714",0.46,"EPCAM",15
"4118",0.4,"FBLN1",15
"3814",0.39,"FAM181B",15
"4015",1,"GTSE1",16
"4714",1,"ITIH5",16
"290",0.99,"ADAMTS8",16
"390",0.99,"AJAP1",16
"580",0.99,"ANXA2R",16
"670",0.99,"AQP4",16
"1029",0.99,"ATP5MGL",16
"2015",0.99,"CDCA5",16
"2119",0.99,"CDCA8",16
"3715",0.99,"FAM81A",16
"4119",0.99,"HHATL",16
"4614",0.99,"IL4I1",16
"4914",0.99,"KIF14",16
"5014",0.99,"KIF20A",16
"5414",0.99,"KRT1",16
"5514",0.99,"LAD1",16
"5714",0.99,"LILRA2",16
"6511",0.99,"MIP",16
"6810",0.99,"MUC16",16
"7212",0.99,"NRN1L",16
"7310",0.99,"NRTN",16
"758",0.99,"OPCML",16
"788",0.99,"PCDHGA10",16
"848",0.99,"PRR15",16
"9112",0.99,"ROBO4",16
"929",0.99,"S100A2",16
"938",0.99,"S1PR1",16
"968",0.99,"SH3BP1",16
"978",0.99,"SLC14A1",16
"997",0.99,"THBS2",16
"1915",0.98,"CDCA2",16
"2217",0.98,"CDH5",16
"2515",0.98,"CHST5",16
"4514",0.98,"IFIT3",16
"5216",0.98,"KLHL41",16
"5914",0.98,"LINC01607",16
"3615",0.97,"FAM3B",16
"807",0.97,"PLIN2",16
"1007",0.97,"TM4SF18",16
"2715",0.96,"COL14A1",16
"3316",0.96,"EMX2",16
"3515",0.96,"FABP3",16
"4216",0.96,"HOPX",16
"6118",0.96,"LRRC26",16
"1816",0.95,"CD37",16
"7010",0.95,"NMU",16
"868",0.95,"PUS1",16
"1320",0.94,"CAGE1",16
"1717",0.94,"CD163L1",16
"897",0.94,"RBM38",16
"1128",0.93,"AURKB",16
"1226",0.92,"BUB1",16
"6215",0.92,"LRRC8C-DT",16
"6710",0.92,"MT1E",16
"948",0.92,"SCGB3A1",16
"2315",0.91,"CDKN2C",16
"6013",0.91,"LPL",16
"768",0.91,"PARVG",16
"5315",0.9,"KNSTRN",16
"5814",0.9,"LILRB3",16
"4414",0.89,"IFI16",16
"7115",0.89,"NPTX2",16
"1420",0.86,"CALB2",16
"2415",0.86,"CENPJ",16
"6910",0.86,"NDC80",16
"838",0.86,"PRKCQ-AS1",16
"5118",0.85,"KIF23",16
"778",0.84,"PCDHA10",16
"749",0.82,"ONECUT2",16
"958",0.81,"SERPINF2",16
"740",0.8,"ASB4",16
"3119",0.8,"EFNA2",16
"4315",0.8,"HSPA6",16
"2915",0.79,"CYTL1",16
"3015",0.79,"DEPDC1",16
"829",0.77,"ASF1B",16
"1618",0.77,"CCL20",16
"3216",0.76,"EGFL6",16
"1129",0.75,"A2M",16
"6313",0.75,"LYN",16
"887",0.74,"RARRES1",16
"858",0.73,"PSRC1",16
"930",0.72,"ATAD2",16
"2615",0.71,"CLCN5",16
"8112",0.71,"PLTP",16
"480",0.69,"ALOX15",16
"6412",0.69,"MAF",16
"878",0.69,"RAMP1",16
"4814",0.68,"ITM2A",16
"2815",0.67,"CTSD",16
"5614",0.67,"LEFTY2",16
"6610",0.66,"MITF",16
"907",0.66,"RCN3",16
"1520",0.64,"CAPSL",16
"3415",0.62,"ENOX1",16
"8210",0.61,"POSTN",16
"3815",0.58,"FKBP11",16
"798",0.55,"PDLIM1",16
"3915",0.52,"GATA2",16
"987",0.4,"SPARC",16
"10112",0.4,"UCHL1",16
